frame,frame_ms,simulation,presentation,behavior,transform_sync,emit,hud,animator,animator_updates,height_samples,terrain_rays,visible,hud_raw,hud_projected,behavior_ticks,minimap_collect,minimap_project,culling,gpu_instances,gpu_build,gpu_draw_cpu,poses,pose_build,upload_ms,upload_bytes,main_draws,shadow_draws,shadow_submit,alloc,gen0,gen1,tick,post,mode3d,overlay,overlay_build,end_draw,nav_target,nav_flow,nav_prep,nav_steering,nav_step,nav_hard,nav_sync,nav_steps,neighbor_candidates,hard_pairs,hard_candidates,hard_penetrating,moved_agents,gpu_main_ms,gpu_shadow_ms
1,1200.0877685546875,0.3449999988079071,109.60479736328125,8.352700233459473,1.6309000253677368,2.6391000747680664,0.6955000162124634,0.008500000461935997,0,5,0,0,0,0,0,7.157299995422363,7.719600200653076,6.8125,0,0,0,0,0,0,0,0,0,0,164474360,6,6,395.56390380859375,6.945400238037109,16.335800170898438,504.67388916015625,3.3726000785827637,0.6146000027656555,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
2,11.762800216674805,0.013000000268220901,4.7154998779296875,0.01720000058412552,0.05079999938607216,0.012799999676644802,0.021199999377131462,0.0010000000474974513,0,5,0,0,0,0,0,0.17589999735355377,0.07569999992847443,3.3545000553131104,0,0,0,0,0,0,0,0,0,0,12592,0,0,8.1875,1.9709999561309814,0.10840000212192535,0.9074000120162964,1.9068000316619873,0.08089999854564667,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
3,125.8855972290039,104.61250305175781,6.319799900054932,0.024800000712275505,0.02889999933540821,2.5322000980377197,0.011599999852478504,0.005200000014156103,0,5,0,5,0,0,0,0.13169999420642853,0.06030000001192093,2.8956000804901123,0,0,0,0,0,0,0,0,0,0,3577496,0,0,111.08209991455078,0.05829999968409538,11.786199569702148,0.37689998745918274,0.01590000092983246,0.11299999803304672,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
4,8.070899963378906,6.559899806976318,0.642300009727478,0.006099999882280827,0.016200000420212746,0.008299999870359898,0.012500000186264515,0.0005000000237487257,0,5,0,5,0,0,0,0.12489999830722809,0.060499999672174454,0.26600000262260437,0,0,0,0,0,0,0,0,0,0,9360,0,0,7.342100143432617,0.04839999973773956,0.1623000055551529,0.2784999907016754,0.01269999984651804,0.0803999975323677,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
5,2468.82470703125,1762.9566650390625,703.8994750976562,497.67291259765625,18.051799774169922,28.54490089416504,0.014299999922513962,11.972399711608887,10000,10009,0,5,0,0,0,1.8270000219345093,4.765900135040283,14.792499542236328,0,0,0,0,0,0,0,0,0,0,2545179544,87,20,2466.955322265625,0.24230000376701355,0.16850000619888306,1.0757999420166016,0.18690000474452972,0.13660000264644623,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
6,202.8242950439453,104.60289764404297,60.64799880981445,11.535799980163574,0.8116999864578247,15.30720043182373,0.012500000186264515,1.3687000274658203,10000,10009,0,10006,0,0,10000,1.3282999992370605,3.9867000579833984,20.558900833129883,0,0,0,0,0,0,0,0,0,0,280415128,14,2,165.49569702148438,0.08060000091791153,28.076799392700195,0.48100000619888306,0.02280000038444996,0.14579999446868896,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
7,47.676998138427734,3.565500020980835,40.48080062866211,12.661399841308594,0.9169999957084656,4.614299774169922,0.01590000092983246,1.8323999643325806,10000,10009,0,10006,0,0,10000,1.6096999645233154,5.554999828338623,6.459199905395508,0,0,0,0,0,0,0,0,0,0,348352,0,0,44.32490158081055,0.09000000357627869,1.1691999435424805,0.5084999799728394,0.02850000001490116,0.14589999616146088,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
8,60.260799407958984,18.6471004486084,38.45199966430664,12.080300331115723,0.9142000079154968,4.441100120544434,0.011699999682605267,1.7473000288009644,10000,10009,0,10006,0,0,10000,1.5104999542236328,5.39870023727417,6.052999973297119,0,0,0,0,0,0,0,0,0,0,276792,0,0,57.297000885009766,0.07429999858140945,1.0120999813079834,0.4925000071525574,0.021900000050663948,0.13750000298023224,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
9,73.7218017578125,15.209500312805176,32.80950164794922,9.974800109863281,0.8047000169754028,3.6257998943328857,0.012900000438094139,1.7359000444412231,10000,10009,0,10006,0,0,10000,1.4240000247955322,4.755000114440918,5.1153998374938965,10000,5.2193000000014385,1.6578,1,3.0188,0.31020000000000003,376832,15,15,2.1214,8001080,0,0,48.1968994140625,0.07360000163316727,9.397299766540527,0.4869000017642975,0.020999999716877937,0.1485999971628189,0,0,0,0,0,0,0,0,0,0,0,0,0,58.79352,36.28756
10,83.80290222167969,9.272100448608398,58.79669952392578,19.294099807739258,1.2247999906539917,6.599299907684326,0.016699999570846558,4.756499767303467,10000,10009,0,10006,0,0,10000,2.2892000675201416,8.875399589538574,7.513199806213379,10000,4.002300000000137,1.3744,1,0.18,0.0519,376832,15,15,1.5132,7936,0,0,68.26679992675781,0.10660000145435333,5.273200035095215,0.7148000001907349,0.03220000118017197,0.310699999332428,0,0,0,0,0,0,0,0,0,0,0,0,0,58.58308,44.67568
11,105.73829650878906,27.068099975585938,61.52560043334961,19.889999389648438,1.3666000366210938,6.758999824523926,0.02329999953508377,2.774899959564209,10000,10009,0,10006,0,0,10000,2.3536999225616455,9.004199981689453,9.435199737548828,10000,3.720100000000232,1.6935,1,0.20340000000000003,0.0771,376832,15,15,1.7234,25552776,0,0,88.98139953613281,0.1680999994277954,5.662899971008301,1.3046000003814697,0.0406000018119812,0.3140000104904175,0,0,0,0,0,0,0,0,0,0,0,0,0,58.69124,44.5968
12,97.13400268554688,18.395999908447266,61.07600021362305,19.78969955444336,1.3286000490188599,6.833499908447266,0.024399999529123306,2.7019999027252197,10000,10009,0,10006,0,0,10000,2.260200023651123,9.106300354003906,9.463299751281738,10000,3.578800000000344,2.2282,1,0.2248,0.068,376832,15,15,2.4732,14269632,1,1,79.88349914550781,0.15369999408721924,5.976200103759766,0.9868999719619751,0.044199999421834946,0.3003000020980835,0,0,0,0,0,0,0,0,0,0,0,0,0,58.77652,44.72332
13,144.10560607910156,53.335601806640625,75.74130249023438,19.923599243164062,1.4056999683380127,6.646699905395508,0.016300000250339508,2.8224000930786133,10000,10009,0,10006,0,0,10000,2.2962000370025635,8.939800262451172,9.673700332641602,10000,3.4817000000003384,1.3611,1,0.18180000000000002,0.0432,376832,15,15,1.6486,12114160,0,0,129.576904296875,0.10440000146627426,4.9903998374938965,0.6675000190734863,0.031599998474121094,0.21979999542236328,0,0,0,0,0,0,0,0,0,0,0,0,0,58.35432,38.1798
14,157.88160705566406,107.02210235595703,41.16529846191406,11.307100296020508,0.8787999749183655,4.184599876403809,0.01080000028014183,2.5922000408172607,10000,10009,0,10006,0,0,10000,0.878600001335144,4.9745001792907715,8.277400016784668,10000,2.246699999999848,0.9559,1,0.1207,0.0293,376832,15,15,0.9198,31066872,1,1,148.45779418945312,0.06689999997615814,3.289599895477295,0.47360000014305115,0.02070000022649765,0.15299999713897705,0,0,0,0,0,0,0,0,0,0,0,0,0,58.32212,40.66973
15,84.2332992553711,3.3034000396728516,54.65480041503906,18.51650047302246,1.3389999866485596,6.512800216674805,0.021299999207258224,3.821000099182129,10000,10009,0,10006,0,0,10000,1.1550999879837036,8.036299705505371,7.814599990844727,10000,3.5169000000003563,5.0236,1,0.23240000000000002,0.0895,376832,15,15,2.9697,299400,0,0,58.19139862060547,0.14489999413490295,12.746399879455566,1.1680999994277954,0.0430000014603138,0.41200000047683716,0,0,0,0,0,0,0,0,0,0,0,0,0,58.57452,45.23872
16,95.18180084228516,7.401500225067139,69.2573013305664,24.175399780273438,1.688099980354309,6.8292999267578125,0.029999999329447746,4.261300086975098,10000,10009,0,10006,0,0,10000,3.1631999015808105,4.843800067901611,11.9350004196167,10000,3.39600000000037,2.3363,1,0.21439999999999998,0.08460000000000001,376832,15,15,2.8545,294832,0,0,77.15360260009766,0.1793999969959259,6.331099987030029,0.9577000141143799,0.03200000151991844,0.2906000018119812,0,0,0,0,0,0,0,0,0,0,0,0,0,58.30092,44.858
17,89.85179901123047,5.846099853515625,65.1626968383789,23.342500686645508,1.5628000497817993,7.697199821472168,0.03180000185966492,3.84879994392395,10000,10009,0,10006,0,0,10000,2.0494000911712646,4.967599868774414,11.387399673461914,10000,3.3902000000003736,2.621,1,0.2027,0.0801,376832,15,15,2.6985,277760,0,0,71.36689758300781,0.16249999403953552,6.714099884033203,0.9506999850273132,0.05620000138878822,0.24199999868869781,0,0,0,0,0,0,0,0,0,0,0,0,0,58.61984,45.02052
18,85.26950073242188,3.8680999279022217,63.59880065917969,23.385299682617188,1.6582000255584717,7.165299892425537,0.01590000092983246,3.665299892425537,10000,10009,0,10006,0,0,10000,1.5960999727249146,4.6265997886657715,11.386699676513672,10000,3.445400000000367,1.8582,1,0.21519999999999997,0.0915,376832,15,15,2.7483,210464,0,0,67.79229736328125,0.10499999672174454,5.697800159454346,0.9539999961853027,0.027899999171495438,0.26589998602867126,0,0,0,0,0,0,0,0,0,0,0,0,0,58.44,45.10088
19,100.22149658203125,11.396699905395508,66.84130096435547,17.78660011291504,1.6650999784469604,8.743399620056152,0.01850000023841858,4.984300136566162,10000,10009,0,10006,0,0,10000,1.8152999877929688,4.576000213623047,14.674599647521973,10000,5.3350000000001705,2.3532,1,0.24710000000000001,0.0834,376832,15,15,2.8043,7776,0,0,78.53910064697266,0.10480000078678131,7.727200031280518,0.989799976348877,0.02969999983906746,0.2551000118255615,0,0,0,0,0,0,0,0,0,0,0,0,0,58.3382,44.95044
