frame,frame_ms,simulation,presentation,behavior,transform_sync,emit,hud,animator,animator_updates,height_samples,terrain_rays,visible,hud_raw,hud_projected,behavior_ticks,minimap_collect,minimap_project,culling,gpu_instances,gpu_build,gpu_draw_cpu,poses,pose_build,upload_ms,upload_bytes,main_draws,shadow_draws,shadow_submit,alloc,gen0,gen1,tick,post,mode3d,overlay,overlay_build,end_draw,nav_target,nav_flow,nav_prep,nav_steering,nav_step,nav_hard,nav_sync,nav_steps,neighbor_candidates,hard_pairs,hard_candidates,hard_penetrating,moved_agents,gpu_main_ms,gpu_shadow_ms
1,996.4093017578125,0.4090999960899353,158.65240478515625,13.466699600219727,1.8588000535964966,4.281599998474121,1.0176000595092773,0.01860000006854534,0,5,0,0,0,0,0,11.035799980163574,12.565500259399414,9.080699920654297,0,0,0,0,0,0,0,0,0,0,164482864,6,6,492.502685546875,10.620800018310547,17.38909912109375,150.36659240722656,5.269000053405762,0.6721000075340271,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
2,11.911700248718262,0.012199999764561653,5.003300189971924,0.017899999395012856,0.030899999663233757,0.01209999993443489,0.019200000911951065,0.0013000000035390258,0,5,0,0,0,0,0,0.16779999434947968,0.07699999958276749,3.7797999382019043,0,0,0,0,0,0,0,0,0,0,12400,0,0,8.684700012207031,1.7273000478744507,0.0778999999165535,0.8479999899864197,1.6670000553131104,0.12250000238418579,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
3,153.9351043701172,125.08429718017578,7.813399791717529,0.02889999933540821,0.03229999914765358,2.774399995803833,0.011099999770522118,0.006500000134110451,0,5,0,5,0,0,0,0.15940000116825104,0.06809999793767929,3.8970999717712402,0,0,0,0,0,0,0,0,0,0,3593568,0,0,133.08990478515625,0.058800000697374344,16.597999572753906,0.49050000309944153,0.018400000408291817,0.16030000150203705,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
4,5.746099948883057,3.3475000858306885,1.009600043296814,0.014000000432133675,0.02329999953508377,0.009200000204145908,0.01489999983459711,0.0010999999940395355,0,5,0,5,0,0,0,0.15569999814033508,0.06679999828338623,0.41999998688697815,0,0,0,0,0,0,0,0,0,0,8480,0,0,4.5833001136779785,0.07270000129938126,0.2353000044822693,0.4740000069141388,0.022199999541044235,0.10509999841451645,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
5,9.14579963684082,7.517399787902832,0.5799000263214111,0.008899999782443047,0.017100000753998756,0.006000000052154064,0.011599999852478504,0.0007999999797903001,0,5,0,5,0,0,0,0.16449999809265137,0.05909999832510948,0.11640000343322754,0,0,0,0,0,0,0,0,0,0,8280,0,0,8.280699729919434,0.052799999713897705,0.11749999970197678,0.4041999876499176,0.01810000091791153,0.0949999988079071,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
6,518.0574951171875,412.15350341796875,103.8198013305664,63.71229934692383,3.2727999687194824,9.199799537658691,0.01119999960064888,3.600800037384033,1000,1009,0,5,0,0,0,0.6771000027656555,0.670199990272522,1.4807000160217285,0,0,0,0,0,0,0,0,0,0,116169592,5,4,516.1724853515625,0.23389999568462372,0.15160000324249268,1.1075999736785889,0.18639999628067017,0.14980000257492065,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
7,92.15689849853516,35.567100524902344,23.378000259399414,4.820799827575684,0.9750999808311462,7.463799953460693,0.011500000022351742,0.5716000199317932,1000,1009,0,1006,0,0,1000,0.3928999900817871,0.671500027179718,6.174300193786621,0,0,0,0,0,0,0,0,0,0,11562304,0,0,59.154701232910156,0.06400000303983688,28.510299682617188,0.5593000054359436,0.018799999728798866,0.1776999980211258,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
8,72.606201171875,59.36539840698242,11.59469985961914,4.774600028991699,0.9728999733924866,0.758899986743927,0.01080000028014183,0.20389999449253082,1000,1009,0,1006,0,0,1000,0.42419999837875366,0.703000009059906,1.8782000541687012,0,0,0,0,0,0,0,0,0,0,18215032,1,0,71.18450164794922,0.060100000351667404,0.29109999537467957,0.47380000352859497,0.01889999955892563,0.15199999511241913,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
9,21.809799194335938,3.955899953842163,16.22260093688965,5.7032999992370605,1.0196000337600708,0.6696000099182129,0.010999999940395355,0.21960000693798065,1000,1009,0,1006,0,0,1000,0.35339999198913574,0.7382000088691711,2.0297000408172607,0,0,0,0,0,0,0,0,0,0,12384,0,0,20.38360023498535,0.09290000051259995,0.2831999957561493,0.5109000205993652,0.019999999552965164,0.13740000128746033,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
10,211.54110717773438,102.49549865722656,30.49449920654297,9.843799591064453,0.9940999746322632,11.240400314331055,8.744099617004395,0.2460000067949295,1000,1009,2000,1006,2000,2000,1000,0.36070001125335693,2.1942999362945557,1.9290000200271606,1000,4.931599999999952,1.5154,1,1.3052,0.23759999999999998,81920,15,15,1.0646,47899400,2,1,133.17149353027344,16.456899642944336,7.924900054931641,42.74660110473633,7.190299987792969,0.20419999957084656,0,0,0,0,0,0,0,0,0,0,0,0,0,5.452,2.09484
11,54.58620071411133,22.804000854492188,19.75860023498535,4.900599956512451,4.458799839019775,3.975100040435791,6.065800189971924,0.383899986743927,1000,1009,2000,1006,2000,2000,1000,0.4027000069618225,0.8169999718666077,3.3138999938964844,1000,1.2590000000000081,0.2604,1,0.0947,0.043899999999999995,81920,15,15,0.3029,1086248,0,0,42.826499938964844,6.911900043487549,0.6929000020027161,1.694599986076355,0.8080000281333923,0.1736000031232834,0.9488,0,3.5375,9.3165,14.5325,0.0004,0.8317,1,268,0,0,0,0,6.30676,2.61644
12,40.44179916381836,10.929100036621094,17.777799606323242,7.144999980926514,1.7767000198364258,1.5721999406814575,5.888899803161621,0.21629999577999115,1000,1009,2000,1006,2000,2000,1000,0.42239999771118164,0.8166999816894531,3.94569993019104,1000,1.3726000000000116,0.2283,1,0.10400000000000001,0.0464,81920,15,15,0.3588,633192,0,0,28.92650032043457,6.111599922180176,0.6546000242233276,2.15339994430542,0.18880000710487366,0.15109999477863312,0.0125,0,0.1221,0.1815,2.4212,1.9363,0.0018,1,268,0,2,0,0,5.98608,2.56232
13,29.980499267578125,1.2008999586105347,17.58690071105957,7.901000022888184,1.531999945640564,1.5789999961853027,6.181700229644775,0.3343000113964081,1000,1009,2000,1006,2000,2000,1000,0.578499972820282,1.1898000240325928,2.623199939727783,1000,1.3555000000000113,0.1615,1,0.1119,0.023999999999999997,81920,15,15,0.2104,55752,0,0,18.95870018005371,6.327700138092041,0.5972999930381775,1.7026000022888184,0.10869999974966049,0.13899999856948853,0,0,0,0,0,0,0,0,0,0,0,0,0,6.02508,2.13912
14,36.715599060058594,0.003100000089034438,17.337099075317383,8.04539966583252,1.649399995803833,1.1678999662399292,14.953900337219238,0.35679998993873596,1000,1009,2000,1006,2000,2000,1000,0.5372999906539917,1.2989000082015991,2.3726999759674072,1000,1.3150000000000095,0.1458,1,0.1003,0.0202,81920,15,15,0.192,7760,0,0,17.499099731445312,15.020099639892578,0.6388999819755554,1.1334999799728394,0.022299999371170998,0.218299999833107,0,0,0,0,0,0,0,0,0,0,0,0,0,6.06944,2.71212
15,77.64839935302734,11.09689998626709,56.91790008544922,5.4045000076293945,10.062399864196777,7.231500148773193,5.292099952697754,3.789599895477295,1000,1009,2000,1006,2000,2000,1000,0.36469998955726624,0.8776000142097473,13.15369987487793,1000,1.306100000000011,0.1722,1,0.09970000000000001,0.0257,81920,15,15,0.2396,9216,0,0,68.2074966430664,5.35099983215332,0.6905999779701233,0.970300018787384,0.021299999207258224,0.16410000622272491,0.0077,6.797599792480469,0.0937,0.1825,0.7295,0.3024,0.0014,1,268,0,2,0,0,6.07968,3.31206
16,58.74769973754883,1.2867000102996826,23.754499435424805,13.010299682617188,1.6128000020980835,1.1067999601364136,5.581900119781494,0.37380000948905945,1000,1009,2000,1006,2000,2000,1000,0.3977000117301941,0.954200029373169,4.4959001541137695,1000,1.3661000000000127,0.2551,1,0.10560000000000001,0.0392,81920,15,15,0.2317,94944,0,0,25.217300415039062,5.755899906158447,6.482900142669678,1.9873000383377075,0.12780000269412994,0.14800000190734863,0,0,0,0,0,0,0,0,0,0,0,0,0,6.31068,2.66448
17,32.080299377441406,0.005400000140070915,21.942899703979492,10.746600151062012,1.4886000156402588,1.544800043106079,5.6504998207092285,0.7979999780654907,1000,1009,2000,1006,2000,2000,1000,0.5526000261306763,1.8207000494003296,2.4305999279022217,1000,1.337400000000011,0.1814,1,0.09889999999999999,0.0279,81920,15,15,0.19,7760,0,0,22.189899444580078,5.7403998374938965,0.7163000106811523,1.0196000337600708,0.03500000014901161,0.16290000081062317,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1658,2.46136
