frame,frame_ms,simulation,presentation,behavior,transform_sync,emit,hud,animator,animator_updates,height_samples,terrain_rays,visible,hud_raw,hud_projected,behavior_ticks,minimap_collect,minimap_project,culling,gpu_instances,gpu_build,gpu_draw_cpu,poses,pose_build,upload_ms,upload_bytes,main_draws,shadow_draws,shadow_submit,alloc,gen0,gen1,tick,post,mode3d,overlay,overlay_build,end_draw,nav_target,nav_flow,nav_prep,nav_steering,nav_step,nav_hard,nav_sync,nav_steps,neighbor_candidates,hard_pairs,hard_candidates,hard_penetrating,moved_agents,gpu_main_ms,gpu_shadow_ms
1,657.4041137695312,0.3986000120639801,117.37020111083984,8.600500106811523,1.3229000568389893,2.81469988822937,0.7937999963760376,0.00839999970048666,0,5,0,0,0,0,0,6.951600074768066,8.169099807739258,8.845499992370605,0,0,0,0,0,0,0,0,0,0,164472432,6,6,361.3832092285156,6.950200080871582,13.118800163269043,46.79029846191406,3.218100070953369,0.5266000032424927,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
2,8.789299964904785,0.009600000455975533,3.197000026702881,0.01269999984651804,0.02290000021457672,0.02070000022649765,0.018699999898672104,0.0008999999845400453,0,5,0,0,0,0,0,0.149399995803833,0.09549999982118607,2.155600070953369,0,0,0,0,0,0,0,0,0,0,12400,0,0,5.506999969482422,1.813599944114685,0.08219999819993973,0.7663999795913696,1.7486000061035156,0.21960000693798065,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
3,131.95590209960938,109.67150115966797,5.817299842834473,0.024800000712275505,0.025800000876188278,2.055299997329712,0.00930000003427267,0.005200000014156103,0,5,0,5,0,0,0,0.13199999928474426,0.06360000371932983,2.8208000659942627,0,0,0,0,0,0,0,0,0,0,3575776,0,0,115.67849731445312,0.05609999969601631,11.863499641418457,0.3797999918460846,0.01730000041425228,0.10610000044107437,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
4,4.5447001457214355,2.686300039291382,0.736299991607666,0.01119999960064888,0.019500000402331352,0.006899999920278788,0.009600000455975533,0.0013000000035390258,0,5,0,5,0,0,0,0.10729999840259552,0.05290000140666962,0.29760000109672546,0,0,0,0,0,0,0,0,0,0,8480,0,0,3.593400001525879,0.049800001084804535,0.2021999955177307,0.38760000467300415,0.015699999406933784,0.07609999924898148,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
5,5.866600036621094,4.323400020599365,0.5223000049591064,0.009999999776482582,0.015599999576807022,0.00860000029206276,0.009100000374019146,0.00139999995008111,0,5,0,5,0,0,0,0.11490000039339066,0.05590000003576279,0.09799999743700027,0,0,0,0,0,0,0,0,0,0,8280,0,0,5.010499954223633,0.04910000041127205,0.12080000340938568,0.4009999930858612,0.01590000092983246,0.08780000358819962,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
6,2813.4462890625,1933.7998046875,877.6658935546875,635.1458129882812,18.143699645996094,43.7052001953125,0.025800000876188278,7.482600212097168,10000,10009,0,5,0,0,0,1.8221999406814575,4.2083001136779785,17.965999603271484,0,0,0,0,0,0,0,0,0,0,2545194168,87,20,2811.623291015625,0.25099998712539673,0.16820000112056732,1.0153000354766846,0.16019999980926514,0.13490000367164612,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
7,254.42990112304688,117.8958969116211,99.74349975585938,25.497499465942383,1.2272000312805176,26.80299949645996,0.018699999898672104,1.7940000295639038,10000,10009,0,10006,0,0,10000,1.5958000421524048,5.350900173187256,29.719900131225586,0,0,0,0,0,0,0,0,0,0,280415344,14,2,217.90040588378906,0.09459999948740005,26.340099334716797,0.4390000104904175,0.02280000038444996,0.13910000026226044,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
8,73.97039794921875,5.6209001541137695,63.818599700927734,34.010101318359375,1.7824000120162964,5.408699989318848,0.026799999177455902,1.3940000534057617,10000,10009,0,10006,0,0,10000,1.6513999700546265,6.201200008392334,6.528600215911865,0,0,0,0,0,0,0,0,0,0,348544,0,0,69.75479888916016,0.11779999732971191,1.523800015449524,0.5234000086784363,0.027000000700354576,0.15000000596046448,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
9,96.3760986328125,20.31450080871582,53.544498443603516,27.23539924621582,1.107699990272522,4.827199935913086,0.017400000244379044,1.6168999671936035,10000,10009,0,10006,0,0,10000,1.3092999458312988,3.848900079727173,6.311800003051758,10000,4.672800000000708,1.4372,1,3.2337,0.32689999999999997,376832,15,15,1.8307,8102248,0,0,74.091796875,0.0885000005364418,7.841100215911865,0.4163999855518341,0.021400000900030136,0.13379999995231628,0,0,0,0,0,0,0,0,0,0,0,0,0,56.122,44.62428
10,70.47769927978516,13.93809986114502,48.16939926147461,23.77120018005371,1.057800054550171,4.1402997970581055,0.015699999406933784,1.7724000215530396,10000,10009,0,10006,0,0,10000,1.3055000305175781,4.079599857330322,6.037799835205078,10000,2.1796000000000366,0.7453,1,0.0925,0.0345,376832,15,15,0.8058,176096,0,0,62.316898345947266,0.08810000121593475,2.70770001411438,0.5110999941825867,0.022099999710917473,0.1404000073671341,0,0,0,0,0,0,0,0,0,0,0,0,0,23.75276,23.95092
11,64.6415023803711,8.727899551391602,48.326698303222656,23.978700637817383,1.1370999813079834,3.7753000259399414,0.012299999594688416,2.084700107574463,10000,10009,0,10006,0,0,10000,1.4637000560760498,3.9811999797821045,6.155799865722656,10000,2.0467999999999322,0.6188,1,0.0816,0.0424,376832,15,15,0.7005,8128,0,0,57.31930160522461,0.07500000298023224,2.3322999477386475,0.4593999981880188,0.02319999970495701,0.1396999955177307,0,0,0,0,0,0,0,0,0,0,0,0,0,20.27652,16.72192
12,87.67890167236328,24.500900268554688,55.22669982910156,28.366600036621094,1.222499966621399,4.64870023727417,0.01510000042617321,2.02810001373291,10000,10009,0,10006,0,0,10000,1.388100028038025,3.887500047683716,6.612500190734863,10000,1.8519999999998926,0.9928,1,0.0835,0.0335,376832,15,15,0.7304,25552968,0,0,79.92019653320312,0.08829999715089798,3.022900104522705,0.4771000146865845,0.022199999541044235,0.13500000536441803,0,0,0,0,0,0,0,0,0,0,0,0,0,23.23788,20.92684
13,73.97039794921875,17.386999130249023,48.84149932861328,25.3789005279541,1.0814000368118286,3.904400110244751,0.025299999862909317,1.2369999885559082,10000,10009,0,10006,0,0,10000,1.2687000036239624,4.234600067138672,5.96019983291626,10000,1.8819999999998904,0.7217,1,0.10119999999999998,0.0403,376832,15,15,0.9676,14269824,1,1,66.42890167236328,0.1088000014424324,2.3675999641418457,0.4512999951839447,0.02239999920129776,0.18469999730587006,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4702,27.335
14,103.36229705810547,35.35490036010742,60.85649871826172,27.957399368286133,1.2968000173568726,4.385799884796143,0.01600000075995922,1.2965999841690063,10000,10009,0,10006,0,0,10000,1.3720999956130981,3.7957000732421875,7.22730016708374,10000,1.8066999999998945,0.7097,1,0.0811,0.039099999999999996,376832,15,15,0.7687,12114352,0,0,96.44879913330078,0.08910000324249268,2.261199951171875,0.40070000290870667,0.0210999995470047,0.13179999589920044,0,0,0,0,0,0,0,0,0,0,0,0,0,30.9618,40.0664
15,122.48729705810547,72.94100189208984,41.885101318359375,19.39349937438965,1.010200023651123,2.8422000408172607,0.010900000110268593,1.5204999446868896,10000,10009,0,10006,0,0,10000,0.7123000025749207,3.213599920272827,5.976600170135498,10000,1.8329999999998965,0.9902,1,0.08689999999999999,0.035,376832,15,15,0.7031,31067064,1,1,115.00199890136719,0.06800000369548798,2.811800003051758,0.42160001397132874,0.019300000742077827,0.13770000636577606,0,0,0,0,0,0,0,0,0,0,0,0,0,29.73132,42.21844
16,43.28820037841797,3.387700080871582,32.73820114135742,11.864999771118164,0.670199990272522,3.0606000423431396,0.010999999940395355,1.462399959564209,10000,10009,0,10006,0,0,10000,1.6141999959945679,3.793600082397461,4.510000228881836,10000,1.6668999999998855,0.7366,1,0.0821,0.024399999999999998,376832,15,15,0.6546,299592,0,0,36.403900146484375,0.0877000018954277,2.415800094604492,0.38370001316070557,0.042899999767541885,0.12129999697208405,0,0,0,0,0,0,0,0,0,0,0,0,0,22.55888,17.37684
17,47.08689880371094,2.786099910736084,37.035301208496094,13.53380012512207,0.7059999704360962,3.5023000240325928,0.010400000028312206,2.601099967956543,10000,10009,0,10006,0,0,10000,1.1776000261306763,3.910900115966797,4.561600208282471,10000,1.3194999999998829,0.7522,1,0.08399999999999999,0.0264,376832,15,15,0.8661,294976,0,0,40.00230026245117,0.06790000200271606,2.6101999282836914,0.40560001134872437,0.019700000062584877,0.1348000019788742,0,0,0,0,0,0,0,0,0,0,0,0,0,21.96976,17.33776
18,42.844200134277344,2.40310001373291,32.006900787353516,9.707500457763672,0.732699990272522,3.878700017929077,0.024700000882148743,1.8461999893188477,10000,10009,0,10006,0,0,10000,1.0895999670028687,4.212500095367432,4.968299865722656,10000,1.646899999999853,0.7867,1,0.1175,0.028199999999999996,376832,15,15,0.9001,277760,0,0,34.57529830932617,0.12280000001192093,2.8308000564575195,0.47029998898506165,0.031300000846385956,0.14239999651908875,0,0,0,0,0,0,0,0,0,0,0,0,0,20.42976,16.25848
19,44.6255989074707,2.243499994277954,33.00619888305664,8.348299980163574,0.804099977016449,4.17710018157959,0.016599999740719795,2.0673000812530518,10000,10009,0,10006,0,0,10000,1.0537999868392944,5.2129998207092285,7.491700172424316,10000,1.8350999999998272,0.8781,1,0.10880000000000001,0.0298,376832,15,15,1.0604,210464,0,0,35.5177001953125,0.10660000145435333,3.2111001014709473,0.46380001306533813,0.0357000008225441,0.15000000596046448,0,0,0,0,0,0,0,0,0,0,0,0,0,18.97376,14.94936
20,49.529300689697266,6.460000038146973,30.42930030822754,3.38919997215271,0.9485999941825867,5.744200229644775,0.018699999898672104,2.873800039291382,10000,10009,0,10006,0,0,10000,1.2064000368118286,5.7606000900268555,5.981800079345703,10000,3.273200000000293,1.1826,1,0.12729999999999997,0.039900000000000005,376832,15,15,1.0273,7776,0,0,37.07210159301758,0.1316000074148178,4.74459981918335,0.529699981212616,0.028200000524520874,0.17059999704360962,0,0,0,0,0,0,0,0,0,0,0,0,0,18.12128,14.17864
21,61.32490158081055,15.029199600219727,35.13479995727539,7.456600189208984,1.6933000087738037,3.7186999320983887,0.008999999612569809,3.993299961090088,10000,10009,0,10006,0,0,10000,0.22370000183582306,0.7382000088691711,10.653200149536133,10000,2.2761999999998657,0.9315,1,0.1029,0.045200000000000004,376832,15,15,0.8998,5558016,0,0,50.36869812011719,0.05959999933838844,3.421799898147583,0.47909998893737793,0.015300000086426735,1.9428999423980713,0,0,0,0,0,0,0,0,0,0,0,0,0,24.92936,18.515
22,39.547698974609375,15.39009952545166,15.26990032196045,2.226799964904785,0.6565999984741211,4.083700180053711,0.015399999916553497,2.139400005340576,10000,10009,0,10006,0,0,10000,0.2736999988555908,1.0435999631881714,1.847100019454956,10000,2.09459999999983,0.8804,1,0.0884,0.0312,376832,15,15,0.9656,14243168,0,0,30.86680030822754,0.07419999688863754,3.25600004196167,0.5289000272750854,0.014100000262260437,0.15719999372959137,0,0,0,0,0,0,0,0,0,0,0,0,0,26.72992,19.87292
23,55.060298919677734,25.53529930114746,17.138700485229492,2.490999937057495,0.5636000037193298,4.718500137329102,0.014399999752640724,2.266700029373169,10000,10009,0,10006,0,0,10000,0.3472999930381775,1.6114000082015991,1.944599986076355,10000,3.023100000000308,1.043,1,0.13290000000000002,0.0482,376832,15,15,1.1621,12070256,0,0,42.85380172729492,0.10700000077486038,4.448299884796143,0.6051999926567078,0.025200000032782555,0.2630000114440918,0,0,0,0,0,0,0,0,0,0,0,0,0,25.17856,19.47704
24,82.62550354003906,57.930198669433594,19.042200088500977,2.6673998832702637,1.1009999513626099,1.181399941444397,0.011699999682605267,1.076300024986267,10000,10009,0,10006,0,0,10000,0.2863999903202057,0.7861999869346619,9.514599800109863,10000,0.5464999999999562,0.9317,1,0.09549999999999999,0.0392,376832,15,15,0.9027,31059696,1,1,77.17019653320312,0.06480000168085098,2.1389000415802,0.47440001368522644,0.013500000350177288,0.1145000010728836,0,0,0,0,0,0,0,0,0,0,0,0,0,27.98412,32.07424
25,20.148300170898438,3.8273000717163086,10.17490005493164,2.1631999015808105,0.6679999828338623,1.430400013923645,0.019899999722838402,0.47769999504089355,10000,10009,0,10006,0,0,10000,0.25999999046325684,1.2925000190734863,1.659500002861023,10000,0.6874999999999406,0.8224,1,0.10699999999999998,0.0357,376832,15,15,0.9434,12424,0,0,14.192399978637695,0.09449999779462814,2.259500026702881,0.4869999885559082,0.017500000074505806,0.1264999955892563,0,0,0,0,0,0,0,0,0,0,0,0,0,24.23544,19.70708
26,41.85409927368164,1.9264999628067017,12.161999702453613,3.4260001182556152,0.8445000052452087,1.1026999950408936,0.012000000104308128,0.7567999958992004,10000,10009,0,10006,0,0,10000,0.24580000340938568,0.7843999862670898,2.3814001083374023,10000,0.5412999999999567,0.6644,1,0.0797,0.030699999999999998,376832,15,15,0.7151,7712,0,0,14.22719955444336,0.07320000231266022,1.6766999959945679,0.4851999878883362,0.014999999664723873,23.05299949645996,0,0,0,0,0,0,0,0,0,0,0,0,0,21.95584,17.6424
27,45.09749984741211,8.046199798583984,11.138799667358398,2.3297998905181885,0.6920999884605408,1.3898999691009521,0.0142000000923872,0.5248000025749207,10000,10009,0,10006,0,0,10000,0.2782000005245209,1.4835000038146973,2.1010000705718994,10000,0.8041999999999315,0.9758,1,0.11179999999999998,0.0428,376832,15,15,0.9715,7712,0,0,19.366500854492188,0.09380000084638596,2.455699920654297,0.5473999977111816,0.018400000408291817,19.25,0,0,0,0,0,0,0,0,0,0,0,0,0,20.28988,15.99192
28,547.61572265625,394.80718994140625,57.289100646972656,20.21339988708496,0.7598999738693237,18.36210060119629,30.032699584960938,0.4684000015258789,10000,10009,20000,10006,20000,20000,10000,0.22679999470710754,4.859300136566162,1.8202999830245972,10000,0.5204999999999591,0.6404,1,0.076,0.033,376832,15,15,0.755,817734296,42,4,452.2726135253906,47.75149917602539,1.692199945449829,43.31679916381836,15.873700141906738,0.1712000072002411,0,0,0,0,0,0,0,0,0,0,0,0,0,57.06032,44.43924
29,103.17269897460938,54.01599884033203,25.383899688720703,2.2992000579833984,10.85890007019043,4.403299808502197,11.104100227355957,0.45080000162124634,10000,10009,20000,10006,20000,20000,10000,0.2687999904155731,3.1161999702453613,1.9013999700546265,10000,0.5596999999999547,0.9744,1,0.09030000000000002,0.0394,376832,15,15,0.9304,26584,0,0,79.58080291748047,12.041399955749512,2.1473000049591064,6.655799865722656,0.8859999775886536,0.1290999948978424,0.7288,0,6.0692,24.9373,35.2049,0.0014,3.5909,1,1065516,0,0,0,9994,32.90208,44.25328
30,29.343700408935547,0.3336000144481659,11.961600303649902,1.9459999799728394,0.4968000054359436,2.080199956893921,10.975700378417969,0.5062000155448914,10000,10009,20000,10006,20000,20000,10000,0.3492000102996826,2.7195000648498535,1.7050000429153442,10000,0.5227999999999587,0.6271,1,0.0831,0.0335,376832,15,15,0.8938,7712,0,0,12.469200134277344,11.05620002746582,1.6246000528335571,1.5017000436782837,0.02280000038444996,0.1348000019788742,0,0,0,0,0,0,0,0,0,0,0,0,0,22.35312,17.05152
31,53.77510070800781,2.9191999435424805,10.568099975585938,1.9526000022888184,0.5296000242233276,1.2825000286102295,10.286299705505371,0.46380001306533813,10000,10009,20000,10006,20000,20000,10000,0.3140999972820282,2.561000108718872,1.552899956703186,10000,0.5262999999999584,0.7943,1,0.0809,0.0334,376832,15,15,0.8797,1100776,0,0,13.597399711608887,10.352100372314453,1.9305000305175781,1.2689000368118286,0.01940000057220459,24.128999710083008,0,0,0,0,0,0,0,0,0,0,0,0,0,22.27072,17.38176
32,44.5796012878418,5.625999927520752,13.76449966430664,2.6698999404907227,0.641700029373169,2.4900999069213867,11.870599746704102,0.4657000005245209,10000,10009,20000,10006,20000,20000,10000,0.29350000619888306,3.1698999404907227,1.7574000358581543,10000,0.6393999999999459,0.8247,1,0.1003,0.0368,376832,15,15,0.8659,666792,0,0,19.573699951171875,12.98840045928955,2.008699893951416,7.09630012512207,1.0724999904632568,0.14839999377727509,0,0,0,0,0,0,0,0,0,0,0,0,0,19.77448,16.01056
33,66.9906005859375,17.8966007232666,21.361099243164062,2.786099910736084,3.94569993019104,5.618500232696533,15.876199722290039,0.6013000011444092,10000,10009,20000,10006,20000,20000,10000,0.28110000491142273,3.8048999309539795,1.9911999702453613,10000,0.8047999999999285,0.8429,1,0.09910000000000001,0.0402,376832,15,15,0.9442,103904,0,0,39.43450164794922,19.576099395751953,2.4409000873565674,2.183300018310547,3.641200065612793,0.1639000028371811,0.008,0,0.1394,5.2685,12.6539,7.0163,0.4943,1,1063518,61921,10000,6276,9999,18.22684,14.22352
34,52.99720001220703,0.43869999051094055,17.5762996673584,3.5539000034332275,0.8054999709129333,2.220599889755249,25.994400024414062,0.8238999843597412,10000,10009,20000,10006,20000,20000,10000,0.3662000000476837,4.830599784851074,2.3994998931884766,10000,1.4083999999998726,0.7554,1,0.1276,0.048799999999999996,376832,15,15,1.0339,7712,0,0,18.191499710083008,26.11720085144043,2.246999979019165,1.461300015449524,0.030300000682473183,0.14059999585151672,0,0,0,0,0,0,0,0,0,0,0,0,0,18.53112,12.34916
35,39.15039825439453,2.1012001037597656,15.241800308227539,3.1154000759124756,1.0823999643325806,2.079699993133545,14.070300102233887,0.5688999891281128,10000,10009,20000,10006,20000,20000,10000,0.26429998874664307,3.413100004196167,1.9458999633789062,10000,0.7890999999999293,0.8459,1,0.10049999999999999,0.0314,376832,15,15,0.8773,16072,0,0,17.497900009155273,14.187000274658203,2.3733999729156494,1.6979999542236328,0.028999999165534973,0.1429000049829483,0,0,0,0,0,0,0,0,0,0,0,0,0,20.30092,14.14936
36,64.82830047607422,22.798099517822266,22.640600204467773,3.523200035095215,4.492599964141846,5.587800025939941,10.315999984741211,0.748199999332428,10000,10009,20000,10006,20000,20000,10000,0.39800000190734863,3.249500036239624,2.1512999534606934,10000,0.4913999999999622,0.587,1,0.0698,0.0298,376832,15,15,0.6759,694824,0,0,45.61650085449219,10.936100006103516,1.4714000225067139,4.505300045013428,0.578000009059906,0.12160000205039978,0.0077,4.165599822998047,0.1069,8.2219,10.8125,2.1678,0.4041,1,1056326,63806,10000,6862,9997,20.07856,17.49984
37,26.78219985961914,0.271699994802475,10.409600257873535,2.151900053024292,0.6208999752998352,1.0736000537872314,10.44729995727539,0.4357999861240387,10000,10009,20000,10006,20000,20000,10000,0.20080000162124634,2.3929998874664307,1.6003999710083008,10000,0.5345999999999574,0.6997,1,0.0724,0.0314,376832,15,15,0.8385,7712,0,0,10.791000366210938,10.50100040435791,1.6653000116348267,1.2929999828338623,0.01590000092983246,0.12269999831914902,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4268,15.63076
38,41.57619857788086,4.363100051879883,13.673399925231934,2.5892999172210693,0.6190000176429749,1.8564000129699707,11.86709976196289,0.5052000284194946,10000,10009,20000,10006,20000,20000,10000,0.7372999787330627,3.4405999183654785,1.6948000192642212,10000,0.6835999999999421,0.7694,1,0.0896,0.0354,376832,15,15,0.8526,611928,0,0,18.150400161743164,12.431699752807617,2.0044000148773193,6.076600074768066,0.5056999921798706,0.155799999833107,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75944,14.6222
39,46.227298736572266,4.239699840545654,14.730299949645996,3.241300106048584,0.7904999852180481,1.5240999460220337,17.702999114990234,0.6445000171661377,10000,10009,20000,10006,20000,20000,10000,0.28870001435279846,3.7555999755859375,2.214099884033203,10000,1.0352999999999029,1.146,1,0.12,0.032799999999999996,376832,15,15,1.1095,162528,0,0,19.12070083618164,17.777599334716797,3.0129001140594482,2.198499917984009,0.02070000022649765,0.18719999492168427,0,0,0,0,0,0,0,0,0,0,0,0,0,17.67144,13.40468
40,49.4109001159668,0.7213000059127808,24.848400115966797,6.604700088500977,1.3170000314712524,2.2037999629974365,18.0398006439209,1.2188999652862549,10000,10009,20000,10006,20000,20000,10000,0.3736000061035156,5.297800064086914,3.8661999702453613,10000,0.6077999999999494,0.6067,1,0.0812,0.0403,376832,15,15,0.8504,7712,0,0,25.754899978637695,18.112199783325195,1.6181999444961548,1.1761000156402588,0.017899999395012856,0.13099999725818634,0,0,0,0,0,0,0,0,0,0,0,0,0,19.05064,12.07452
41,40.094398498535156,4.280600070953369,12.484700202941895,2.8046000003814697,0.7211999893188477,1.8652000427246094,12.112600326538086,0.4643999934196472,10000,10009,20000,10006,20000,20000,10000,0.23360000550746918,2.63070011138916,1.6196999549865723,10000,0.6667999999999429,0.7749,1,0.08729999999999999,0.033100000000000004,376832,15,15,0.7584,532344,0,0,16.879100799560547,12.592700004577637,2.0485000610351562,5.809999942779541,0.44600000977516174,0.14810000360012054,0,0,0,0,0,0,0,0,0,0,0,0,0,19.41092,14.05092
