frame,frame_ms,simulation,presentation,behavior,transform_sync,emit,hud,animator,animator_updates,height_samples,terrain_rays,visible,hud_raw,hud_projected,behavior_ticks,minimap_collect,minimap_project,culling,gpu_instances,gpu_build,gpu_draw_cpu,poses,pose_build,upload_ms,upload_bytes,main_draws,shadow_draws,shadow_submit,alloc,gen0,gen1,tick,post,mode3d,overlay,overlay_build,end_draw,nav_target,nav_flow,nav_prep,nav_steering,nav_step,nav_hard,nav_sync,nav_steps,neighbor_candidates,hard_pairs,hard_candidates,hard_penetrating,moved_agents,gpu_main_ms,gpu_shadow_ms
1,1876.72607421875,0.8241999745368958,323.37799072265625,19.891300201416016,3.4258999824523926,6.54640007019043,2.587599992752075,0.02459999918937683,0,5,0,0,0,0,0,17.9507999420166,20.40920066833496,8.24779987335205,0,0,0,0,0,0,0,0,0,0,164472448,6,6,1176.39013671875,27.496599197387695,32.33359909057617,88.62629699707031,12.587699890136719,0.944599986076355,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
2,14.702500343322754,0.021700000390410423,6.014999866485596,0.019300000742077827,0.03440000116825104,0.026399999856948853,0.02500000037252903,0.0013000000035390258,0,5,0,0,0,0,0,0.20430000126361847,0.12860000133514404,4.496300220489502,0,0,0,0,0,0,0,0,0,0,12400,0,0,10.673399925231934,2.192699909210205,0.12290000170469284,0.9785000085830688,2.105600118637085,0.13519999384880066,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
3,216.9822998046875,179.23390197753906,8.646200180053711,0.0340999998152256,0.039000000804662704,3.096400022506714,0.02449999935925007,0.006899999920278788,0,5,0,5,0,0,0,0.1509000062942505,0.11259999871253967,4.164999961853027,0,0,0,0,0,0,0,0,0,0,3577160,0,0,188.09959411621094,0.11490000039339066,22.507699966430664,0.5278000235557556,0.03590000048279762,0.17759999632835388,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
4,6.027299880981445,3.5148000717163086,1.1426000595092773,0.016100000590085983,0.03189999982714653,0.012500000186264515,0.016200000420212746,0.0012000000569969416,0,5,0,5,0,0,0,0.14810000360012054,0.10440000146627426,0.4934999942779541,0,0,0,0,0,0,0,0,0,0,8480,0,0,4.9085001945495605,0.07919999957084656,0.22200000286102295,0.41029998660087585,0.02370000071823597,0.1143999993801117,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
5,9.766400337219238,8.160799980163574,0.5655999779701233,0.010499999858438969,0.019600000232458115,0.00800000037997961,0.012299999594688416,0.0008999999845400453,0,5,0,5,0,0,0,0.12160000205039978,0.06210000067949295,0.12370000034570694,0,0,0,0,0,0,0,0,0,0,8280,0,0,8.926199913024902,0.05730000138282776,0.11100000143051147,0.37059998512268066,0.014499999582767487,0.08820000290870667,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
6,3879.031005859375,2844.52685546875,1032.4490966796875,707.9328002929688,27.35890007019043,42.017601013183594,0.012500000186264515,8.999799728393555,10000,10009,0,5,0,0,0,2.313199996948242,5.704100131988525,34.40299987792969,0,0,0,0,0,0,0,0,0,0,2545184528,87,20,3877.146484375,0.21889999508857727,0.18330000340938568,1.0950000286102295,0.1639000028371811,0.14090000092983246,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
7,289.822998046875,147.5052032470703,98.09770202636719,24.130199432373047,1.2556999921798706,24.746599197387695,0.013000000268220901,1.8472000360488892,10000,10009,0,10006,0,0,10000,1.7969000339508057,5.565499782562256,30.57349967956543,0,0,0,0,0,0,0,0,0,0,280415296,14,2,245.89210510253906,0.08240000158548355,31.48590087890625,0.5202000141143799,0.029500000178813934,0.17139999568462372,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
8,75.63349914550781,8.031800270080566,63.282901763916016,28.2362003326416,1.3210999965667725,4.997499942779541,0.017999999225139618,2.086199998855591,10000,10009,0,10006,0,0,10000,1.8517999649047852,6.5192999839782715,8.919599533081055,0,0,0,0,0,0,0,0,0,0,348496,0,0,71.62319946289062,0.09470000118017197,1.3869999647140503,0.5271999835968018,0.02759999968111515,0.14489999413490295,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
9,107.47979736328125,24.417299270629883,58.764801025390625,26.44499969482422,1.402999997138977,4.009500026702881,0.011099999770522118,1.7244999408721924,10000,10009,0,10006,0,0,10000,1.6886999607086182,5.700799942016602,9.280200004577637,10000,4.601400000001214,1.8133,1,2.5772999999999997,0.2404,376832,15,15,1.8951,8102200,0,0,83.37860107421875,0.0746999979019165,9.745800018310547,0.5009999871253967,0.02239999920129776,0.156700000166893,0,0,0,0,0,0,0,0,0,0,0,0,0,58.26316,40.133
10,140.5189971923828,26.508800506591797,101.28079986572266,44.46500015258789,1.9723999500274658,8.191100120544434,0.020099999383091927,4.547299861907959,10000,10009,0,10006,0,0,10000,2.918299913406372,10.96399974822998,13.369099617004395,10000,3.7800000000003253,0.8324,1,0.14450000000000002,0.041499999999999995,376832,15,15,1.1538,176048,0,0,128.03109741210938,0.12020000070333481,3.28439998626709,0.5174999833106995,0.0348999984562397,0.1582999974489212,0,0,0,0,0,0,0,0,0,0,0,0,0,58.76928,41.33048
