frame,frame_ms,simulation,presentation,behavior,transform_sync,emit,hud,animator,animator_updates,height_samples,terrain_rays,visible,hud_raw,hud_projected,behavior_ticks,minimap_collect,minimap_project,culling,gpu_instances,gpu_build,gpu_draw_cpu,poses,pose_build,upload_ms,upload_bytes,main_draws,shadow_draws,shadow_submit,alloc,gen0,gen1,tick,post,mode3d,overlay,overlay_build,end_draw,nav_target,nav_flow,nav_prep,nav_steering,nav_step,nav_hard,nav_sync,nav_steps,neighbor_candidates,hard_pairs,hard_candidates,hard_penetrating,moved_agents,gpu_main_ms,gpu_shadow_ms
1,1051.5943603515625,0.3617999851703644,133.9822998046875,9.261099815368652,1.7317999601364136,3.275899887084961,0.7754999995231628,0.009700000286102295,0,5,0,0,0,0,0,8.478599548339844,10.02810001373291,8.310600280761719,0,0,0,0,0,0,0,0,0,0,164465976,6,6,434.7860107421875,7.516900062561035,17.97010040283203,279.3210144042969,3.618299961090088,0.8234999775886536,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
2,12.206899642944336,0.01679999940097332,4.690999984741211,0.017500000074505806,0.03020000085234642,0.012600000016391277,0.023499999195337296,0.0008999999845400453,0,5,0,0,0,0,0,0.17159999907016754,0.08129999786615372,3.5048999786376953,0,0,0,0,0,0,0,0,0,0,12400,0,0,8.580300331115723,1.7970999479293823,0.10970000177621841,1.017199993133545,1.7283999919891357,0.13989999890327454,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
3,165.0894012451172,133.66090393066406,8.323599815368652,0.03020000085234642,0.038100000470876694,3.039299964904785,0.014999999664723873,0.006000000052154064,0,5,0,5,0,0,0,0.13920000195503235,0.10249999910593033,4.071800231933594,0,0,0,0,0,0,0,0,0,0,3577160,0,0,142.19320678710938,0.07670000195503235,18.532800674438477,0.5163000226020813,0.020899999886751175,0.148499995470047,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
4,7.035399913787842,3.869800090789795,1.4093999862670898,0.022099999710917473,0.046799998730421066,0.014499999582767487,0.029999999329447746,0.0019000000320374966,0,5,0,5,0,0,0,0.16680000722408295,0.10520000010728836,0.6728000044822693,0,0,0,0,0,0,0,0,0,0,8480,0,0,5.54449987411499,0.11010000109672546,0.3452000021934509,0.5439000129699707,0.03060000017285347,0.11999999731779099,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
5,9.803799629211426,7.582799911499023,0.7239000201225281,0.012600000016391277,0.02319999970495701,0.011500000022351742,0.016200000420212746,0.0010999999940395355,0,5,0,5,0,0,0,0.1347000002861023,0.08219999819993973,0.1695999950170517,0,0,0,0,0,0,0,0,0,0,8280,0,0,8.595600128173828,0.07000000029802322,0.15719999372959137,0.5447999835014343,0.019600000232458115,0.13339999318122864,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
6,3532.014404296875,2525.09912109375,1004.6732177734375,734.6503295898438,28.078699111938477,42.3916015625,0.014100000262260437,10.945500373840332,10000,10009,0,5,0,0,0,2.709199905395508,5.554699897766113,18.926799774169922,0,0,0,0,0,0,0,0,0,0,2545182576,87,20,3530.04296875,0.24400000274181366,0.18209999799728394,1.1217000484466553,0.18070000410079956,0.14350000023841858,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
7,305.9671936035156,148.9207000732422,111.99849700927734,27.206600189208984,1.5782999992370605,30.20439910888672,0.014399999752640724,1.7892999649047852,10000,10009,0,10006,0,0,10000,1.8152999877929688,6.239999771118164,34.60490036010742,0,0,0,0,0,0,0,0,0,0,280415344,14,2,261.2434997558594,0.09549999982118607,31.343799591064453,0.5644000172615051,0.03440000116825104,0.16740000247955322,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
8,76.74510192871094,8.220499992370605,64.62789916992188,30.61079978942871,1.3133000135421753,4.799300193786621,0.017400000244379044,1.9499000310897827,10000,10009,0,10006,0,0,10000,1.7939000129699707,5.73199987411499,8.819999694824219,0,0,0,0,0,0,0,0,0,0,348544,0,0,73.21160125732422,0.08269999921321869,1.2537000179290771,0.5424000024795532,0.022700000554323196,0.1485999971628189,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
9,107.82009887695312,23.649599075317383,59.2577018737793,28.17329978942871,1.420699954032898,4.03439998626709,0.013700000010430813,1.5496000051498413,10000,10009,0,10006,0,0,10000,1.6226999759674072,5.221199989318848,8.722000122070312,10000,4.519100000001343,1.8635,1,2.748,0.2622,376832,15,15,1.8557,8102248,0,0,83.11060333251953,0.07429999858140945,10.400400161743164,0.4657000005245209,0.021800000220537186,0.15970000624656677,0,0,0,0,0,0,0,0,0,0,0,0,0,58.30484,44.75248
10,136.82550048828125,22.784299850463867,101.89839935302734,47.470298767089844,2.0708000659942627,7.413700103759766,0.018200000748038292,3.9988999366760254,10000,10009,0,10006,0,0,10000,2.8268001079559326,10.98490047454834,13.071100234985352,10000,3.6028000000003315,0.8105,1,0.1307,0.057499999999999996,376832,15,15,1.0913,176096,0,0,124.90899658203125,0.11150000244379044,3.175600051879883,0.5034999847412109,0.033799998462200165,0.15189999341964722,0,0,0,0,0,0,0,0,0,0,0,0,0,58.5064,38.23636
11,128.6123046875,13.971699714660645,104.63819885253906,47.922401428222656,2.1092000007629395,7.192999839782715,0.016300000250339508,5.413000106811523,10000,10009,0,10006,0,0,10000,2.7880001068115234,12.373499870300293,13.384900093078613,10000,2.2636999999998637,1.014,1,0.1144,0.0452,376832,15,15,0.9396,8128,0,0,118.84750366210938,0.09799999743700027,3.4964001178741455,0.5766000151634216,0.020899999886751175,0.16120000183582306,0,0,0,0,0,0,0,0,0,0,0,0,0,58.6174,38.06228
12,136.6571044921875,36.28820037841797,90.57679748535156,45.13410186767578,2.176800012588501,6.010300159454346,0.014600000344216824,3.3192999362945557,10000,10009,0,10006,0,0,10000,1.482300043106079,5.842100143432617,13.219400405883789,10000,2.2613999999998664,0.895,1,0.11839999999999999,0.0354,376832,15,15,0.9772,25552968,0,0,127.07489776611328,0.08799999952316284,3.381200075149536,0.48489999771118164,0.023000000044703484,0.15129999816417694,0,0,0,0,0,0,0,0,0,0,0,0,0,58.85016,38.95168
13,125.25309753417969,23.69849967956543,92.83190155029297,44.50899887084961,1.9035999774932861,7.007800102233887,0.01850000023841858,3.2300000190734863,10000,10009,0,10006,0,0,10000,1.4890999794006348,9.179200172424316,12.59850025177002,10000,2.0807999999998468,0.7572,1,0.10550000000000001,0.0318,376832,15,15,0.857,14269824,1,1,116.72309875488281,0.08669999986886978,2.7846999168395996,0.477400004863739,0.024299999698996544,0.15279999375343323,0,0,0,0,0,0,0,0,0,0,0,0,0,58.93864,40.22128
14,168.3892059326172,73.84249877929688,84.02760314941406,26.262399673461914,2.0114998817443848,4.495999813079834,0.010999999940395355,1.8954999446868896,10000,10009,0,10006,0,0,10000,0.9395999908447266,5.7393999099731445,13.611499786376953,10000,2.2985999999998596,1.057,1,0.14100000000000001,0.0754,376832,15,15,1.5633,12114352,0,0,158.12139892578125,0.06880000233650208,3.3292999267578125,0.5055999755859375,0.021299999207258224,0.15610000491142273,0,0,0,0,0,0,0,0,0,0,0,0,0,58.79084,45.28457
15,213.05799865722656,145.99400329589844,57.78969955444336,26.1648006439209,1.3626999855041504,4.675000190734863,0.010900000110268593,2.396399974822998,10000,10009,0,10006,0,0,10000,0.8040000200271606,5.499899864196777,8.488900184631348,10000,2.092099999999831,0.8724,1,0.1106,0.0373,376832,15,15,1.0887,31067064,1,1,204.01809692382812,0.07729999721050262,3.0511999130249023,0.49869999289512634,0.0210999995470047,0.14839999377727509,0,0,0,0,0,0,0,0,0,0,0,0,0,58.50832,45.09305
16,121.4573974609375,7.559500217437744,95.87580108642578,42.50450134277344,1.9593000411987305,8.208600044250488,0.02810000069439411,3.6984000205993652,10000,10009,0,10006,0,0,10000,3.7676000595092773,9.461400032043457,11.935999870300293,10000,3.9514000000004583,1.451,1,0.2272,0.0828,376832,15,15,1.8674,299592,0,0,103.69010162353516,0.18729999661445618,5.232399940490723,0.7233999967575073,0.04729999974370003,0.21480000019073486,0,0,0,0,0,0,0,0,0,0,0,0,0,58.90152,44.66724
17,99.11750030517578,6.667399883270264,72.02249908447266,28.932600021362305,1.2868000268936157,6.9421000480651855,0.019700000062584877,4.398600101470947,10000,10009,0,10006,0,0,10000,2.290800094604492,4.565800189971924,11.269000053405762,10000,3.4662000000003363,2.2745,1,0.20850000000000002,0.0682,376832,15,15,2.4963,294976,0,0,78.98829650878906,0.1257999986410141,8.66819953918457,1.016700029373169,0.03519999980926514,0.29750001430511475,0,0,0,0,0,0,0,0,0,0,0,0,0,58.68488,44.92768
18,97.08499908447266,8.635899543762207,66.15850067138672,24.548799514770508,1.319000005722046,8.063799858093262,0.019200000911951065,3.5418999195098877,10000,10009,0,10006,0,0,10000,1.7799999713897705,4.574999809265137,11.123499870300293,10000,3.454000000000323,3.4314,1,0.23169999999999996,0.0639,376832,15,15,2.4805,277952,0,0,75.17330169677734,0.14589999616146088,9.810500144958496,1.3206000328063965,0.051600001752376556,0.4050000011920929,0,0,0,0,0,0,0,0,0,0,0,0,0,58.56688,45.026
19,82.96320343017578,4.324699878692627,59.885799407958984,19.487199783325195,1.4802000522613525,7.8130998611450195,0.03220000118017197,3.5660998821258545,10000,10009,0,10006,0,0,10000,1.5338000059127808,4.409900188446045,12.050399780273438,10000,3.5325000000003364,2.5007,1,0.2222,0.0664,376832,15,15,2.4612,210656,0,0,64.69740295410156,0.15479999780654907,6.478899955749512,1.007599949836731,0.04749999940395355,0.3005000054836273,0,0,0,0,0,0,0,0,0,0,0,0,0,58.48716,44.7978
20,97.3823013305664,10.986300468444824,65.07099914550781,19.109699249267578,1.531599998474121,8.815699577331543,0.015200000256299973,4.780399799346924,10000,10009,0,10006,0,0,10000,1.5827000141143799,4.288099765777588,14.668100357055664,10000,5.176500000000089,2.3999,1,0.2436,0.0885,376832,15,15,2.5568,7776,0,0,76.37670135498047,0.09640000015497208,7.780300140380859,0.9491999745368958,0.029400000348687172,0.2953000068664551,0,0,0,0,0,0,0,0,0,0,0,0,0,58.51572,44.79164
21,112.38050079345703,22.23859977722168,60.34859848022461,18.48539924621582,1.330399990081787,10.467100143432617,0.022600000724196434,5.310800075531006,10000,10009,0,10006,0,0,10000,1.4221999645233154,4.355000019073486,11.137700080871582,10000,6.147900000000117,2.2925,1,0.3534999999999999,0.1742,376832,15,15,5.1025,5558016,0,0,82.89569854736328,0.16410000622272491,8.334400177001953,1.0170999765396118,0.047600001096725464,0.2978000044822693,0,0,0,0,0,0,0,0,0,0,0,0,0,58.4974,44.76872
