frame,frame_ms,simulation,presentation,behavior,transform_sync,emit,hud,animator,animator_updates,height_samples,terrain_rays,visible,hud_raw,hud_projected,behavior_ticks,minimap_collect,minimap_project,culling,gpu_instances,gpu_build,gpu_draw_cpu,poses,pose_build,upload_ms,upload_bytes,main_draws,shadow_draws,shadow_submit,alloc,gen0,gen1,tick,post,mode3d,overlay,overlay_build,end_draw,nav_target,nav_flow,nav_prep,nav_steering,nav_step,nav_hard,nav_sync,nav_steps,neighbor_candidates,hard_pairs,hard_candidates,hard_penetrating,moved_agents,gpu_main_ms,gpu_shadow_ms
1,974.3287963867188,0.3443000018596649,128.36019897460938,8.77970027923584,1.617300033569336,3.0388998985290527,1.1826000213623047,0.00989999994635582,0,5,0,0,0,0,0,7.6427998542785645,10.524900436401367,7.590199947357178,0,0,0,0,0,0,0,0,0,0,164468632,6,6,413.9208068847656,11.549099922180176,16.32819938659668,177.2711944580078,5.567800045013428,0.7558000087738037,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
2,11.540599822998047,0.012400000356137753,4.643400192260742,0.016499999910593033,0.031199999153614044,0.012900000438094139,0.01899999938905239,0.0010999999940395355,0,5,0,0,0,0,0,0.17759999632835388,0.10809999704360962,3.4948999881744385,0,0,0,0,0,0,0,0,0,0,12592,0,0,8.194600105285645,1.7524000406265259,0.12110000103712082,0.9182999730110168,1.6894999742507935,0.10270000249147415,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
3,152.3778076171875,125.51529693603516,7.4096999168396,0.028599999845027924,0.035999998450279236,2.737600088119507,0.01489999983459711,0.005200000014156103,0,5,0,5,0,0,0,0.14010000228881836,0.09369999915361404,3.4969000816345215,0,0,0,0,0,0,0,0,0,0,3577496,0,0,133.0727996826172,0.08810000121593475,15.319100379943848,0.448199987411499,0.020899999886751175,0.14949999749660492,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
4,5.239999771118164,2.6159000396728516,1.1708999872207642,0.011800000444054604,0.023499999195337296,0.011300000362098217,0.024399999529123306,0.0008999999845400453,0,5,0,5,0,0,0,0.1639000028371811,0.29350000619888306,0.3840999901294708,0,0,0,0,0,0,0,0,0,0,8672,0,0,3.996299982070923,0.0868000015616417,0.34150001406669617,0.41659998893737793,0.023000000044703484,0.10499999672174454,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
5,8.96150016784668,7.165299892425537,0.6389999985694885,0.012199999764561653,0.0203000009059906,0.010700000450015068,0.013100000098347664,0.0008999999845400453,0,5,0,5,0,0,0,0.14830000698566437,0.06870000064373016,0.13379999995231628,0,0,0,0,0,0,0,0,0,0,8472,0,0,7.994200229644775,0.06289999932050705,0.1485999971628189,0.4142000079154968,0.018300000578165054,0.11429999768733978,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
6,559.0792236328125,394.7084045410156,161.1013946533203,95.1095962524414,7.546199798583984,11.76449966430664,0.027899999171495438,6.823999881744385,1000,1009,0,5,0,0,0,0.8040000200271606,1.271299958229065,1.7074999809265137,0,0,0,0,0,0,0,0,0,0,116168200,5,4,555.9807739257812,0.45210000872612,0.2669000029563904,1.8140000104904175,0.3441999852657318,0.19290000200271606,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
7,180.82949829101562,70.89579772949219,42.03390121459961,8.776100158691406,1.4132000207901,12.736499786376953,0.019500000402331352,1.270900011062622,1000,1009,0,1006,0,0,1000,0.7069000005722046,0.9624999761581421,11.294300079345703,0,0,0,0,0,0,0,0,0,0,11426512,0,0,113.25070190429688,0.10750000178813934,59.4911003112793,0.7404000163078308,0.031199999153614044,0.20329999923706055,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
8,95.135498046875,80.8656997680664,12.090200424194336,4.64769983291626,0.9151999950408936,0.8755999803543091,0.015699999406933784,0.23639999330043793,1000,1009,0,1006,0,0,1000,0.42500001192092896,0.9054999947547913,2.101799964904785,0,0,0,0,0,0,0,0,0,0,18215224,1,0,93.29859924316406,0.08579999953508377,0.3991999924182892,0.5519999861717224,0.023499999195337296,0.1907999962568283,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
9,26.067699432373047,4.423600196838379,18.992399215698242,5.21120023727417,1.06659996509552,1.2236000299453735,0.024399999529123306,0.2777000069618225,1000,1009,0,1006,0,0,1000,0.3995000123977661,1.552299976348877,2.387500047683716,0,0,0,0,0,0,0,0,0,0,12576,0,0,23.75279998779297,0.1120000034570694,0.5849000215530396,0.6789000034332275,0.031199999153614044,0.16820000112056732,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
10,290.2771911621094,121.31590270996094,41.9828987121582,14.81659984588623,1.0435999631881714,14.825200080871582,13.77400016784668,0.5485000014305115,1000,1009,2000,1006,2000,2000,1000,0.3953999876976013,2.8905999660491943,2.477799892425537,1000,7.55370000000009,1.5751,1,2.1397999999999997,0.3797,81920,15,15,1.8725,47895472,2,1,163.5373992919922,27.715299606323242,34.6531982421875,47.005699157714844,12.82509994506836,0.18440000712871552,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82844,3.63844
