frame,frame_ms,simulation,presentation,behavior,transform_sync,emit,hud,animator,animator_updates,height_samples,terrain_rays,visible,hud_raw,hud_projected,behavior_ticks,minimap_collect,minimap_project,culling,gpu_instances,gpu_build,gpu_draw_cpu,poses,pose_build,upload_ms,upload_bytes,main_draws,shadow_draws,shadow_submit,alloc,gen0,gen1,tick,post,mode3d,overlay,overlay_build,end_draw,nav_target,nav_flow,nav_prep,nav_steering,nav_step,nav_hard,nav_sync,nav_steps,neighbor_candidates,hard_pairs,hard_candidates,hard_penetrating,moved_agents
1,1020.457275390625,0.36550000309944153,128.93600463867188,7.91379976272583,1.4610999822616577,3.109499931335449,0.8931999802589417,0.008500000461935997,0,5,0,0,0,0,0,7.197199821472168,10.993300437927246,8.198100090026855,0,0,0,0,0,0,0,0,0,0,164474384,6,6,430.88641357421875,8.729100227355957,16.70639991760254,265.8966979980469,4.11929988861084,0.7544999718666077,0,0,0,0,0,0,0,0,0,0,0,0,0
2,12.225700378417969,0.043800000101327896,4.8420000076293945,0.016499999910593033,0.03229999914765358,0.011800000444054604,0.022700000554323196,0.0007999999797903001,0,5,0,0,0,0,0,0.17110000550746918,0.0786999985575676,3.605600118637085,0,0,0,0,0,0,0,0,0,0,12400,0,0,8.829400062561035,1.7747999429702759,0.10809999704360962,0.8550999760627747,1.7050000429153442,0.09359999746084213,0,0,0,0,0,0,0,0,0,0,0,0,0
3,147.9333953857422,122.79319763183594,7.743299961090088,0.02930000051856041,0.03229999914765358,2.901700019836426,0.014499999582767487,0.005900000222027302,0,5,0,5,0,0,0,0.1485999971628189,0.07890000194311142,3.7637999057769775,0,0,0,0,0,0,0,0,0,0,3577160,0,0,130.70379638671875,0.08349999785423279,13.719300270080566,0.42329999804496765,0.02070000022649765,0.13420000672340393,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4.936500072479248,2.7200000286102295,0.9185000061988831,0.012000000104308128,0.02410000003874302,0.010300000198185444,0.019099999219179153,0.0008999999845400453,0,5,0,5,0,0,0,0.1445000022649765,0.08370000123977661,0.38670000433921814,0,0,0,0,0,0,0,0,0,0,8480,0,0,3.858799934387207,0.06939999759197235,0.24289999902248383,0.44440001249313354,0.019500000402331352,0.0860000029206276,0,0,0,0,0,0,0,0,0,0,0,0,0
5,8.847999572753906,7.269000053405762,0.5841000080108643,0.013399999588727951,0.02459999918937683,0.009800000116229057,0.013100000098347664,0.0010000000474974513,0,5,0,5,0,0,0,0.12800000607967377,0.07620000094175339,0.11050000041723251,0,0,0,0,0,0,0,0,0,0,8280,0,0,8.011500358581543,0.06379999965429306,0.1347000002861023,0.3538999855518341,0.018799999728798866,0.09610000252723694,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3791.25439453125,2589.455078125,1199.365234375,887.0972290039062,28.91510009765625,54.08639907836914,0.015200000256299973,12.586700439453125,10000,10009,0,5,0,0,0,2.587599992752075,7.2708001136779785,23.773700714111328,0,0,0,0,0,0,0,0,0,0,2545231472,87,20,3788.974609375,0.3488999903202057,0.20020000636577606,1.312000036239624,0.27549999952316284,0.14390000700950623,0,0,0,0,0,0,0,0,0,0,0,0,0
7,346.5400085449219,162.24679565429688,129.57029724121094,36.25400161743164,1.4402999877929688,31.74570083618164,0.016899999231100082,2.566499948501587,10000,10009,0,10006,0,0,10000,1.3280999660491943,5.9832000732421875,40.09469985961914,0,0,0,0,0,0,0,0,0,0,280415344,14,2,292.13238525390625,0.09849999845027924,38.577301025390625,0.5885999798774719,0.03280000016093254,0.1770000010728836,0,0,0,0,0,0,0,0,0,0,0,0,0
8,93.08619689941406,8.302399635314941,79.714599609375,36.95000076293945,1.6535999774932861,6.376200199127197,0.024700000882148743,3.638400077819824,10000,10009,0,10006,0,0,10000,1.8660999536514282,6.72130012512207,10.467900276184082,0,0,0,0,0,0,0,0,0,0,348544,0,0,88.36959838867188,0.11919999867677689,1.687000036239624,0.6448000073432922,0.03150000050663948,0.20640000700950623,0,0,0,0,0,0,0,0,0,0,0,0,0
9,124.41609954833984,29.87849998474121,64.1082992553711,29.440099716186523,1.6088999509811401,4.661399841308594,0.01510000042617321,2.120699882507324,10000,10009,0,10006,0,0,10000,1.1087000370025635,5.386499881744385,10.793899536132812,10000,6.040500000002334,2.0222,1,3.5038,0.3725,376832,15,15,2.2808,8102248,0,0,94.28060150146484,0.08110000193119049,12.151100158691406,0.515999972820282,0.022099999710917473,0.1460999995470047,0,0,0,0,0,0,0,0,0,0,0,0,0
10,153.30209350585938,34.601600646972656,107.11959838867188,49.88759994506836,3.0390000343322754,7.638800144195557,0.017500000074505806,4.30810022354126,10000,10009,0,10006,0,0,10000,1.509600043296814,9.477399826049805,14.756199836730957,10000,2.8497000000000132,1.1481,1,0.1228,0.0432,376832,15,15,0.9597,176096,0,0,141.96209716796875,0.11919999867677689,3.786900043487549,0.5625,0.03460000082850456,0.14650000631809235,0,0,0,0,0,0,0,0,0,0,0,0,0
11,143.2324981689453,15.538200378417969,115.689697265625,55.48870086669922,2.046600103378296,7.297599792480469,0.017500000074505806,5.57289981842041,10000,10009,0,10006,0,0,10000,1.618299961090088,9.272899627685547,13.166199684143066,10000,3.3531000000003237,0.9096,1,0.13570000000000002,0.057999999999999996,376832,15,15,1.1591,8128,0,0,131.43380737304688,0.1451999992132187,3.3185999393463135,0.49779999256134033,0.0333000011742115,0.17270000278949738,0,0,0,0,0,0,0,0,0,0,0,0,0
12,146.62489318847656,37.42940139770508,99.02010345458984,47.59280014038086,2.4166998863220215,9.749699592590332,0.018699999898672104,3.323499917984009,10000,10009,0,10006,0,0,10000,1.5473999977111816,6.887400150299072,13.829299926757812,10000,2.1964999999998516,0.9139,1,0.1293,0.0446,376832,15,15,1.2221,25552968,0,0,136.6416015625,0.11339999735355377,3.290299892425537,0.49549999833106995,0.02879999950528145,0.16369999945163727,0,0,0,0,0,0,0,0,0,0,0,0,0
13,138.22320556640625,25.146499633789062,101.84110260009766,49.447200775146484,2.269200086593628,7.433300018310547,0.020899999886751175,3.624000072479248,10000,10009,0,10006,0,0,10000,1.5537999868392944,9.206399917602539,12.98490047454834,10000,2.9778000000000433,0.8728,1,0.12760000000000002,0.0429,376832,15,15,1.1153,14269824,1,1,127.2343978881836,0.11270000040531158,3.062000036239624,0.47209998965263367,0.03220000118017197,0.14839999377727509,0,0,0,0,0,0,0,0,0,0,0,0,0
14,175.16940307617188,67.14309692382812,97.62789916992188,40.857200622558594,2.9511001110076904,5.063499927520752,0.012000000104308128,1.9500000476837158,10000,10009,0,10006,0,0,10000,0.8865000009536743,5.965199947357178,14.252400398254395,10000,2.150799999999838,1.2101,1,0.121,0.045899999999999996,376832,15,15,1.1214,12114352,0,0,165.02520751953125,0.07840000092983246,3.7901999950408936,0.5109000205993652,0.023499999195337296,0.15289999544620514,0,0,0,0,0,0,0,0,0,0,0,0,0
15,209.25970458984375,153.55130004882812,46.2864990234375,19.482200622558594,1.1269999742507935,4.3592000007629395,0.01209999993443489,2.095900058746338,10000,10009,0,10006,0,0,10000,2.1733999252319336,2.588399887084961,7.597799777984619,10000,2.046199999999833,0.8892,1,0.13130000000000003,0.0397,376832,15,15,0.9854,31067064,1,1,200.033203125,0.0835999995470047,3.1663999557495117,0.4738999903202057,0.01850000023841858,0.14900000393390656,0,0,0,0,0,0,0,0,0,0,0,0,0
16,114.86849975585938,5.872900009155273,78.84140014648438,29.443199157714844,1.3316999673843384,10.263099670410156,0.05090000107884407,4.055200099945068,10000,10009,0,10006,0,0,10000,2.49180006980896,7.090199947357178,11.283699989318848,10000,6.444899999999728,2.0609,1,0.47529999999999994,0.1338,376832,15,15,4.8336,299544,0,0,84.97740173339844,0.3131999969482422,9.05519962310791,1.3559999465942383,0.05660000070929527,0.9366000294685364,0,0,0,0,0,0,0,0,0,0,0,0,0
17,128.08340454101562,6.477799892425537,92.65730285644531,24.18589973449707,1.8092999458312988,16.22570037841797,0.02370000071823597,11.130399703979492,10000,10009,0,10006,0,0,10000,5.358500003814697,8.858699798583984,11.617600440979004,10000,7.272599999999838,1.6017,1,0.25859999999999994,0.1121,376832,15,15,3.1777,294976,0,0,99.47540283203125,0.18389999866485596,6.996799945831299,0.6640999913215637,0.06809999793767929,0.24169999361038208,0,0,0,0,0,0,0,0,0,0,0,0,0
18,117.7656021118164,5.397799968719482,90.10970306396484,23.106199264526367,1.807800054550171,18.976699829101562,0.030899999663233757,12.304300308227539,10000,10009,0,10006,0,0,10000,3.9042999744415283,5.653800010681152,11.704700469970703,10000,5.786499999999712,1.9798,1,0.27570000000000006,0.091,376832,15,15,2.3529,277952,0,0,95.73300170898438,0.20649999380111694,6.076399803161621,0.6876000165939331,0.060100000351667404,0.23010000586509705,0,0,0,0,0,0,0,0,0,0,0,0,0
19,103.2655029296875,3.620699882507324,65.75849914550781,19.576400756835938,1.6301000118255615,12.01509952545166,0.024700000882148743,5.630899906158447,10000,10009,0,10006,0,0,10000,1.694599986076355,5.246500015258789,10.68910026550293,10000,6.638399999999896,3.1052,1,0.4863,0.1427,376832,15,15,3.6567,210464,0,0,69.65370178222656,0.1492999941110611,13.106900215148926,1.6052000522613525,0.04540000110864639,0.4959000051021576,0,0,0,0,0,0,0,0,0,0,0,0,0
20,150.6508026123047,14.270299911499023,113.07440185546875,39.976200103759766,2.188800096511841,14.626700401306152,0.013299999758601189,11.682900428771973,10000,10009,0,10006,0,0,10000,3.464600086212158,4.297299861907959,16.75589942932129,10000,6.134000000000602,1.756,1,0.2682,0.08280000000000001,376832,15,15,1.861,7776,0,0,127.92849731445312,0.09510000050067902,8.240599632263184,0.6485000252723694,0.029100000858306885,0.2013999968767166,0,0,0,0,0,0,0,0,0,0,0,0,0
21,96.79900360107422,12.849599838256836,54.33340072631836,12.29539966583252,1.2137000560760498,12.343099594116211,0.023499999195337296,4.667900085449219,10000,10009,0,10006,0,0,10000,1.5368000268936157,4.697800159454346,9.568900108337402,10000,6.159300000000357,2.4824,1,0.24969999999999998,0.081,376832,15,15,2.69,5558016,0,0,67.39569854736328,0.16380000114440918,13.309800148010254,1.6930999755859375,0.04520000144839287,0.5685999989509583,0,0,0,0,0,0,0,0,0,0,0,0,0
22,135.05490112304688,45.35200119018555,68.87079620361328,7.791600227355957,2.895400047302246,13.594599723815918,0.02250000089406967,6.436100006103516,10000,10009,0,10006,0,0,10000,0.5909000039100647,4.909900188446045,20.23189926147461,10000,5.145799999999951,1.799,1,0.18829999999999997,0.074,376832,15,15,2.1116,14243168,0,0,114.74340057373047,0.16820000112056732,6.541500091552734,0.710099995136261,0.05860000103712082,0.21320000290870667,0,0,0,0,0,0,0,0,0,0,0,0,0
23,97.1791000366211,38.5640983581543,32.9281005859375,5.2083001136779785,1.2348999977111816,9.116399765014648,0.02329999953508377,4.193399906158447,10000,10009,0,10006,0,0,10000,0.4912000000476837,2.324399948120117,4.504300117492676,10000,6.266000000000574,2.9539,1,0.2579,0.0752,376832,15,15,2.9353,12070256,0,0,71.71920013427734,0.14059999585151672,9.32390022277832,1.479599952697754,0.042899999767541885,0.3495999872684479,0,0,0,0,0,0,0,0,0,0,0,0,0
