frame,frame_ms,simulation,presentation,behavior,transform_sync,emit,hud,animator,animator_updates,height_samples,terrain_rays,visible,hud_raw,hud_projected,behavior_ticks,minimap_collect,minimap_project,culling,gpu_instances,gpu_build,gpu_draw_cpu,poses,pose_build,upload_ms,upload_bytes,main_draws,shadow_draws,shadow_submit,alloc,gen0,gen1,tick,post,mode3d,overlay,overlay_build,end_draw,nav_target,nav_flow,nav_prep,nav_steering,nav_step,nav_hard,nav_sync,nav_steps,neighbor_candidates,hard_pairs,hard_candidates,hard_penetrating,moved_agents
19,68.19490051269531,8.964799880981445,48.00619888305664,16.311100006103516,1.6323000192642212,7.672599792480469,0.026599999517202377,0,0,10009,0,10006,0,0,10000,1.4900000095367432,6.795100212097168,8.342000007629395,10000,3.4101000000004453,0.733,1,0.1275,0.0397,376832,15,15,0.8953,7776,0,0,57.182899475097656,0.13830000162124634,3.163300037384033,0.3903000056743622,0.03660000115633011,0.12610000371932983,0,0,0,0,0,0,0,0,0,0,0,0,0
20,46.111698150634766,8.883199691772461,25.405399322509766,7.160799980163574,0.6876000165939331,4.655900001525879,0.02070000022649765,0,0,10009,0,10006,0,0,10000,0.9359999895095825,4.472300052642822,6.247000217437744,10000,3.4276000000003974,0.8215,1,0.12940000000000002,0.0527,376832,15,15,1.1811,5558016,0,0,34.46699905395508,0.09459999948740005,3.152600049972534,0.3984000086784363,0.027699999511241913,0.133200004696846,0,0,0,0,0,0,0,0,0,0,0,0,0
21,47.631500244140625,14.474699974060059,21.201900482177734,2.458899974822998,0.5956000089645386,6.024700164794922,0.014399999752640724,0,0,10009,0,10006,0,0,10000,0.4627000093460083,6.1803998947143555,4.274700164794922,10000,3.2127000000003236,0.7437,1,0.1421,0.0479,376832,15,15,1.2402,14243168,0,0,35.87089920043945,0.09730000048875809,3.675800085067749,0.4205000102519989,0.025499999523162842,0.1371999979019165,0,0,0,0,0,0,0,0,0,0,0,0,0
22,52.42850112915039,23.828399658203125,17.2189998626709,2.6494998931884766,0.7067999839782715,4.924200057983398,0.014399999752640724,0,0,10009,0,10006,0,0,10000,0.3352999985218048,1.6828999519348145,5.61269998550415,10000,3.192200000000364,0.8665,1,0.13040000000000002,0.0427,376832,15,15,0.9525,12070256,0,0,41.20759963989258,0.0869000032544136,3.7177999019622803,0.4896000027656555,0.016899999231100082,0.1412000060081482,0,0,0,0,0,0,0,0,0,0,0,0,0
23,73.48619842529297,51.7775993347168,16.759700775146484,2.373500108718872,0.7932000160217285,1.2785999774932861,0.010400000028312206,0,0,10009,0,10006,0,0,10000,0.218299999833107,1.1390999555587769,9.716899871826172,10000,0.5322999999999581,0.8788,1,0.0774,0.0271,376832,15,15,0.9253,31059696,1,1,68.69400024414062,0.06689999997615814,1.7115000486373901,0.39399999380111694,0.016599999740719795,0.11069999635219574,0,0,0,0,0,0,0,0,0,0,0,0,0
24,15.497699737548828,3.884200096130371,7.143099784851074,1.9420000314712524,0.6086000204086304,0.989300012588501,0.009600000455975533,0,0,10009,0,10006,0,0,10000,0.21199999749660492,0.7321000099182129,1.5719000101089478,10000,0.521699999999959,0.6285,1,0.0735,0.0276,376832,15,15,0.6596,12424,0,0,11.212300300598145,0.05460000038146973,1.4622000455856323,0.42239999771118164,0.012000000104308128,0.09629999846220016,0,0,0,0,0,0,0,0,0,0,0,0,0
25,41.13740158081055,1.6477999687194824,7.790200233459473,2.3264999389648438,0.7264999747276306,1.0119999647140503,0.010400000028312206,0,0,10009,0,10006,0,0,10000,0.21699999272823334,0.7555999755859375,1.7026000022888184,10000,0.5324999999999577,0.6367,1,0.0775,0.0349,376832,15,15,0.9199,7712,0,0,9.571800231933594,0.05959999933838844,1.479699969291687,0.41350001096725464,0.011699999682605267,27.123699188232422,0,0,0,0,0,0,0,0,0,0,0,0,0
26,39.037899017333984,6.8653998374938965,9.396200180053711,3.5334999561309814,0.7013999819755554,1.0951999425888062,0.02070000022649765,0,0,10009,0,10006,0,0,10000,0.23109999299049377,0.9423999786376953,1.7460999488830566,10000,0.6468999999999451,0.7729,1,0.0868,0.033,376832,15,15,1.0368,7712,0,0,16.429500579833984,0.08190000057220459,1.7984000444412231,0.42399999499320984,0.013500000350177288,17.37150001525879,0,0,0,0,0,0,0,0,0,0,0,0,0
27,575.4752197265625,434.6007995605469,49.83890151977539,16.127199172973633,0.6513000130653381,17.43709945678711,27.86479949951172,0,0,10009,20000,10006,20000,20000,10000,0.2281000018119812,4.124199867248535,1.5017999410629272,10000,0.5186999999999605,0.6741,1,0.1276,0.034,376832,15,15,0.8939,817734296,42,4,484.6133117675781,48.798500061035156,1.469099998474121,37.86050033569336,18.409400939941406,0.11699999868869781,0,0,0,0,0,0,0,0,0,0,0,0,0
28,91.40889739990234,49.26190185546875,20.82349967956543,1.988700032234192,9.118200302124023,4.530399799346924,10.64840030670166,0,0,10009,20000,10006,20000,20000,10000,0.2754000127315521,2.304800033569336,1.626099944114685,10000,0.4846999999999631,0.642,1,0.084,0.0291,376832,15,15,0.8619,26584,0,0,70.27059936523438,11.70009994506836,1.3978999853134155,5.534200191497803,1.0109000205993652,0.1339000016450882,0.5286,0,5.5542,23.1587,33.059,0.0011,2.9513,1,1065516,0,0,0,9994
29,24.03190040588379,0.3052000105381012,8.561400413513184,1.8732999563217163,0.46869999170303345,1.0679999589920044,9.384900093078613,0,0,10009,20000,10006,20000,20000,10000,0.2533000111579895,2.4068000316619873,1.4573999643325806,10000,0.49249999999996275,0.7282,1,0.0756,0.0334,376832,15,15,0.9506,7712,0,0,8.98859977722168,9.448699951171875,1.4793000221252441,1.566499948501587,0.018300000578165054,0.12359999865293503,0,0,0,0,0,0,0,0,0,0,0,0,0
30,39.942298889160156,3.396399974822998,8.733099937438965,1.8420000076293945,0.6657999753952026,1.1059000492095947,10.259699821472168,0,0,10009,20000,10006,20000,20000,10000,0.18209999799728394,2.349600076675415,1.562399983406067,10000,0.5404999999999583,0.7125,1,0.0827,0.030699999999999998,376832,15,15,0.7179,1100776,0,0,12.268600463867188,10.312399864196777,1.631600022315979,1.2906999588012695,0.01510000042617321,12.126899719238281,0,0,0,0,0,0,0,0,0,0,0,0,0
31,45.44559860229492,6.2052998542785645,12.53320026397705,2.580399990081787,0.6650000214576721,3.106600046157837,12.745200157165527,0,0,10009,20000,10006,20000,20000,10000,0.27410000562667847,2.833400011062622,1.7440999746322632,10000,0.7204999999999372,0.7215,1,0.09999999999999999,0.0407,376832,15,15,0.8702,666792,0,0,18.906600952148438,13.818400382995605,1.7545000314712524,7.828499794006348,1.027899980545044,0.1404000073671341,0,0,0,0,0,0,0,0,0,0,0,0,0
32,66.7958984375,17.74139976501465,19.002899169921875,2.7597999572753906,4.185200214385986,4.685400009155273,16.12459945678711,0,0,10009,20000,10006,20000,20000,10000,0.295199990272522,3.6261000633239746,2.140700101852417,10000,1.0310999999999035,1.081,1,0.1236,0.0407,376832,15,15,1.0522,103904,0,0,36.907100677490234,20.675899505615234,2.6120998859405518,2.6119000911712646,4.5071001052856445,0.1712000072002411,0.0091,0,0.1788,4.1448,12.1883,7.6157,0.4261,1,1063518,61921,10000,6276,9999
33,46.475101470947266,0.6776999831199646,16.620100021362305,3.8956000804901123,0.9764000177383423,1.9794000387191772,21.0492000579834,0,0,10009,20000,10006,20000,20000,10000,0.3393000066280365,5.081900119781494,2.769399881362915,10000,0.9694999999999094,0.8904,1,0.11259999999999999,0.0354,376832,15,15,1.0296,7712,0,0,17.518400192260742,21.124300003051758,2.2184998989105225,1.51419997215271,0.01940000057220459,0.40070000290870667,0,0,0,0,0,0,0,0,0,0,0,0,0
34,34.78900146484375,2.525099992752075,11.830300331115723,2.394200086593628,0.7827000021934509,1.621000051498413,13.276000022888184,0,0,10009,20000,10006,20000,20000,10000,0.21729999780654907,3.205399990081787,2.1956000328063965,10000,0.7340999999999355,0.9365,1,0.1021,0.0356,376832,15,15,0.8611,16072,0,0,14.530900001525879,13.400699615478516,2.118499994277954,1.6018999814987183,0.030899999663233757,0.12770000100135803,0,0,0,0,0,0,0,0,0,0,0,0,0
35,59.369598388671875,17.666400909423828,19.349700927734375,3.1419999599456787,3.95989990234375,5.373600006103516,12.063799858093262,0,0,10009,20000,10006,20000,20000,10000,0.2378000020980835,3.1865999698638916,2.0404999256134033,10000,0.5725999999999536,0.6507,1,0.0758,0.026799999999999997,376832,15,15,0.8177,694824,0,0,37.21260070800781,12.71500015258789,1.440000057220459,5.215199947357178,0.6040999889373779,0.1128000020980835,0.0073,4.183499813079834,0.1392,4.2417,6.5469,1.8358,0.3956,1,1056326,63806,10000,6862,9997
36,34.39680099487305,0.30399999022483826,11.153400421142578,1.9593000411987305,0.5067999958992004,1.4837000370025635,15.482600212097168,0,0,10009,20000,10006,20000,20000,10000,0.2451999932527542,4.307499885559082,1.5608999729156494,10000,0.6978999999999395,0.7208,1,0.10080000000000001,0.0397,376832,15,15,0.8253,7712,0,0,11.576899528503418,15.563300132751465,1.8249000310897827,1.559499979019165,0.020500000566244125,0.9351999759674072,0,0,0,0,0,0,0,0,0,0,0,0,0
37,31.253799438476562,2.068000078201294,10.338899612426758,2.155600070953369,0.7200999855995178,1.2340999841690063,12.0177001953125,0,0,10009,20000,10006,20000,20000,10000,0.2524999976158142,3.07450008392334,1.8092000484466553,10000,0.6982999999999395,0.8043,1,0.10020000000000001,0.0361,376832,15,15,0.9354,16072,0,0,12.538700103759766,12.140899658203125,1.9061000347137451,1.4536999464035034,0.06199999898672104,0.13009999692440033,0,0,0,0,0,0,0,0,0,0,0,0,0
38,53.53099822998047,5.779200077056885,15.074799537658691,3.1145999431610107,0.7598000168800354,2.4570999145507812,20.682899475097656,0,0,10009,20000,10006,20000,20000,10000,0.22450000047683716,5.041100025177002,1.9531999826431274,10000,0.7860999999999305,0.8616,1,0.09749999999999999,0.034100000000000005,376832,15,15,0.9046,603568,0,0,21.005800247192383,21.290599822998047,1.980299949645996,6.0320000648498535,0.5569999814033508,0.13220000267028809,0,0,0,0,0,0,0,0,0,0,0,0,0
39,39.44369888305664,4.179800033569336,12.375399589538574,2.7441000938415527,0.734499990940094,1.7919000387191772,16.081199645996094,0,0,10009,20000,10006,20000,20000,10000,0.27730000019073486,3.7430999279022217,1.9529999494552612,10000,0.7288999999999366,0.765,1,0.0958,0.028900000000000002,376832,15,15,0.9452,162576,0,0,16.702199935913086,16.139999389648438,1.8253999948501587,1.6960999965667725,0.014999999664723873,0.11969999969005585,0,0,0,0,0,0,0,0,0,0,0,0,0
40,30.023099899291992,0.3716999888420105,11.385199546813965,2.4196999073028564,0.8482000231742859,1.5778000354766846,11.557100296020508,0,0,10009,20000,10006,20000,20000,10000,0.2703999876976013,2.9070000648498535,2.2007999420166016,10000,0.7409999999999347,0.8549,1,0.09179999999999999,0.0345,376832,15,15,1.0026,7712,0,0,11.883500099182129,11.619600296020508,1.8447999954223633,1.454300045967102,0.02319999970495701,0.1298999935388565,0,0,0,0,0,0,0,0,0,0,0,0,0
41,31.45870018005371,2.1394999027252197,11.271300315856934,2.551300048828125,0.7563999891281128,1.6403000354766846,11.024499893188477,0,0,10009,20000,10006,20000,20000,10000,0.2378000020980835,2.899600028991699,2.054500102996826,10000,0.7606999999999328,0.8688,1,0.09580000000000001,0.039999999999999994,376832,15,15,1.0175,16072,0,0,13.55720043182373,11.074700355529785,1.9915000200271606,1.5401999950408936,0.01720000058412552,0.13650000095367432,0,0,0,0,0,0,0,0,0,0,0,0,0
42,61.89860153198242,12.267900466918945,20.920000076293945,3.7334001064300537,4.572400093078613,4.824999809265137,16.137399673461914,0,0,10009,20000,10006,20000,20000,10000,0.2621000111103058,3.7630999088287354,2.4395999908447266,10000,1.0966999999998988,0.8092,1,0.129,0.041800000000000004,376832,15,15,1.165,524320,0,0,33.31380081176758,17.066099166870117,1.9901000261306763,5.306600093841553,0.887499988079071,0.12690000236034393,0.0081,0,0.1218,6.5344,6.9135,0.0002,0.3624,1,1080980,0,0,0,9997
43,25.848499298095703,0.45100000500679016,9.32289981842041,1.9622000455856323,0.6353999972343445,1.1991000175476074,9.221099853515625,0,0,10009,20000,10006,20000,20000,10000,0.20489999651908875,2.656899929046631,1.6303999423980713,10000,0.6626999999999441,0.983,1,0.0955,0.0249,376832,15,15,1.0368,7712,0,0,9.886799812316895,9.271100044250488,2.0987000465393066,1.559399962425232,0.0142000000923872,0.13910000026226044,0,0,0,0,0,0,0,0,0,0,0,0,0
44,35.898799896240234,2.027400016784668,11.6427001953125,2.652600049972534,0.7402999997138977,1.4880000352859497,12.444299697875977,0,0,10009,20000,10006,20000,20000,10000,0.24889999628067017,3.2848000526428223,2.0114998817443848,10000,0.8678999999999207,0.8826,1,2.3588,0.045,376832,15,15,0.9679,16072,0,0,13.80049991607666,12.496299743652344,2.147900104522705,1.7386000156402588,0.01590000092983246,0.15369999408721924,0,0,0,0,0,0,0,0,0,0,0,0,0
45,64.16619873046875,17.809200286865234,26.290800094604492,4.436299800872803,5.433899879455566,5.617400169372559,10.796799659729004,0,0,10009,20000,10006,20000,20000,10000,0.3059999942779541,4.372799873352051,4.105500221252441,10000,0.5303999999999581,0.6254,1,0.0679,0.0291,376832,15,15,0.835,631432,0,0,44.229698181152344,11.366600036621094,1.4000999927520752,4.697299957275391,0.5390999913215637,0.12960000336170197,0.0097,0,0.1394,5.7272,9.8891,3.6646,0.573,1,1092652,67356,10000,8634,9999
46,73.90709686279297,0.4058000147342682,36.008399963378906,4.568299770355225,7.554900169372559,8.090499877929688,16.52120018005371,0,0,10009,20000,10006,20000,20000,10000,0.27970001101493835,3.6015000343322754,4.401000022888184,10000,0.550099999999956,0.9949,1,0.0902,0.0411,376832,15,15,0.8363,7712,0,0,36.53010177612305,16.583999633789062,9.7608003616333,1.2799999713897705,0.014800000004470348,0.12099999934434891,0,0,0,0,0,0,0,0,0,0,0,0,0
47,50.15019989013672,15.8996000289917,14.30150032043457,2.3143999576568604,3.190000057220459,3.6879000663757324,8.17389965057373,0,0,10009,20000,10006,20000,20000,10000,0.21279999613761902,2.2360000610351562,1.5898000001907349,10000,0.6794999999999416,0.7816,1,0.09530000000000001,0.0359,376832,15,15,0.9089,668200,0,0,30.324800491333008,8.804200172424316,1.8278000354766846,6.218400001525879,0.6025999784469604,0.13680000603199005,0.0059,3.36899995803833,0.0806,4.0805,6.0321,1.7212,0.3494,1,1125332,69449,10000,9753,9999
48,26.8031005859375,0.39800000190734863,11.58329963684082,2.313999891281128,0.70169997215271,1.2388999462127686,7.961299896240234,0,0,10009,20000,10006,20000,20000,10000,0.20149999856948853,4.124499797821045,1.9388999938964844,10000,0.6909999999999428,1.0567,1,0.11199999999999999,0.0436,376832,15,15,1.0046,7712,0,0,12.099900245666504,8.007200241088867,1.9925999641418457,1.7228000164031982,0.015599999576807022,0.16060000658035278,0,0,0,0,0,0,0,0,0,0,0,0,0
49,36.614200592041016,2.52020001411438,20.44179916381836,2.8250999450683594,0.9666000008583069,1.7375999689102173,7.170899868011475,0,0,10009,20000,10006,20000,20000,10000,0.24210000038146973,5.501500129699707,2.000499963760376,10000,0.7431999999999345,0.8088,1,0.0902,0.032,376832,15,15,0.8632,16072,0,0,23.128400802612305,7.216800212860107,1.811400055885315,1.5085999965667725,0.014800000004470348,0.14569999277591705,0,0,0,0,0,0,0,0,0,0,0,0,0
50,47.679500579833984,5.904399871826172,17.29010009765625,5.346199989318848,1.1958999633789062,2.7474000453948975,10.09529972076416,0,0,10009,20000,10006,20000,20000,10000,0.26910001039505005,4.434700012207031,1.9558000564575195,10000,1.0642999999999012,1.0564,1,0.125,0.038,376832,15,15,1.0413,677144,0,0,23.32200050354004,10.836099624633789,2.6886000633239746,6.8109002113342285,0.7031999826431274,0.16840000450611115,0,0,0,0,0,0,0,0,0,0,0,0,0
51,31.650699615478516,0.35690000653266907,14.197500228881836,3.0352001190185547,0.8702999949455261,1.5184999704360962,8.847299575805664,0,0,10009,20000,10006,20000,20000,10000,0.22499999403953552,4.762599945068359,2.493299961090088,10000,0.9456999999999133,1.1166,1,0.1381,0.0367,376832,15,15,1.1058,7712,0,0,14.689000129699707,8.902299880981445,2.6656999588012695,1.6331000328063965,0.017999999225139618,0.17030000686645508,0,0,0,0,0,0,0,0,0,0,0,0,0
52,33.089900970458984,2.0543999671936035,14.379599571228027,3.085900068283081,1.020400047302246,1.5062999725341797,8.413000106811523,0,0,10009,20000,10006,20000,20000,10000,0.26899999380111694,4.756199836730957,2.458199977874756,10000,0.9072999999999164,1.181,1,0.10189999999999999,0.034300000000000004,376832,15,15,1.1635,16072,0,0,16.576099395751953,8.463199615478516,2.5394999980926514,1.8281999826431274,0.016499999910593033,0.18529999256134033,0,0,0,0,0,0,0,0,0,0,0,0,0
53,68.03980255126953,14.119199752807617,29.37689971923828,6.070400238037109,6.1209001541137695,5.749899864196777,11.097000122070312,0,0,10009,20000,10006,20000,20000,10000,1.40910005569458,6.043499946594238,2.516900062561035,10000,0.9210999999999161,0.9554,1,0.10389999999999999,0.0385,376832,15,15,1.0324,574584,0,0,43.63560104370117,11.901900291442871,2.401400089263916,6.446800231933594,0.760200023651123,0.1671999990940094,0.0091,0,0.1344,7.1581,7.4963,0.0003,0.4783,1,1150076,0,0,0,9995
54,29.8971004486084,0.34360000491142273,13.188199996948242,3.271199941635132,1.2079999446868896,1.552299976348877,9.107500076293945,0,0,10009,20000,10006,20000,20000,10000,0.32850000262260437,2.8064000606536865,2.595400094985962,10000,0.7853999999999304,1.0264,1,0.1046,0.051699999999999996,376832,15,15,0.8589,7712,0,0,13.67389965057373,9.170900344848633,2.1666998863220215,1.6988999843597412,0.02419999986886978,0.13339999318122864,0,0,0,0,0,0,0,0,0,0,0,0,0
55,36.02320098876953,2.67549991607666,16.37179946899414,3.908600091934204,1.2685999870300293,2.734499931335449,9.42710018157959,0,0,10009,20000,10006,20000,20000,10000,0.44749999046325684,3.336899995803833,2.969399929046631,10000,0.7896999999999333,0.9216,1,0.0916,0.0296,376832,15,15,1.2001,16072,0,0,19.20680046081543,9.494600296020508,2.2291998863220215,1.6166000366210938,0.020899999886751175,0.13009999692440033,0,0,0,0,0,0,0,0,0,0,0,0,0
56,83.9854965209961,26.89310073852539,30.83679962158203,6.056399822235107,7.265200138092041,6.528500080108643,12.531800270080566,0,0,10009,20000,10006,20000,20000,10000,1.8811999559402466,3.6975998878479004,3.4993999004364014,10000,1.0272999999999057,0.9505,1,0.1399,0.0514,376832,15,15,1.2446,616312,0,0,57.86119842529297,13.217399597167969,2.3919999599456787,6.240600109100342,0.6381999850273132,0.1639000028371811,0.0091,8.093400001525879,0.1494,6.3712,12.0902,4.4549,0.7045,1,1188398,78041,10000,12026,9996
57,28.448299407958984,0.38609999418258667,15.407600402832031,4.145400047302246,1.4687000513076782,1.8518999814987183,6.506100177764893,0,0,10009,20000,10006,20000,20000,10000,0.5358999967575073,2.5827999114990234,3.1373000144958496,10000,0.6729999999999423,0.6545,1,0.08499999999999999,0.033,376832,15,15,0.7697,7712,0,0,15.956100463867188,6.575699806213379,1.5693999528884888,1.6002999544143677,0.028699999675154686,0.16040000319480896,0,0,0,0,0,0,0,0,0,0,0,0,0
