frame,frame_ms,simulation,presentation,behavior,transform_sync,emit,hud,animator,animator_updates,height_samples,terrain_rays,visible,hud_raw,hud_projected,behavior_ticks,minimap_collect,minimap_project,culling,gpu_instances,gpu_build,gpu_draw_cpu,poses,pose_build,upload_ms,upload_bytes,main_draws,shadow_draws,shadow_submit,alloc,gen0,gen1,tick,post,mode3d,overlay,overlay_build,end_draw,nav_target,nav_flow,nav_prep,nav_steering,nav_step,nav_hard,nav_sync,nav_steps,neighbor_candidates,hard_pairs,hard_candidates,hard_penetrating,moved_agents
11,69.89610290527344,8.270000457763672,54.193599700927734,31.226699829101562,1.149899959564209,4.132500171661377,0.01759999990463257,2.0725998878479004,10000,10009,0,10006,0,0,10000,1.5055999755859375,0.009399999864399433,6.736599922180176,10000,2.1022999999999716,0.765,1,0.0847,0.038,376832,15,15,0.7167,8128,0,0,62.62670135498047,0.07660000026226044,2.3973000049591064,0.006500000134110451,0.004900000058114529,0.38260000944137573,0,0,0,0,0,0,0,0,0,0,0,0,0
12,98.73280334472656,29.5492000579834,62.891700744628906,35.0447998046875,1.4174000024795532,3.9532999992370605,0.017799999564886093,1.9874999523162842,10000,10009,0,10006,0,0,10000,1.3313000202178955,0.009800000116229057,8.677399635314941,10000,1.7780999999998932,0.6313,1,0.0775,0.0282,376832,15,15,0.7009,25552968,0,0,92.65579986572266,0.0794999971985817,1.9764000177383423,0.005799999926239252,0.004999999888241291,0.10930000245571136,0,0,0,0,0,0,0,0,0,0,0,0,0
13,69.86509704589844,16.905399322509766,46.41640090942383,27.2898006439209,0.9236999750137329,3.5035998821258545,0.02329999953508377,1.1943999528884888,10000,10009,0,10006,0,0,10000,1.4155000448226929,0.00839999970048666,5.3445000648498535,10000,1.884399999999893,0.6383,1,0.07980000000000001,0.027299999999999998,376832,15,15,0.7262,14269824,1,1,63.499698638916016,0.08219999819993973,2.103600025177002,0.007799999788403511,0.00559999980032444,0.12330000102519989,0,0,0,0,0,0,0,0,0,0,0,0,0
14,93.64330291748047,33.938201904296875,53.360198974609375,26.137399673461914,1.1197999715805054,3.3122000694274902,0.017799999564886093,1.2401000261306763,10000,10009,0,10006,0,0,10000,1.2690999507904053,0.00930000003427267,6.966100215911865,10000,1.7823999999998932,0.6393,1,0.0793,0.0291,376832,15,15,0.6865,12114352,0,0,87.54509735107422,0.08299999684095383,2.0353000164031982,0.006099999882280827,0.00559999980032444,0.1264999955892563,0,0,0,0,0,0,0,0,0,0,0,0,0
15,115.3156967163086,79.17510223388672,28.984800338745117,12.54259967803955,0.9002000093460083,2.911099910736084,0.016499999910593033,1.5135999917984009,10000,10009,0,10006,0,0,10000,1.2928999662399292,0.009100000374019146,5.024400234222412,10000,1.6666999999998853,1.077,1,0.0808,0.028999999999999998,376832,15,15,0.7297,31067064,1,1,108.33360290527344,0.07289999723434448,2.9532999992370605,0.00559999980032444,0.004900000058114529,0.12060000002384186,0,0,0,0,0,0,0,0,0,0,0,0,0
16,34.618099212646484,2.8589999675750732,24.486600875854492,10.48169994354248,0.5997999906539917,2.5111000537872314,0.016200000420212746,1.3759000301361084,10000,10009,0,10006,0,0,10000,0.9850999712944031,0.0052999998442828655,4.644899845123291,10000,2.0809999999999835,0.6988,1,0.084,0.0378,376832,15,15,0.8224,299592,0,0,27.540300369262695,0.0674000009894371,2.1147000789642334,0.004699999932199717,0.00419999985024333,0.12240000069141388,0,0,0,0,0,0,0,0,0,0,0,0,0
17,41.104400634765625,2.2662999629974365,24.0846004486084,7.936200141906738,0.5479999780654907,4.054299831390381,0.019099999219179153,2.8252999782562256,10000,10009,0,10006,0,0,10000,1.3547999858856201,0.01360000018030405,4.132599830627441,10000,1.7623999999998372,0.8303,1,0.11019999999999999,0.0408,376832,15,15,0.8222,295024,0,0,26.48870086669922,0.08730000257492065,3.0738000869750977,0.006599999964237213,0.00559999980032444,6.5335001945495605,0,0,0,0,0,0,0,0,0,0,0,0,0
18,44.02370071411133,2.4872000217437744,23.673200607299805,8.781700134277344,0.5669000148773193,3.697000026702881,0.01979999989271164,1.7475999593734741,10000,10009,0,10006,0,0,10000,0.9509999752044678,0.006399999838322401,4.430300235748291,10000,1.7184999999998427,0.8225,1,0.133,0.0374,376832,15,15,1,277808,0,0,26.320199966430664,0.07769999653100967,2.6879000663757324,0.006200000178068876,0.007300000172108412,10.05090045928955,0,0,0,0,0,0,0,0,0,0,0,0,0
19,40.11940002441406,2.5274999141693115,26.135499954223633,6.664000034332275,0.745199978351593,4.356299877166748,0.019700000062584877,2.29229998588562,10000,10009,0,10006,0,0,10000,0.906000018119812,0.006300000008195639,7.406799793243408,10000,2.6676000000000006,1.0212,1,0.1246,0.039400000000000004,376832,15,15,1.1892,210512,0,0,28.868200302124023,0.08150000125169754,3.5253000259399414,0.0066999997943639755,0.007000000216066837,1.1647000312805176,0,0,0,0,0,0,0,0,0,0,0,0,0
20,45.23540115356445,6.899499893188477,26.918899536132812,3.813199996948242,0.9513999819755554,5.108399868011475,0.029200000688433647,3.6029000282287598,10000,10009,0,10006,0,0,10000,0.8289999961853027,0.010099999606609344,6.938899993896484,10000,2.6268000000000287,1.1327,1,0.1493,0.0508,376832,15,15,1.3166,7824,0,0,34.02009963989258,0.1151999980211258,4.059100151062012,0.008500000461935997,0.0071000000461936,0.16410000622272491,0,0,0,0,0,0,0,0,0,0,0,0,0
21,64.8949966430664,10.493000030517578,32.469398498535156,3.8933000564575195,0.9557999968528748,10.369500160217285,0.027300000190734863,3.9844000339508057,10000,10009,0,10006,0,0,10000,0.35089999437332153,0.010999999940395355,7.777900218963623,10000,5.95569999999974,2.1512,1,0.19779999999999998,0.0455,376832,15,15,1.5183,5558064,0,0,43.212799072265625,0.12919999659061432,8.5693998336792,0.008100000210106373,0.007899999618530273,0.17520000040531158,0,0,0,0,0,0,0,0,0,0,0,0,0
22,50.026100158691406,19.687000274658203,21.69499969482422,2.8157999515533447,0.6840000152587891,5.23960018157959,0.01590000092983246,3.036400079727173,10000,10009,0,10006,0,0,10000,0.36959999799728394,0.007300000172108412,5.60099983215332,10000,2.411299999999893,0.7165,1,0.0872,0.0386,376832,15,15,0.9323,14243216,0,0,41.9552001953125,0.0754999965429306,2.61899995803833,0.006800000090152025,0.005200000014156103,0.1315000057220459,0,0,0,0,0,0,0,0,0,0,0,0,0
23,42.6786003112793,17.415800094604492,15.904000282287598,2.3763999938964844,0.6274999976158142,5.184199810028076,0.017100000753998756,2.312000036239624,10000,10009,0,10006,0,0,10000,0.3061999976634979,0.007899999618530273,2.0597000122070312,10000,2.8833000000002134,0.7401,1,0.1165,0.0359,376832,15,15,0.8357,12070304,0,0,33.44660186767578,0.0860000029206276,3.2144999504089355,0.005799999926239252,0.005100000184029341,0.13609999418258667,0,0,0,0,0,0,0,0,0,0,0,0,0
24,70.90460205078125,51.002899169921875,15.362099647521973,3.0136001110076904,0.5616000294685364,1.4098000526428223,0.021400000900030136,1.007699966430664,10000,10009,0,10006,0,0,10000,0.25440001487731934,0.008999999612569809,6.770500183105469,10000,0.6884999999999423,0.7662,1,0.0852,0.0249,376832,15,15,0.8963,31059696,1,1,66.49549865722656,0.07519999891519547,1.5432000160217285,0.007199999876320362,0.004699999932199717,0.12389999628067017,0,0,0,0,0,0,0,0,0,0,0,0,0
25,15.201499938964844,3.2660999298095703,7.678500175476074,1.6864999532699585,0.4693000018596649,1.239300012588501,0.012400000356137753,0.6514000296592712,10000,10009,0,10006,0,0,10000,0.19910000264644623,0.005799999926239252,1.5116000175476074,10000,0.5393999999999596,0.6095,1,0.0753,0.03,376832,15,15,0.856,12424,0,0,11.122699737548828,0.06350000202655792,1.4713000059127808,0.006099999882280827,0.004600000102072954,0.13449999690055847,0,0,0,0,0,0,0,0,0,0,0,0,0
26,27.800600051879883,1.4610999822616577,7.5295000076293945,1.732200026512146,0.5126000046730042,1.1101000308990479,0.01209999993443489,0.6333000063896179,10000,10009,0,10006,0,0,10000,0.24089999496936798,0.005100000184029341,1.4800000190734863,10000,0.5171999999999591,0.5891,1,0.07100000000000001,0.029699999999999997,376832,15,15,0.8026,7712,0,0,9.116700172424316,0.06080000102519989,1.3372999429702759,0.006000000052154064,0.004100000020116568,15.00529956817627,0,0,0,0,0,0,0,0,0,0,0,0,0
27,36.73270034790039,7.087399959564209,9.091899871826172,2.239300012588501,0.582099974155426,1.4764000177383423,0.013899999670684338,0.8062000274658203,10000,10009,0,10006,0,0,10000,0.25119999051094055,0.00559999980032444,1.707200050354004,10000,0.6890999999999416,0.7328,1,0.09040000000000001,0.0318,376832,15,15,0.8342,7712,0,0,16.34589958190918,0.1046999990940094,1.7117999792099,0.005900000222027302,0.004900000058114529,15.72920036315918,0,0,0,0,0,0,0,0,0,0,0,0,0
28,499.7796936035156,363.9566955566406,43.591800689697266,13.492199897766113,0.5906999707221985,18.45639991760254,24.316499710083008,0.4327000081539154,10000,10009,20000,10006,20000,20000,10000,0.20909999310970306,0.008100000210106373,1.4428000450134277,10000,0.5851999999999595,0.6102,1,0.0789,0.031,376832,15,15,0.7889,817190440,42,4,407.73150634765625,40.63959884643555,1.360200047492981,47.354400634765625,14.178199768066406,0.12349999696016312,0,0,0,0,0,0,0,0,0,0,0,0,0
29,82.29139709472656,43.86629867553711,18.131999969482422,1.7736999988555908,8.780699729919434,3.5397000312805176,10.616399765014648,0.426800012588501,10000,10009,20000,10006,20000,20000,10000,0.22920000553131104,0.005799999926239252,1.5892000198364258,10000,0.5220999999999596,0.5418,1,0.07279999999999999,0.025800000000000003,376832,15,15,0.8436,26584,0,0,62.16790008544922,11.573699951171875,1.289199948310852,4.751299858093262,0.9124000072479248,0.13590000569820404,0.6153,0,5.4561,19.7104,29.162,0.001,2.6609,1,1065516,0,0,0,9994
30,21.220699310302734,0.2858999967575073,6.782199859619141,1.6390999555587769,0.37450000643730164,1.0262000560760498,9.18179988861084,0.4169999957084656,10000,10009,20000,10006,20000,20000,10000,0.20960000157356262,0.0066999997943639755,1.4500999450683594,10000,0.4989999999999615,0.5023,1,0.0712,0.0275,376832,15,15,0.6907,7712,0,0,7.194499969482422,9.22700023651123,1.2366000413894653,0.9146999716758728,0.005499999970197678,0.43529999256134033,0,0,0,0,0,0,0,0,0,0,0,0,0
31,45.90420150756836,7.721099853515625,7.48960018157959,1.6288000345230103,0.4519999921321869,1.805899977684021,9.494799613952637,0.3758000135421753,10000,10009,20000,10006,20000,20000,10000,0.18719999492168427,0.007199999876320362,1.3770999908447266,10000,0.5180999999999594,0.4996,1,0.0697,0.0232,376832,15,15,0.7922,1100776,0,0,15.33590030670166,9.545999526977539,1.2424999475479126,0.6484000086784363,0.006000000052154064,16.810400009155273,0,0,0,0,0,0,0,0,0,0,0,0,0
32,46.761600494384766,6.522900104522705,10.855500221252441,2.5216000080108643,0.5640000104904175,3.432499885559082,14.556400299072266,0.47589999437332153,10000,10009,20000,10006,20000,20000,10000,0.2515000104904175,0.007300000172108412,1.493499994277954,10000,0.9468999999999134,0.9798,1,0.1119,0.0376,376832,15,15,1.1242,669976,0,0,17.546600341796875,15.971699714660645,2.360599994659424,7.041399955749512,1.3605999946594238,0.16509999334812164,0,0,0,0,0,0,0,0,0,0,0,0,0
33,79.08809661865234,22.49180030822754,21.36750030517578,3.8357999324798584,5.374899864196777,5.374000072479248,21.34939956665039,0.8070999979972839,10000,10009,20000,10006,20000,20000,10000,0.529699981212616,0.0066999997943639755,2.899399995803833,10000,1.1381999999998944,1.0554,1,0.12719999999999998,0.044700000000000004,376832,15,15,1.0806,103904,0,0,44.02040100097656,26.497699737548828,2.578200101852417,1.7581000328063965,5.083099842071533,0.18359999358654022,0.0111,0,0.1771,6.4903,16.4929,9.5166,0.5116,1,1063518,61921,10000,6276,9999
34,43.28630065917969,0.5472000241279602,13.406599998474121,3.7474000453948975,0.9065999984741211,1.8975000381469727,21.10849952697754,0.8055999875068665,10000,10009,20000,10006,20000,20000,10000,0.3176000118255615,0.006899999920278788,2.970900058746338,10000,1.1323999999998957,1.0542,1,0.1308,0.0409,376832,15,15,1.0975,7712,0,0,14.112299919128418,21.18899917602539,2.5813000202178955,1.1700999736785889,0.006800000090152025,0.16899999976158142,0,0,0,0,0,0,0,0,0,0,0,0,0
35,45.71889877319336,2.682499885559082,13.773500442504883,3.8750998973846436,1.0569000244140625,2.0302999019622803,20.704999923706055,0.8259000182151794,10000,10009,20000,10006,20000,20000,10000,0.2985000014305115,0.017500000074505806,2.8017001152038574,10000,1.158999999999894,1.0555,1,0.1331,0.0387,376832,15,15,1.2348,16072,0,0,16.605899810791016,20.839799880981445,2.746000051498413,1.042799949645996,0.01080000028014183,0.15199999511241913,0,0,0,0,0,0,0,0,0,0,0,0,0
36,65.68840026855469,21.078399658203125,22.029800415039062,4.445700168609619,5.597300052642822,5.211900234222412,13.391799926757812,0.8896999955177307,10000,10009,20000,10006,20000,20000,10000,0.3353999853134155,0.007899999618530273,2.719399929046631,10000,0.48079999999996353,0.6256,1,0.068,0.0285,376832,15,15,0.7745,694824,0,0,43.293701171875,13.96399974822998,1.3199000358581543,4.668000221252441,0.5130000114440918,0.12240000069141388,0.0085,5.3755998611450195,0.1243,5.4126,8.4079,2.4621,0.4431,1,1056326,63806,10000,6862,9997
37,22.256799697875977,0.2757999897003174,7.549200057983398,1.6371999979019165,0.5185999870300293,1.4300999641418457,9.66189956665039,0.37299999594688416,10000,10009,20000,10006,20000,20000,10000,0.22910000383853912,0.005799999926239252,1.5364999771118164,10000,0.5182999999999595,0.6648,1,0.0729,0.032799999999999996,376832,15,15,0.7373,7712,0,0,7.9475998878479,9.718400001525879,1.4469000101089478,0.7188000082969666,0.005200000014156103,0.13529999554157257,0,0,0,0,0,0,0,0,0,0,0,0,0
38,39.72589874267578,6.496099948883057,9.990799903869629,2.7227001190185547,0.5630999803543091,2.5332999229431152,12.693599700927734,0.4684000015258789,10000,10009,20000,10006,20000,20000,10000,0.25220000743865967,0.008500000461935997,1.4189000129699707,10000,0.7100999999999381,0.7875,1,0.0965,0.0332,376832,15,15,0.8292,766744,0,0,16.601600646972656,13.227700233459473,1.8323999643325806,5.094399929046631,0.4616999924182892,0.1559000015258789,0,0,0,0,0,0,0,0,0,0,0,0,0
39,37.84640121459961,0.3944999873638153,11.201499938964844,2.8620998859405518,1.1136000156402588,1.7594000101089478,17.85580062866211,0.6266000270843506,10000,10009,20000,10006,20000,20000,10000,0.32820001244544983,0.007600000128149986,2.2523000240325928,10000,1.0164999999999056,1.1067,1,0.11699999999999999,0.0391,376832,15,15,1.1863,7712,0,0,11.748600006103516,17.924400329589844,2.860599994659424,1.2360999584197998,0.0066999997943639755,0.1680999994277954,0,0,0,0,0,0,0,0,0,0,0,0,0
40,45.21480178833008,2.64520001411438,13.586999893188477,3.8185999393463135,0.9702000021934509,2.3266000747680664,20.602100372314453,0.7770000100135803,10000,10009,20000,10006,20000,20000,10000,0.30390000343322754,0.008200000040233135,2.7959001064300537,10000,1.1323999999998955,1.0855,1,0.1282,0.0454,376832,15,15,1.1037,16072,0,0,16.409400939941406,20.677000045776367,2.6521999835968018,1.1992000341415405,0.006300000008195639,0.17090000212192535,0,0,0,0,0,0,0,0,0,0,0,0,0
41,71.55460357666016,17.6924991607666,23.51129913330078,4.371799945831299,5.829400062561035,6.335299968719482,20.06049919128418,0.8740000128746033,10000,10009,20000,10006,20000,20000,10000,0.3418000042438507,0.006000000052154064,2.939500093460083,10000,0.7403999999999353,0.7392,1,0.0875,0.0328,376832,15,15,0.8403,524320,0,0,41.37889862060547,20.847299575805664,1.6282999515533447,4.7241997718811035,0.7354000210762024,0.10029999911785126,0.0117,0,0.1874,7.4085,7.8941,0.0004,0.4615,1,1080980,0,0,0,9997
42,24.52519989013672,0.28189998865127563,8.011500358581543,1.898300051689148,0.7353000044822693,1.3746000528335571,10.582300186157227,0.4212999939918518,10000,10009,20000,10006,20000,20000,10000,0.22130000591278076,0.004999999888241291,1.5724999904632568,10000,0.6442999999999456,0.8068,1,0.0872,0.0319,376832,15,15,0.8986,7712,0,0,8.400199890136719,10.638299942016602,1.7229000329971313,0.8841000199317932,0.011699999682605267,0.13269999623298645,0,0,0,0,0,0,0,0,0,0,0,0,0
43,34.358001708984375,2.069000005722046,10.181400299072266,2.55679988861084,0.7922999858856201,1.6725000143051147,15.451199531555176,0.6209999918937683,10000,10009,20000,10006,20000,20000,10000,0.2662000060081482,0.005799999926239252,2.107599973678589,10000,0.8675999999999217,0.8736,1,0.10160000000000001,0.0329,376832,15,15,0.9098,16072,0,0,12.356900215148926,15.505900382995605,2.046799898147583,0.9944000244140625,0.004399999976158142,0.1290999948978424,0,0,0,0,0,0,0,0,0,0,0,0,0
44,67.43090057373047,17.44849967956543,22.497100830078125,4.4054999351501465,5.6641998291015625,6.008999824523926,18.616199493408203,0.7495999932289124,10000,10009,20000,10006,20000,20000,10000,0.29170000553131104,0.006899999920278788,2.6591999530792236,10000,0.6597999999999434,0.6883,1,0.08629999999999999,0.0283,376832,15,15,0.7623,631432,0,0,40.06769943237305,19.2406005859375,1.4982999563217163,3.9419000148773193,0.5706999897956848,0.1128000020980835,0.01,0,0.1789,5.34,8.5711,2.8034,0.4343,1,1092652,67356,10000,8634,9999
45,29.45560073852539,0.29350000619888306,8.383399963378906,1.7984000444412231,0.6901999711990356,1.5420000553131104,13.997099876403809,0.4302999973297119,10000,10009,20000,10006,20000,20000,10000,0.22419999539852142,0.005400000140070915,1.8108999729156494,10000,0.7412999999999349,0.8416,1,0.098,0.036000000000000004,376832,15,15,0.8792,7712,0,0,8.790200233459473,14.050399780273438,1.7984999418258667,0.9376000165939331,0.00430000014603138,0.8055999875068665,0,0,0,0,0,0,0,0,0,0,0,0,0
46,34.13869857788086,2.323199987411499,9.715499877929688,2.499500036239624,0.7591999769210815,1.382099986076355,14.498900413513184,0.5467000007629395,10000,10009,20000,10006,20000,20000,10000,0.2815000116825104,0.007199999876320362,1.989300012588501,10000,0.9499999999999128,1.0112,1,0.12139999999999998,0.04,376832,15,15,1.0098,16072,0,0,12.183199882507324,14.552399635314941,2.4804999828338623,1.1180000305175781,0.0044999998062849045,0.1363999992609024,0,0,0,0,0,0,0,0,0,0,0,0,0
47,72.99949645996094,28.029300689697266,20.541000366210938,4.3815999031066895,5.089799880981445,5.108500003814697,14.513699531555176,0.682699978351593,10000,10009,20000,10006,20000,20000,10000,0.29809999465942383,0.0066999997943639755,2.3729000091552734,10000,0.7423999999999351,0.6874,1,0.0859,0.033299999999999996,376832,15,15,0.8525,659840,0,0,48.72249984741211,15.259400367736816,1.593000054359436,4.446100234985352,0.6953999996185303,0.11330000311136246,0.0088,9.677399635314941,0.1781,5.9268,9.0714,2.6959,0.4399,1,1125332,69449,10000,9753,9999
48,27.117900848388672,0.5144000053405762,8.649299621582031,2.349400043487549,0.7319999933242798,1.1380000114440918,10.775500297546387,0.43939998745918274,10000,10009,20000,10006,20000,20000,10000,0.19280000030994415,0.0052999998442828655,1.7851999998092651,10000,0.6282999999999471,0.7134,1,1.8696,0.048600000000000004,376832,15,15,0.7873,7712,0,0,9.306500434875488,10.828200340270996,1.645300030708313,0.8583999872207642,0.008899999782443047,0.10570000112056732,0,0,0,0,0,0,0,0,0,0,0,0,0
49,30.393999099731445,2.3461999893188477,10.122699737548828,2.650599956512451,0.9373999834060669,1.4738999605178833,11.547800064086914,0.5430999994277954,10000,10009,20000,10006,20000,20000,10000,0.2563000023365021,0.005100000184029341,2.0848000049591064,10000,0.7622999999999326,0.8464,1,0.0921,0.0302,376832,15,15,0.9137,16072,0,0,12.576700210571289,11.595000267028809,1.8883999586105347,1.1514999866485596,0.004600000102072954,0.16699999570846558,0,0,0,0,0,0,0,0,0,0,0,0,0
50,107.42949676513672,8.458999633789062,62.117000579833984,9.554800033569336,10.147000312805176,11.222200393676758,17.916900634765625,4.353400230407715,10000,10009,20000,10006,20000,20000,10000,0.3617999851703644,0.008200000040233135,7.536300182342529,10000,0.5228999999999593,0.6742,1,0.0746,0.0342,376832,15,15,0.7609,570488,0,0,70.72859954833984,18.42840003967285,6.697800159454346,3.6861000061035156,0.4465999901294708,0.12770000100135803,0,0,0,0,0,0,0,0,0,0,0,0,0
51,24.81760025024414,2.9851999282836914,8.910400390625,1.8041000366210938,0.6578999757766724,1.5514999628067017,7.846099853515625,0.42149999737739563,10000,10009,20000,10006,20000,20000,10000,0.20679999887943268,0.006399999838322401,2.4683001041412354,10000,0.5439999999999569,0.717,1,0.07,0.0317,376832,15,15,0.7453,114368,0,0,12.047699928283691,7.888599872589111,1.488700032234192,0.8306999802589417,0.005499999970197678,0.1216999962925911,0,0,0,0,0,0,0,0,0,0,0,0,0
52,31.837200164794922,0.40639999508857727,8.439200401306152,2.003000020980835,0.7694000005722046,1.2651000022888184,8.687000274658203,0.4453999996185303,10000,10009,20000,10006,20000,20000,10000,0.1753000020980835,0.0071000000461936,1.830299973487854,10000,0.597799999999951,0.7532,1,0.07680000000000001,0.0295,376832,15,15,0.7452,7712,0,0,8.970600128173828,8.742400169372559,1.8912999629974365,0.8216000199317932,0.005499999970197678,8.83430004119873,0,0,0,0,0,0,0,0,0,0,0,0,0
53,42.352901458740234,2.127700090408325,15.368300437927246,2.7077999114990234,1.0943000316619873,1.4771000146865845,10.450400352478027,0.6190000176429749,10000,10009,20000,10006,20000,20000,10000,0.21660000085830688,0.007199999876320362,1.934000015258789,10000,0.7488999999999342,0.9626,1,0.08810000000000001,0.034699999999999995,376832,15,15,1.0801,16072,0,0,17.632400512695312,10.49899959564209,1.975100040435791,1.0715999603271484,0.00570000009611249,7.854899883270264,0,0,0,0,0,0,0,0,0,0,0,0,0
54,43.70119857788086,4.031899929046631,13.637999534606934,3.1709001064300537,1.3348000049591064,2.2227001190185547,12.4975004196167,0.6103000044822693,10000,10009,20000,10006,20000,20000,10000,0.20900000631809235,0.006300000008195639,3.2504000663757324,10000,0.9075999999999169,1.2908,1,0.10260000000000001,0.0354,376832,15,15,1.1594,574248,0,0,17.804399490356445,13.194899559020996,3.1435000896453857,5.584499835968018,0.6553000211715698,0.15080000460147858,0,0,0,0,0,0,0,0,0,0,0,0,0
55,51.332698822021484,12.459600448608398,18.78849983215332,3.364300012588501,5.011899948120117,4.177800178527832,11.309399604797363,1.0568000078201294,10000,10009,20000,10006,20000,20000,10000,0.2996000051498413,0.0071000000461936,2.450200080871582,10000,1.0138999999999059,0.9758,1,0.10719999999999999,0.041800000000000004,376832,15,15,1.0911,8048,0,0,31.40049934387207,11.758299827575684,2.312000036239624,1.6751999855041504,0.4018000066280365,0.16030000150203705,0.0094,0,0.1374,8.3805,8.7819,0.0004,0.4112,1,1150076,0,0,0,9995
