frame,frame_ms,simulation,presentation,behavior,transform_sync,emit,hud,animator,animator_updates,height_samples,terrain_rays,visible,hud_raw,hud_projected,behavior_ticks,minimap_collect,minimap_project,culling,gpu_instances,gpu_build,gpu_draw_cpu,poses,pose_build,upload_ms,upload_bytes,main_draws,shadow_draws,shadow_submit,alloc,gen0,gen1,tick,post,mode3d,overlay,overlay_build,end_draw,nav_target,nav_flow,nav_prep,nav_steering,nav_step,nav_hard,nav_sync,nav_steps,neighbor_candidates,hard_pairs,hard_candidates,hard_penetrating,moved_agents
1,906.2949829101562,0.4113999903202057,190.31520080566406,11.408599853515625,1.6797000169754028,4.3024001121521,1.2933000326156616,0.01889999955892563,0,5,0,0,0,0,0,11.231800079345703,15.876500129699707,12.211799621582031,0,0,0,0,0,0,0,0,0,0,164467176,6,6,567.9815063476562,13.69320011138916,15.354599952697754,61.394500732421875,6.654399871826172,0.7102000117301941,0,0,0,0,0,0,0,0,0,0,0,0,0
2,14.1072998046875,0.013100000098347664,5.721199989318848,0.017000000923871994,0.030899999663233757,0.011900000274181366,0.018300000578165054,0.0010999999940395355,0,5,0,0,0,0,0,0.23149999976158142,0.07440000027418137,4.387700080871582,0,0,0,0,0,0,0,0,0,0,12400,0,0,10.172599792480469,2.065999984741211,0.09920000284910202,1.0580999851226807,2.00819993019104,0.15770000219345093,0,0,0,0,0,0,0,0,0,0,0,0,0
3,208.89430236816406,169.27650451660156,11.463000297546387,0.04100000113248825,0.04410000145435333,4.64739990234375,0.01360000018030405,0.00800000037997961,0,5,0,5,0,0,0,0.17949999868869781,0.09889999777078629,5.328100204467773,0,0,0,0,0,0,0,0,0,0,3577160,0,0,180.93670654296875,0.07400000095367432,22.522300720214844,0.4169999957084656,0.023000000044703484,0.1151999980211258,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5.234300136566162,3.137500047683716,0.8914999961853027,0.012000000104308128,0.018300000578165054,0.008500000461935997,0.013500000350177288,0.0010000000474974513,0,5,0,5,0,0,0,0.1460999995470047,0.06589999794960022,0.3869999945163727,0,0,0,0,0,0,0,0,0,0,8480,0,0,4.202899932861328,0.06069999933242798,0.18860000371932983,0.42899999022483826,0.017400000244379044,0.10729999840259552,0,0,0,0,0,0,0,0,0,0,0,0,0
5,23.86720085144043,7.1194000244140625,0.6252999901771545,0.011699999682605267,0.02070000022649765,0.008200000040233135,0.011900000274181366,0.0012000000569969416,0,5,0,5,0,0,0,0.12049999833106995,0.06340000033378601,0.1534000039100647,0,0,0,0,0,0,0,0,0,0,8280,0,0,7.894700050354004,0.06310000270605087,0.13019999861717224,0.4350999891757965,0.019999999552965164,15.106499671936035,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2301.952880859375,1784.81787109375,514.3394775390625,320.726806640625,15.40779972076416,46.044898986816406,0.026200000196695328,8.104900360107422,5000,5009,0,5,0,0,0,1.9318000078201294,3.8120999336242676,8.231100082397461,0,0,0,0,0,0,0,0,0,0,796713992,42,12,2299.412109375,0.37560001015663147,0.20329999923706055,1.4413000345230103,0.29030001163482666,0.16850000619888306,0,0,0,0,0,0,0,0,0,0,0,0,0
7,271.6702880859375,97.24040222167969,126.4655990600586,15.595999717712402,8.852999687194824,30.143600463867188,0.023499999195337296,4.3821001052856445,5000,5009,0,5006,0,0,5000,1.2526999711990356,4.2829999923706055,39.8931999206543,0,0,0,0,0,0,0,0,0,0,91395232,4,1,224.0980987548828,0.11020000278949738,38.09590148925781,0.6796000003814697,0.02590000070631504,0.1712999939918518,0,0,0,0,0,0,0,0,0,0,0,0,0
8,106.57589721679688,20.295299530029297,63.081298828125,30.845300674438477,1.6849000453948975,3.632200002670288,0.02199999988079071,1.2374999523162842,5000,5009,0,5006,0,0,5000,1.3473000526428223,5.180300235748291,12.22920036315918,0,0,0,0,0,0,0,0,0,0,326464,0,0,83.7926025390625,0.10400000214576721,11.349599838256836,0.5950000286102295,0.025599999353289604,0.19539999961853027,0,0,0,0,0,0,0,0,0,0,0,0,0
9,113.48760223388672,34.68080139160156,46.15399932861328,22.60140037536621,1.464400053024292,3.6354000568389893,0.019200000911951065,1.083400011062622,5000,5009,0,5006,0,0,5000,1.136299967765808,4.576200008392334,5.973800182342529,5000,9.107399999998117,2.3624,1,2.0938,0.3348,212992,15,15,2.0178,6409472,0,0,81.09619903564453,0.1005999967455864,11.96780014038086,0.5789999961853027,0.024800000712275505,0.16429999470710754,0,0,0,0,0,0,0,0,0,0,0,0,0
10,87.68370056152344,27.921100616455078,52.02009963989258,27.548599243164062,1.4127000570297241,3.515000104904175,0.018699999898672104,1.4122999906539917,5000,5009,0,5006,0,0,5000,1.420199990272522,3.4697999954223633,7.205999851226807,5000,1.6921999999999255,0.3853,1,2.0819,0.0406,212992,15,15,0.406,157440,0,0,80.23529815673828,0.09910000115633011,1.4905999898910522,0.42989999055862427,0.02280000038444996,0.10419999808073044,0,0,0,0,0,0,0,0,0,0,0,0,0
