frame,frame_ms,simulation,presentation,behavior,transform_sync,emit,hud,animator,animator_updates,height_samples,terrain_rays,visible,hud_raw,hud_projected,behavior_ticks,minimap_collect,minimap_project,culling,gpu_instances,gpu_build,gpu_draw_cpu,poses,pose_build,upload_ms,upload_bytes,main_draws,shadow_draws,shadow_submit,alloc,gen0,gen1,tick,post,mode3d,overlay,overlay_build,end_draw,nav_target,nav_flow,nav_prep,nav_steering,nav_step,nav_hard,nav_sync,nav_steps,neighbor_candidates,hard_pairs,hard_candidates,hard_penetrating,moved_agents
11,42.89860153198242,19.548999786376953,14.450799942016602,3.1059999465942383,2.876499891281128,3.85479998588562,4.249800205230713,0.2849000096321106,1000,1009,2000,1006,2000,2000,1000,0.2939999997615814,0.5835999846458435,2.281599998474121,1000,0.9144000000000099,0.2112,1,0.075,0.0373,81920,15,15,0.2225,1086248,0,0,34.37179946899414,4.894599914550781,0.5533999800682068,1.2460999488830566,0.608299970626831,0.12160000205039978,0.9381,0,2.987,8.6701,12.8652,0.0003,0.6235,1,268,0,0,0,1000
12,41.358299255371094,7.269199848175049,23.634300231933594,3.697499990463257,4.285399913787842,10.433899879455566,5.06790018081665,0.16419999301433563,1000,1009,2000,1006,2000,2000,1000,0.3353999853134155,0.7267000079154968,2.558199882507324,1000,1.0823999999999954,0.2202,1,0.0849,0.0388,81920,15,15,0.2523,633192,0,0,31.077699661254883,5.461699962615967,0.6284000277519226,2.087100028991699,0.34380000829696655,0.1420000046491623,0.0067,0,0.0705,0.2663,1.399,0.9941,0.1434,1,286,0,2,0,1000
13,25.180500030517578,1.1718000173568726,13.133299827575684,4.0970001220703125,2.900700092315674,1.736199975013733,5.391600131988525,0.22269999980926514,1000,1009,2000,1006,2000,2000,1000,0.41029998660087585,0.7335000038146973,1.7590999603271484,1000,1.1805000000000039,0.1518,1,0.0931,0.0197,81920,15,15,0.1777,55752,0,0,14.473799705505371,5.852799892425537,0.5674999952316284,2.11929988861084,0.4203999936580658,0.15850000083446503,0,0,0,0,0,0,0,0,0,0,0,0,0
14,37.55690002441406,0.00430000014603138,15.071800231933594,4.719900131225586,3.316699981689453,1.9479999542236328,16.973899841308594,0.24130000174045563,1000,1009,2000,1006,2000,2000,1000,0.3919000029563904,0.8955000042915344,2.1422998905181885,1000,1.7598000000000247,0.1847,1,0.1482,0.023399999999999997,81920,15,15,0.2189,7760,0,0,15.262900352478027,17.156999588012695,0.8495000004768372,1.2455999851226807,0.12600000202655792,0.1703999936580658,0,0,0,0,0,0,0,0,0,0,0,0,0
15,102.39649963378906,10.608099937438965,84.48600006103516,6.090400218963623,27.491500854492188,10.204099655151367,4.146299839019775,4.706500053405762,1000,1009,2000,1006,2000,2000,1000,0.4932999908924103,0.8726999759674072,19.140899658203125,1000,0.8713000000000128,0.1154,1,0.0689,0.0208,81920,15,15,0.126,89488,0,0,95.30269622802734,4.252200126647949,0.4417000114917755,0.7842000126838684,0.06360000371932983,0.09000000357627869,0.0094,6.017300128936768,0.0792,0.4469,0.8657,0.2254,0.2618,1,344,0,1,0,1000
16,40.06449890136719,1.0125000476837158,16.08690071105957,6.470799922943115,2.198199987411499,1.878999948501587,4.6620001792907715,0.24210000038146973,1000,1009,2000,1006,2000,2000,1000,0.39649999141693115,0.7064999938011169,3.0576000213623047,1000,1.2015000000000033,0.2883,1,0.0986,0.032799999999999996,81920,15,15,0.2046,94944,0,0,17.244800567626953,4.8557000160217285,7.1905999183654785,2.085599899291992,0.15719999372959137,0.1551000028848648,0,0,0,0,0,0,0,0,0,0,0,0,0
17,26.5846004486084,0.0038999998942017555,15.024499893188477,4.792300224304199,2.8157999515533447,1.908400058746338,5.408299922943115,0.3271999955177307,1000,1009,2000,1006,2000,2000,1000,0.3767000138759613,0.8826000094413757,2.478300094604492,1000,1.4534000000000098,0.1872,1,0.1075,0.0241,81920,15,15,0.1906,7760,0,0,15.234700202941895,5.5802001953125,0.705299973487854,1.193600058555603,0.13510000705718994,1.4670000076293945,0,0,0,0,0,0,0,0,0,0,0,0,0
18,42.051998138427734,2.7525999546051025,17.41320037841797,6.860000133514404,3.0738000869750977,1.996000051498413,6.104700088500977,0.3230000138282776,1000,1009,2000,1006,2000,2000,1000,0.43369999527931213,1.0277999639511108,2.2346999645233154,1000,1.569100000000014,0.3256,1,0.12040000000000001,0.027700000000000002,81920,15,15,0.2297,81864,0,0,20.371000289916992,6.265600204467773,1.1734999418258667,11.140999794006348,0.12370000034570694,0.44699999690055847,0,0,0,0,0,0,0,0,0,0,0,0,0
19,39.25299835205078,4.079999923706055,18.77429962158203,7.623600006103516,1.1145000457763672,1.2568000555038452,5.823299884796143,0.5795999765396118,1000,1009,2000,1006,2000,2000,1000,1.23580002784729,2.289599895477295,2.541300058364868,1000,1.56930000000001,0.2235,1,2.8123,0.0595,81920,15,15,0.2452,7760,0,0,23.14590072631836,5.904699802398682,0.8349000215530396,3.606100082397461,0.03220000118017197,0.37869998812675476,0,0,0,0,0,0,0,0,0,0,0,0,0
20,23.2893009185791,1.968000054359436,12.73330020904541,4.586699962615967,1.0104000568389893,1.5676000118255615,3.8998000621795654,0.2409999966621399,1000,1009,2000,1006,2000,2000,1000,0.27810001373291016,1.0719000101089478,2.5350000858306885,1000,0.7874000000000084,0.1061,1,0.064,0.02,81920,15,15,0.165,91912,0,0,14.979100227355957,4.123000144958496,0.45899999141693115,1.5154999494552612,0.16750000417232513,0.12890000641345978,0,0,0,0,0,0,0,0,0,0,0,0,0
21,25.893400192260742,8.995699882507324,10.209600448608398,2.676800012588501,1.6464999914169312,1.613700032234192,3.347399950027466,0.1818999946117401,1000,1009,2000,1006,2000,2000,1000,0.3154999911785126,0.8324000239372253,2.004199981689453,1000,0.8451000000000136,0.1068,1,0.0713,0.0227,81920,15,15,0.1463,10264,0,0,19.374799728393555,3.459199905395508,0.4763999879360199,0.9092000126838684,0.06780000030994415,0.13120000064373016,0.0104,0,0.0484,6.7218,6.8368,0.0002,0.1594,1,352,0,0,0,1000
22,20.493499755859375,1.2589999437332153,10.363900184631348,3.0416998863220215,1.9319000244140625,1.6292999982833862,3.8647000789642334,0.2013999968767166,1000,1009,2000,1006,2000,2000,1000,0.25859999656677246,0.7838000059127808,1.4732999801635742,1000,0.977800000000004,0.1415,1,0.0746,0.0213,81920,15,15,0.1643,85744,0,0,11.792400360107422,4.0833001136779785,0.5896999835968018,2.169100046157837,0.1704999953508377,0.1096000000834465,0,0,0,0,0,0,0,0,0,0,0,0,0
23,20.54159927368164,0.004399999976158142,12.300100326538086,3.2500998973846436,2.598400115966797,1.843999981880188,4.03439998626709,0.225600004196167,1000,1009,2000,1006,2000,2000,1000,0.28220000863075256,0.9369999766349792,1.8628000020980835,1000,1.0870999999999988,0.1322,1,0.0868,0.027,81920,15,15,0.157,7760,0,0,12.520999908447266,4.223299980163574,0.6182000041007996,1.044600009918213,0.14239999651908875,0.1412000060081482,0,0,0,0,0,0,0,0,0,0,0,0,0
24,26.667699813842773,3.6705000400543213,13.976699829101562,3.61899995803833,2.1565001010894775,2.007999897003174,4.88040018081665,0.4659999907016754,1000,1009,2000,1006,2000,2000,1000,1.0449999570846558,1.3806999921798706,1.649399995803833,1000,1.1291000000000027,0.1495,1,0.0906,0.026199999999999998,81920,15,15,0.1731,181680,0,0,17.863399505615234,5.016499996185303,0.6026999950408936,1.079800009727478,0.08179999887943268,0.14499999582767487,0.0129,0,0.0577,0.9308,1.2154,0.1487,0.1549,1,592,0,0,0,1000
25,22.20330047607422,1.172700047492981,11.760700225830078,3.5053000450134277,2.2537999153137207,1.482800006866455,4.655099868774414,0.38830000162124634,1000,1009,2000,1006,2000,2000,1000,0.3156999945640564,0.8723000288009644,1.7273999452590942,1000,1.1840000000000033,0.1533,1,0.0916,0.0239,81920,15,15,0.1687,39320,0,0,13.135700225830078,4.814899921417236,0.6198999881744385,1.4634000062942505,0.11949999630451202,0.1527000069618225,0,0,0,0,0,0,0,0,0,0,0,0,0
26,22.082799911499023,0.00430000014603138,12.392600059509277,3.697999954223633,2.36680006980896,1.613800048828125,5.0457000732421875,0.3174999952316284,1000,1009,2000,1006,2000,2000,1000,0.28130000829696655,1.0364999771118164,1.8181999921798706,1000,1.3626000000000131,0.1803,1,0.1014,0.0184,81920,15,15,0.169,7760,0,0,12.606100082397461,5.238800048828125,0.6668000221252441,1.1080000400543213,0.1386999934911728,0.23319999873638153,0,0,0,0,0,0,0,0,0,0,0,0,0
27,41.52119827270508,12.567700386047363,14.010299682617188,4.364999771118164,2.6094000339508057,1.767300009727478,5.532599925994873,0.3246000111103058,1000,1009,2000,1006,2000,2000,1000,0.30649998784065247,1.1722999811172485,2.051100015640259,1000,1.3474000000000124,0.2211,1,0.126,0.034300000000000004,81920,15,15,0.2848,190176,0,0,26.78849983215332,5.7743000984191895,0.8460000157356262,5.455399990081787,0.164000004529953,0.1420000046491623,0.013,5.321199893951416,0.0717,0.3548,4.2917,3.7471,0.2123,1,598,2,16,0,1000
28,27.100400924682617,1.4026999473571777,14.567500114440918,4.8317999839782715,2.7392001152038574,2.0666000843048096,5.51140022277832,0.30630001425743103,1000,1009,2000,1006,2000,2000,1000,0.38350000977516174,1.0133999586105347,1.909999966621399,1000,1.3310000000000097,0.1675,1,0.10909999999999999,0.030600000000000002,81920,15,15,0.205,71976,0,0,16.200300216674805,5.801000118255615,0.6628000140190125,1.9943000078201294,0.2272000014781952,0.15809999406337738,0,0,0,0,0,0,0,0,0,0,0,0,0
29,27.4153995513916,0.0044999998062849045,14.477399826049805,4.6255998611450195,2.650599956512451,1.8865000009536743,6.647500038146973,0.32829999923706055,1000,1009,2000,1006,2000,2000,1000,0.29789999127388,1.103600025177002,2.129699945449829,1000,1.3594000000000086,0.6463,1,0.123,0.0358,81920,15,15,0.2706,7760,0,0,14.693699836730957,6.848100185394287,1.2963999509811401,1.5980000495910645,0.14380000531673431,0.5063999891281128,0,0,0,0,0,0,0,0,0,0,0,0,0
30,30.69260025024414,2.7263998985290527,16.06329917907715,4.111700057983398,3.8359999656677246,2.338399887084961,6.338399887084961,0.47350001335144043,1000,1009,2000,1006,2000,2000,1000,0.4099000096321106,1.2131999731063843,2.087399959564209,1000,1.318200000000009,0.22,1,0.121,0.0345,81920,15,15,0.2355,156768,0,0,19.068700790405273,6.601799964904785,0.8514000177383423,1.4280999898910522,0.19859999418258667,0.28049999475479126,0,0,0,0,0,0,0,0,0,0,0,0,0
31,37.22439956665039,14.930000305175781,11.774100303649902,3.939199924468994,0.9406999945640564,1.2253999710083008,5.4085001945495605,0.2732999920845032,1000,1009,2000,1006,2000,2000,1000,0.3231000006198883,1.5577000379562378,2.170799970626831,1000,1.219600000000005,0.1392,1,0.0946,0.025599999999999998,81920,15,15,0.1728,61480,0,0,26.92169952392578,5.59089994430542,0.5740000009536743,1.940500020980835,0.11659999936819077,0.133200004696846,0,0,0,0,0,0,0,0,0,0,0,0,0
32,20.312999725341797,0.004000000189989805,10.5625,3.954699993133545,0.7871999740600586,1.0902999639511108,5.144599914550781,0.2865000069141388,1000,1009,2000,1006,2000,2000,1000,0.25699999928474426,0.9943000078201294,1.9387999773025513,1000,1.2392000000000056,0.2167,1,0.0985,0.0198,81920,15,15,0.2309,7760,0,0,10.767800331115723,5.215099811553955,0.8428000211715698,1.1549999713897705,0.025100000202655792,0.16590000689029694,0,0,0,0,0,0,0,0,0,0,0,0,0
33,66.48249816894531,39.89350128173828,16.715999603271484,5.290299892425537,3.9223999977111816,1.657099962234497,5.278800010681152,0.3718999922275543,1000,1009,2000,1006,2000,2000,1000,0.31310001015663147,1.0232000350952148,2.558300018310547,1000,1.3281000000000103,0.1458,1,0.10419999999999999,0.0264,81920,15,15,0.1842,9216,0,0,56.842899322509766,5.468500137329102,0.6277999877929688,1.1555999517440796,0.1282999962568283,0.14429999887943268,0.0156,0,0.0823,0.5047,0.7329,0.0003,0.2621,1,586,0,0,0,1000
34,39.56760025024414,1.309999942779541,10.78849983215332,3.8108999729156494,2.0092999935150146,1.2335000038146973,3.6470999717712402,0.20170000195503235,1000,1009,2000,1006,2000,2000,1000,0.21119999885559082,0.7020000219345093,1.5780999660491943,1000,0.9485000000000066,0.1184,1,0.0981,0.032600000000000004,81920,15,15,0.1608,64528,0,0,12.28689956665039,5.686500072479248,0.536899983882904,19.24220085144043,1.999500036239624,0.11580000072717667,0,0,0,0,0,0,0,0,0,0,0,0,0
35,22.009199142456055,0.00419999985024333,12.510299682617188,3.6565001010894775,2.8301000595092773,1.549299955368042,4.750899791717529,0.2492000013589859,1000,1009,2000,1006,2000,2000,1000,0.2791000008583069,0.8256000280380249,1.902899980545044,1000,1.2025000000000052,0.2117,1,0.11019999999999999,0.0327,81920,15,15,0.2464,7760,0,0,12.72350025177002,4.916800022125244,0.8284000158309937,1.1238000392913818,0.12409999966621399,0.13920000195503235,0,0,0,0,0,0,0,0,0,0,0,0,0
36,35.53179931640625,9.729599952697754,15.9931001663208,4.385799884796143,2.364000082015991,2.3046998977661133,5.233500003814697,0.47040000557899475,1000,1009,2000,1006,2000,2000,1000,1.408400058746338,1.3481999635696411,1.8701000213623047,1000,1.1845000000000034,0.1799,1,0.11019999999999999,0.030799999999999998,81920,15,15,0.2405,183680,0,0,25.969600677490234,5.448999881744385,0.6525999903678894,1.1572999954223633,0.16380000114440918,0.12460000067949295,0.0108,5.532299995422363,0.0614,0.309,1.4302,0.9463,0.2157,1,766,16,59,4,1000
37,24.51059913635254,1.2203999757766724,13.471400260925293,3.6768999099731445,2.2946999073028564,2.3148000240325928,4.847599983215332,0.2612000107765198,1000,1009,2000,1006,2000,2000,1000,0.24729999899864197,1.6526000499725342,1.8118000030517578,1000,1.2291000000000083,0.1519,1,0.0919,0.0234,81920,15,15,0.1936,44904,0,0,14.884599685668945,5.061500072479248,0.5914999842643738,1.715000033378601,0.15870000422000885,0.18690000474452972,0,0,0,0,0,0,0,0,0,0,0,0,0
38,22.826499938964844,0.00430000014603138,13.684399604797363,4.6631999015808105,2.4649999141693115,1.9682999849319458,4.568900108337402,0.27469998598098755,1000,1009,2000,1006,2000,2000,1000,0.29420000314712524,0.9289000034332275,1.813099980354309,1000,1.1811000000000023,0.218,1,0.1199,0.031599999999999996,81920,15,15,0.2374,7760,0,0,13.90470027923584,4.723199844360352,0.6931999921798706,1.1704000234603882,0.11309999972581863,0.13099999725818634,0,0,0,0,0,0,0,0,0,0,0,0,0
39,34.489200592041016,8.019200325012207,13.996700286865234,3.7829999923706055,2.658600091934204,2.4526000022888184,7.347700119018555,0.2847999930381775,1000,1009,2000,1006,2000,2000,1000,0.26339998841285706,1.3028000593185425,2.064300060272217,1000,1.3231000000000097,0.2061,1,0.1054,0.0259,81920,15,15,0.2347,202968,0,0,22.24970054626465,7.551599979400635,0.7621999979019165,1.499899983406067,0.14900000393390656,0.14499999582767487,0.0113,4.292500019073486,0.0609,0.3108,0.697,0.2001,0.1886,1,902,21,64,3,1000
40,31.28459930419922,1.8063000440597534,15.113100051879883,4.756800174713135,2.488800048828125,2.5978000164031982,5.060400009155273,0.4221999943256378,1000,1009,2000,1006,2000,2000,1000,0.32339999079704285,0.9836999773979187,2.135200023651123,1000,1.2208000000000077,0.1431,1,0.09720000000000001,0.0255,81920,15,15,0.1788,82024,0,0,17.174699783325195,7.3592000007629395,0.5730999708175659,1.9514000415802002,2.254300117492676,2.0741000175476074,0,0,0,0,0,0,0,0,0,0,0,0,0
41,24.93090057373047,0.004600000102072954,16.699100494384766,5.741300106048584,3.934299945831299,1.6406999826431274,3.827199935913086,0.2655999958515167,1000,1009,2000,1006,2000,2000,1000,0.24639999866485596,1.086300015449524,2.2242000102996826,1000,0.995500000000005,0.1771,1,0.0934,0.0276,81920,15,15,0.2249,7760,0,0,16.936899185180664,4.028600215911865,0.7060999870300293,1.1922999620437622,0.15369999408721924,0.12939999997615814,0,0,0,0,0,0,0,0,0,0,0,0,0
42,23.777599334716797,2.9986000061035156,12.638199806213379,3.2534000873565674,2.5757999420166016,1.7157000303268433,4.252500057220459,0.2597000002861023,1000,1009,2000,1006,2000,2000,1000,0.25200000405311584,1.2315000295639038,2.0697999000549316,1000,1.0377999999999958,0.1319,1,0.0785,0.0246,81920,15,15,0.1572,131832,0,0,15.825599670410156,4.4079999923706055,0.5048999786376953,1.1243000030517578,0.11330000311136246,0.15240000188350677,0,0,0,0,0,0,0,0,0,0,0,0,0
43,20.7007999420166,1.3530000448226929,10.577199935913086,4.737500190734863,0.7258999943733215,0.788100004196167,4.432400226593018,0.23100000619888306,1000,1009,2000,1006,2000,2000,1000,0.3228999972343445,0.8586999773979187,1.712499976158142,1000,0.9698000000000082,0.1111,1,0.0799,0.0258,81920,15,15,0.1637,80568,0,0,12.12660026550293,4.601900100708008,0.4528999924659729,1.6390000581741333,0.12020000070333481,0.11240000277757645,0,0,0,0,0,0,0,0,0,0,0,0,0
44,14.67959976196289,0.004000000189989805,7.549300193786621,2.527600049972534,0.5604000091552734,0.7710999846458435,3.9059998989105225,0.18880000710487366,1000,1009,2000,1006,2000,2000,1000,0.2410999983549118,0.8233000040054321,1.3796000480651855,1000,0.8908000000000176,0.1063,1,0.0678,0.018199999999999997,81920,15,15,0.1403,7760,0,0,7.842800140380859,3.9691998958587646,0.42289999127388,0.7594000101089478,0.024000000208616257,0.11760000139474869,0,0,0,0,0,0,0,0,0,0,0,0,0
45,26.211999893188477,5.716300010681152,10.58180046081543,2.7464001178741455,1.82669997215271,2.009200096130371,5.752200126647949,0.22010000050067902,1000,1009,2000,1006,2000,2000,1000,0.29019999504089355,1.0465999841690063,1.481600046157837,1000,1.4313000000000065,0.1078,1,0.1046,0.0257,81920,15,15,0.2098,8144,0,0,16.465700149536133,5.920000076293945,0.5009999871253967,0.892799973487854,0.1200999990105629,0.11010000109672546,0.0135,0,0.0633,0.2949,1.3595,0.0006,2.436,1,954,0,0,0,1000
46,19.50950050354004,1.225000023841858,10.37279987335205,2.9911000728607178,1.9113999605178833,1.621899962425232,3.8459999561309814,0.210999995470047,1000,1009,2000,1006,2000,2000,1000,0.2281000018119812,0.6962000131607056,1.7029999494552612,1000,0.9534000000000062,0.1611,1,0.07429999999999999,0.0243,81920,15,15,0.1583,66192,0,0,11.772000312805176,4.023099899291992,0.5231000185012817,1.409999966621399,0.14259999990463257,0.13210000097751617,0,0,0,0,0,0,0,0,0,0,0,0,0
47,37.65169906616211,0.00419999985024333,10.95479965209961,3.3101000785827637,2.2339999675750732,1.285099983215332,3.9830000400543213,0.22429999709129333,1000,1009,2000,1006,2000,2000,1000,0.266400009393692,0.7857000231742859,1.6341999769210815,1000,1.0274999999999987,0.1455,1,0.0823,0.027200000000000002,81920,15,15,0.175,7760,0,0,11.186300277709961,4.17110013961792,0.5741999745368958,1.0901999473571777,0.14820000529289246,18.7987003326416,0,0,0,0,0,0,0,0,0,0,0,0,0
48,43.59550094604492,3.637200117111206,12.895000457763672,4.17140007019043,2.117500066757202,2.075900077819824,4.779900074005127,0.23420000076293945,1000,1009,2000,1006,2000,2000,1000,0.3280999958515167,0.9179999828338623,1.7316999435424805,1000,1.099899999999998,0.1322,1,0.09699999999999999,0.0324,81920,15,15,0.2171,153640,0,0,16.85409927368164,4.964000225067139,0.6837999820709229,1.110700011253357,0.10459999740123749,17.898300170898438,0.0111,0,0.0554,0.3454,0.6867,0.1767,0.1644,1,1188,23,77,16,1000
49,77.87989807128906,1.6069999933242798,11.6875,3.3884999752044678,2.225800037384033,1.6943000555038452,4.574900150299072,0.22310000658035278,1000,1009,2000,1006,2000,2000,1000,0.21330000460147858,0.9217000007629395,1.9007999897003174,1000,1.0775999999999948,0.1925,1,0.08299999999999999,0.0284,81920,15,15,0.1652,89184,0,0,13.645099639892578,4.829800128936768,0.6062999963760376,1.8956999778747559,0.21379999816417694,55.04499816894531,0,0,0,0,0,0,0,0,0,0,0,0,0
50,27.003599166870117,0.005100000184029341,17.88050079345703,6.051799774169922,4.115300178527832,1.6523000001907349,4.869100093841553,0.39329999685287476,1000,1009,2000,1006,2000,2000,1000,0.3425000011920929,0.9814000129699707,2.5724000930786133,1000,1.169000000000004,0.1408,1,0.0898,0.018,81920,15,15,0.1894,7760,0,0,18.132299423217773,5.032800197601318,0.5803999900817871,1.1403000354766846,0.12070000171661377,0.10790000110864639,0,0,0,0,0,0,0,0,0,0,0,0,0
51,34.20669937133789,8.422100067138672,16.645099639892578,5.933199882507324,3.2741000652313232,1.5117000341415405,4.621500015258789,0.37610000371932983,1000,1009,2000,1006,2000,2000,1000,0.35499998927116394,0.8540999889373779,2.4756999015808105,1000,1.1283000000000023,0.2659,1,0.1122,0.0305,81920,15,15,0.2188,160136,0,0,25.280799865722656,4.766499996185303,0.8543999791145325,1.1431000232696533,0.10109999775886536,0.09880000352859497,0.0129,4.2393999099731445,0.0527,0.3284,0.7192,0.2206,0.1947,1,1212,32,94,5,1000
52,32.64739990234375,10.311100006103516,12.117799758911133,3.644700050354004,2.444700002670288,1.5059000253677368,4.824399948120117,0.24420000612735748,1000,1009,2000,1006,2000,2000,1000,0.2799000144004822,0.8445000052452087,1.9908000230789185,1000,1.2378999999999982,0.2068,1,0.13849999999999998,0.031200000000000002,81920,15,15,0.2754,74792,0,0,22.64430046081543,5.048699855804443,0.7419999837875366,1.8697999715805054,0.19220000505447388,0.11869999766349792,0,0,0,0,0,0,0,0,0,0,0,0,0
53,24.5137996673584,0.0031999999191612005,15.68239974975586,5.123600006103516,3.4758999347686768,2.0587000846862793,4.821499824523926,0.32519999146461487,1000,1009,2000,1006,2000,2000,1000,0.44290000200271606,0.9455999732017517,1.964400053024292,1000,1.1078999999999992,0.1285,1,0.0847,0.0238,81920,15,15,0.1744,7760,0,0,15.909099578857422,4.966899871826172,0.5224000215530396,1.042799949645996,0.1046999990940094,0.13860000669956207,0,0,0,0,0,0,0,0,0,0,0,0,0
54,25.297100067138672,2.375200033187866,12.770999908447266,4.546599864959717,2.483299970626831,1.3889000415802002,5.093800067901611,0.2320999950170517,1000,1009,2000,1006,2000,2000,1000,0.3118000030517578,0.8050000071525574,1.8871999979019165,1000,1.1949000000000043,0.1928,1,0.1102,0.0243,81920,15,15,0.376,120432,0,0,15.319000244140625,5.261300086975098,0.736299991607666,1.4817999601364136,0.12860000133514404,0.14190000295639038,0,0,0,0,0,0,0,0,0,0,0,0,0
55,23.467300415039062,1.7080999612808228,12.686300277709961,5.651700019836426,1.1497999429702759,0.9093000292778015,4.618599891662598,0.3596000075340271,1000,1009,2000,1006,2000,2000,1000,0.257999986410141,0.8549000024795532,1.992300033569336,1000,1.1626000000000039,0.1329,1,0.0888,0.0236,81920,15,15,0.1867,57480,0,0,14.601699829101562,4.737299919128418,0.5234000086784363,1.5089000463485718,0.0868000015616417,0.14270000159740448,0,0,0,0,0,0,0,0,0,0,0,0,0
