frame,frame_ms,simulation,presentation,behavior,transform_sync,emit,hud,animator,animator_updates,height_samples,terrain_rays,visible,hud_raw,hud_projected,behavior_ticks,minimap_collect,minimap_project,culling,gpu_instances,gpu_build,gpu_draw_cpu,poses,pose_build,upload_ms,upload_bytes,main_draws,shadow_draws,shadow_submit,alloc,gen0,gen1,tick,post,mode3d,overlay,overlay_build,end_draw,nav_target,nav_flow,nav_prep,nav_steering,nav_step,nav_hard,nav_sync,nav_steps,neighbor_candidates,hard_pairs,hard_candidates,hard_penetrating,moved_agents
1,862.8217163085938,0.6628000140190125,182.851806640625,11.193699836730957,1.8753000497817993,4.932300090789795,1.3273999691009521,0.029200000688433647,0,5,0,0,0,0,0,10.44379997253418,15.05679988861084,14.472800254821777,0,0,0,0,0,0,0,0,0,0,164471816,6,6,537.21240234375,13.595199584960938,13.035799980163574,59.89860153198242,6.379799842834473,0.8256999850273132,0,0,0,0,0,0,0,0,0,0,0,0,0
2,14.540800094604492,0.0142000000923872,6.075200080871582,0.018300000578165054,0.03189999982714653,0.024700000882148743,0.020800000056624413,0.00139999995008111,0,5,0,0,0,0,0,0.2538999915122986,0.11020000278949738,4.47189998626709,0,0,0,0,0,0,0,0,0,0,12400,0,0,10.501199722290039,2.1226999759674072,0.11089999973773956,1.0777000188827515,2.046299934387207,0.17910000681877136,0,0,0,0,0,0,0,0,0,0,0,0,0
3,220.07969665527344,184.25160217285156,9.286700248718262,0.029500000178813934,0.035999998450279236,3.76419997215271,0.014000000432133675,0.0066999997943639755,0,5,0,5,0,0,0,0.1550000011920929,0.09830000251531601,4.070499897003174,0,0,0,0,0,0,0,0,0,0,3577160,0,0,193.720703125,0.08330000191926956,21.431699752807617,0.4823000133037567,0.026200000196695328,0.16120000183582306,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5.163400173187256,2.7767999172210693,0.809499979019165,0.012000000104308128,0.01860000006854534,0.009800000116229057,0.014299999922513962,0.0008999999845400453,0,5,0,5,0,0,0,0.11649999767541885,0.06970000267028809,0.33649998903274536,0,0,0,0,0,0,0,0,0,0,8480,0,0,3.795099973678589,0.06639999896287918,0.27469998598098755,0.42149999737739563,0.020400000736117363,0.0940999984741211,0,0,0,0,0,0,0,0,0,0,0,0,0
5,7.203199863433838,5.41510009765625,0.6726999878883362,0.013899999670684338,0.022099999710917473,0.009499999694526196,0.008999999612569809,0.00139999995008111,0,5,0,5,0,0,0,0.11670000106096268,0.06210000067949295,0.14820000529289246,0,0,0,0,0,0,0,0,0,0,8280,0,0,6.264400005340576,0.055399999022483826,0.11699999868869781,0.41499999165534973,0.01720000058412552,0.11739999800920486,0,0,0,0,0,0,0,0,0,0,0,0,0
6,594.664306640625,471.3900146484375,120.66010284423828,72.45279693603516,3.771699905395508,11.4266996383667,0.023900000378489494,4.8225998878479,1000,1009,0,5,0,0,0,0.794700026512146,1.065999984741211,1.5292999744415283,0,0,0,0,0,0,0,0,0,0,116166008,5,4,592.2196044921875,0.34950000047683716,0.19769999384880066,1.4354000091552734,0.27000001072883606,0.16050000488758087,0,0,0,0,0,0,0,0,0,0,0,0,0
7,75.05860137939453,26.561100006103516,17.739500045776367,3.0987000465393066,0.6248000264167786,6.089399814605713,0.013500000350177288,0.3986999988555908,1000,1009,0,1006,0,0,1000,0.3206000030040741,0.6219000220298767,4.590400218963623,0,0,0,0,0,0,0,0,0,0,11426296,0,0,44.64970016479492,0.07930000126361847,26.072900772094727,0.47350001335144043,0.02290000021457672,0.13230000436306,0,0,0,0,0,0,0,0,0,0,0,0,0
8,69.22160339355469,55.034000396728516,12.165599822998047,4.557600021362305,0.9021999835968018,0.9531999826431274,0.016699999570846558,0.20100000500679016,1000,1009,0,1006,0,0,1000,0.4925999939441681,1.2063000202178955,1.913599967956543,0,0,0,0,0,0,0,0,0,0,18215032,1,0,67.44850158691406,0.09049999713897705,0.41609999537467957,0.579800009727478,0.026200000196695328,0.14259999990463257,0,0,0,0,0,0,0,0,0,0,0,0,0
9,23.725200653076172,4.840799808502197,16.473499298095703,4.059999942779541,0.9516000151634216,1.125,0.016599999740719795,0.20059999823570251,1000,1009,0,1006,0,0,1000,0.4043000042438507,1.2968000173568726,2.3025999069213867,0,0,0,0,0,0,0,0,0,0,12384,0,0,21.601900100708008,0.09769999980926514,0.4666000008583069,0.720300018787384,0.025499999523162842,0.23180000483989716,0,0,0,0,0,0,0,0,0,0,0,0,0
10,242.52670288085938,128.33689880371094,41.8291015625,12.841300010681152,1.164199948310852,15.373000144958496,13.113200187683105,0.46950000524520874,1000,1009,2000,1006,2000,2000,1000,0.4372999966144562,3.832200050354004,2.6810998916625977,1000,4.985600000000037,1.0979,1,1.0647,0.1647,81920,15,15,0.6541,47895280,2,1,170.42950439453125,23.20789909362793,6.189599990844727,31.992799758911133,9.350199699401855,0.17000000178813934,0,0,0,0,0,0,0,0,0,0,0,0,0
