frame,frame_ms,simulation,presentation,behavior,transform_sync,emit,hud,animator,animator_updates,height_samples,terrain_rays,visible,hud_raw,hud_projected,behavior_ticks,minimap_collect,minimap_project,culling,gpu_instances,gpu_build,gpu_draw_cpu,poses,pose_build,upload_ms,upload_bytes,main_draws,shadow_draws,shadow_submit,alloc,gen0,gen1,tick,post,mode3d,overlay,overlay_build,end_draw,nav_target,nav_flow,nav_prep,nav_steering,nav_step,nav_hard,nav_sync,nav_steps,neighbor_candidates,hard_pairs,hard_candidates,hard_penetrating,moved_agents
11,358.61468505859375,53.59519958496094,226.56610107421875,75.88379669189453,4.453100204467773,23.222999572753906,0.024800000712275505,10.020400047302246,10000,10009,0,10006,0,0,10000,8.424099922180176,4.525199890136719,36.471099853515625,10000,4.088500000000158,8.8528,1,0.5565,0.39859999999999995,376832,15,15,25.7426,8128,0,0,280.97119140625,0.1941000074148178,14.996600151062012,2.3266000747680664,0.045099999755620956,0.37790000438690186,0,0,0,0,0,0,0,0,0,0,0,0,0
12,417.9822998046875,156.12350463867188,157.7509002685547,58.96590042114258,2.6154000759124756,12.389599800109863,0.029600000008940697,3.753200054168701,10000,10009,0,10006,0,0,10000,4.960299968719482,6.65939998626709,12.405200004577637,10000,5.341599999999862,2.7828,1,0.36760000000000004,0.2037,376832,15,15,4.8353,25552920,0,0,314.71929931640625,0.2071000039577484,53.04309844970703,12.01509952545166,0.039400000125169754,0.7257999777793884,0,0,0,0,0,0,0,0,0,0,0,0,0
13,368.92388916015625,137.80880737304688,189.47560119628906,68.18270111083984,2.9827001094818115,18.527099609375,0.03280000016093254,21.49850082397461,10000,10009,0,10006,0,0,10000,4.136000156402588,8.600899696350098,44.39799880981445,10000,5.783600000000162,8.3738,1,0.3761,0.18059999999999998,376832,15,15,5.8624,14269776,1,1,327.7795104980469,1.215999960899353,15.985199928283691,1.3513000011444092,1.054900050163269,0.41929998993873596,0,0,0,0,0,0,0,0,0,0,0,0,0
14,680.8751220703125,296.30718994140625,343.293701171875,112.89649963378906,3.7597999572753906,29.864900588989258,0.056699998676776886,9.371500015258789,10000,10009,0,10006,0,0,10000,64.30819702148438,8.925800323486328,42.03089904785156,10000,11.215800000001858,4.8052,1,0.3728,0.1802,376832,15,15,3.2588,12114112,0,0,640.4465942382812,0.26579999923706055,12.609199523925781,1.392799973487854,0.06129999831318855,0.4043000042438507,0,0,0,0,0,0,0,0,0,0,0,0,0
15,511.4028015136719,402.3492126464844,78.19860076904297,10.998900413513184,3.8331000804901123,17.051799774169922,0.02810000069439411,8.249699592590332,10000,10009,0,10006,0,0,10000,2.8605000972747803,5.948800086975098,17.245399475097656,10000,4.414800000000187,3.9091,1,0.3621,0.1713,376832,15,15,5.7157,31066824,1,1,481.0552062988281,0.23849999904632568,10.702500343322754,1.1793999671936035,0.0471000000834465,0.3937999904155731,0,0,0,0,0,0,0,0,0,0,0,0,0
16,339.3175964355469,9.250499725341797,50.03070068359375,6.247600078582764,2.0318000316619873,12.746299743652344,0.0494999997317791,5.437099933624268,10000,10009,0,10006,0,0,10000,0.7401999831199646,2.2746999263763428,12.232399940490723,10000,5.570300000000173,254.1791,1,0.2751,0.14049999999999999,376832,15,15,3.5062,299352,0,0,59.91830062866211,0.25760000944137573,261.9805908203125,0.7494999766349792,0.04919999837875366,0.2134000062942505,0,0,0,0,0,0,0,0,0,0,0,0,0
17,108.59259796142578,6.187399864196777,20.240400314331055,4.392499923706055,1.1161999702453613,2.8248000144958496,0.013000000268220901,1.908400058746338,10000,10009,0,10006,0,0,10000,0.4498000144958496,1.5298000574111938,3.8784000873565674,10000,4.714300000000157,6.4854,1,0.35309999999999997,0.1234,376832,15,15,3.5191,294784,0,0,26.774200439453125,0.08500000089406967,17.19260025024414,1.9041999578475952,0.0203000009059906,49.535701751708984,0,0,0,0,0,0,0,0,0,0,0,0,0
18,122.63189697265625,9.055100440979004,70.4198989868164,19.689800262451172,5.692699909210205,8.829700469970703,0.05460000038146973,3.8636999130249023,10000,10009,0,10006,0,0,10000,1.5657999515533447,9.345999717712402,9.827099800109863,10000,5.275099999999711,6.2652,1,0.5815,0.2369,376832,15,15,6.5894,277760,0,0,80.42469787597656,0.36500000953674316,16.337799072265625,1.6629999876022339,0.09130000323057175,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
19,107.36009979248047,7.474100112915039,64.61090087890625,15.231800079345703,4.574999809265137,10.52869987487793,0.04149999842047691,3.98009991645813,10000,10009,0,10006,0,0,10000,1.4794000387191772,7.633600234985352,10.836899757385254,10000,4.218499999999802,4.9854,1,0.45930000000000004,0.2279,376832,15,15,5.5806,210464,0,0,72.74829864501953,0.24169999361038208,11.870499610900879,1.857800006866455,0.05299999937415123,0.49000000953674316,0,0,0,0,0,0,0,0,0,0,0,0,0
20,160.5782012939453,32.464599609375,87.99199676513672,25.05579948425293,4.80049991607666,12.043600082397461,0.05889999866485596,5.750400066375732,10000,10009,0,10006,0,0,10000,1.9702999591827393,10.227800369262695,13.0826997756958,10000,5.074999999999899,6.1408,1,0.5015,0.2235,376832,15,15,7.2544,7776,0,0,121.05940246582031,0.33739998936653137,14.752900123596191,1.6532000303268433,0.06520000100135803,0.5354999899864197,0,0,0,0,0,0,0,0,0,0,0,0,0
21,175.9102020263672,43.122100830078125,95.94429779052734,13.661100387573242,3.558000087738037,8.108699798583984,0.05959999933838844,2.776700019836426,10000,10009,0,10006,0,0,10000,1.4930000305175781,5.222499847412109,51.10850143432617,10000,4.225099999999857,4.5865,1,0.44349999999999995,0.2011,376832,15,15,6.2776,5558016,0,0,139.60670471191406,0.28290000557899475,13.85949993133545,1.9845000505447388,0.052799999713897705,0.6527000069618225,0,0,0,0,0,0,0,0,0,0,0,0,0
22,243.02699279785156,115.17479705810547,82.07630157470703,23.47949981689453,5.90500020980835,10.711600303649902,0.10239999741315842,2.683199882507324,10000,10009,0,10006,0,0,10000,3.8947999477386475,4.866300106048584,15.307600021362305,10000,2.2171999999998317,8.8003,1,0.7974,0.5517,376832,15,15,15.732,14243168,0,0,197.91929626464844,0.29989999532699585,16.074499130249023,1.611299991607666,0.05510000139474869,0.41290000081062317,0,0,0,0,0,0,0,0,0,0,0,0,0
23,166.35389709472656,83.7833023071289,55.135501861572266,16.131200790405273,3.4556000232696533,4.753399848937988,0.023600000888109207,3.073899984359741,10000,10009,0,10006,0,0,10000,1.4867000579833984,3.5564000606536865,10.42020034790039,10000,2.243199999999829,4.4749,1,0.5116,0.1654,376832,15,15,5.3937,12070256,0,0,139.3762969970703,0.1703999936580658,10.235300064086914,1.1658999919891357,0.0414000004529953,0.2766999900341034,0,0,0,0,0,0,0,0,0,0,0,0,0
24,211.2917938232422,149.10560607910156,39.40439987182617,10.656599998474121,2.8406999111175537,5.038000106811523,0.02590000070631504,1.867900013923645,10000,10009,0,10006,0,0,10000,1.0176000595092773,2.066999912261963,6.868899822235107,10000,1.5560999999998555,4.0771,1,0.27940000000000004,0.1488,376832,15,15,6.1192,31059696,1,1,188.87559509277344,0.1665000021457672,7.256800174713135,1.131500005722046,0.04230000078678131,0.3513999879360199,0,0,0,0,0,0,0,0,0,0,0,0,0
25,66.36319732666016,10.878800392150879,32.8848991394043,8.523200035095215,2.5167999267578125,3.9721999168395996,0.019999999552965164,1.5478999614715576,10000,10009,0,10006,0,0,10000,0.9736999869346619,1.8770999908447266,5.732999801635742,10000,1.5695999999998635,3.7473,1,0.3319,0.18430000000000002,376832,15,15,6.1533,12424,0,0,44.30580139160156,0.1298000067472458,8.79889965057373,1.3443000316619873,0.032499998807907104,0.49900001287460327,0,0,0,0,0,0,0,0,0,0,0,0,0
26,118.64559936523438,7.7220001220703125,64.87120056152344,15.820899963378906,3.8192999362945557,8.543899536132812,0.03500000014901161,3.478300094604492,10000,10009,0,10006,0,0,10000,3.380199909210205,6.750899791717529,11.911499977111816,10000,5.302499999999794,8.6245,1,0.5784,0.2118,376832,15,15,8.73,7712,0,0,73.11389923095703,0.26350000500679016,17.087799072265625,2.2985999584198,0.054099999368190765,0.5260999798774719,0,0,0,0,0,0,0,0,0,0,0,0,0
27,126.17859649658203,20.868799209594727,65.21160125732422,15.68220043182373,3.6779000759124756,7.636600017547607,0.03420000150799751,2.9059998989105225,10000,10009,0,10006,0,0,10000,1.2254999876022339,7.635799884796143,15.076199531555176,10000,4.495500000000022,6.1144,1,0.7029,0.24170000000000003,376832,15,15,5.7513,7712,0,0,86.73139953613281,0.2320999950170517,15.697400093078613,2.03629994392395,0.053300000727176666,2.2256999015808105,0,0,0,0,0,0,0,0,0,0,0,0,0
28,931.5250854492188,702.7496948242188,82.58399963378906,30.188100814819336,1.4134999513626099,27.770599365234375,36.8572998046875,0.7034000158309937,10000,10009,20000,10006,20000,20000,10000,0.3418999910354614,6.213699817657471,2.455399990081787,10000,1.014099999999907,1.2784,1,3.4035,0.0854,376832,15,15,1.4894,817734360,42,4,785.8732299804688,62.29790115356445,3.0102999210357666,72.34130096435547,22.639999389648438,0.14579999446868896,0,0,0,0,0,0,0,0,0,0,0,0,0
29,436.243408203125,81.01280212402344,29.547800064086914,2.6296000480651855,13.379799842834473,5.221799850463867,15.880999565124512,0.5695000290870667,10000,10009,20000,10006,20000,20000,10000,0.26579999923706055,2.9820001125335693,2.1684000492095947,10000,0.7749999999999321,288.9795,1,0.09930000000000001,0.0266,376832,15,15,0.9321,26632,0,0,110.76860046386719,17.229400634765625,290.1466064453125,14.813699722290039,1.3121000528335571,0.2003999948501587,0.7751,0,7.5666,45.3101,59.3019,0.0005,3.6003,1,1065516,0,0,0,9994
30,93.77989959716797,1.1349999904632568,19.51289939880371,3.986299991607666,1.013700008392334,2.049299955368042,22.359699249267578,0.902400016784668,10000,10009,20000,10006,20000,20000,10000,0.33799999952316284,4.842899799346924,2.9168999195098877,10000,2.3537999999998016,4.3906,1,0.5237999999999999,0.2427,376832,15,15,5.8363,7712,0,0,20.88990020751953,22.500600814819336,11.176799774169922,9.671600341796875,0.04670000076293945,15.1496000289917,0,0,0,0,0,0,0,0,0,0,0,0,0
31,174.8927001953125,15.911399841308594,57.36949920654297,9.911499977111816,3.2021000385284424,7.742800235748291,60.4994010925293,2.967099905014038,10000,10009,20000,10006,20000,20000,10000,1.0595999956130981,16.381799697875977,6.050000190734863,10000,3.96149999999984,5.2351,1,0.47759999999999997,0.1244,376832,15,15,4.7112,1100776,0,0,73.94940185546875,60.84510040283203,16.22450065612793,7.963600158691406,0.08780000358819962,0.5764999985694885,0,0,0,0,0,0,0,0,0,0,0,0,0
32,179.25869750976562,24.83370018005371,69.59120178222656,15.470999717712402,3.463200092315674,10.900500297546387,57.63930130004883,2.8308000564575195,10000,10009,20000,10006,20000,20000,10000,0.9463000297546387,16.16659927368164,10.081999778747559,10000,1.312199999999882,1.3005,1,0.2024,0.1086,376832,15,15,2.5123,666792,0,0,94.99749755859375,60.397098541259766,4.937399864196777,9.891300201416016,2.595099925994873,0.17560000717639923,0,0,0,0,0,0,0,0,0,0,0,0,0
33,155.1051025390625,41.69940185546875,76.67520141601562,14.336199760437012,16.6072998046875,15.70199966430664,17.73270034790039,3.026099920272827,10000,10009,20000,10006,20000,20000,10000,1.2063000202178955,7.2403998374938965,9.88479995727539,10000,1.172799999999894,1.328,1,0.1364,0.0471,376832,15,15,1.3327,103904,0,0,118.61640167236328,25.979700088500977,3.1384999752044678,2.6577000617980957,8.173500061035156,0.18459999561309814,0.0132,0,0.2709,14.429,29.6346,14.4466,1.9533,1,1063518,61921,10000,6276,9999
34,79.752197265625,0.5027999877929688,20.87459945678711,3.943700075149536,1.037500023841858,2.219399929046631,18.80459976196289,0.9901999831199646,10000,10009,20000,10006,20000,20000,10000,0.4009999930858612,6.187699794769287,3.0250000953674316,10000,2.433499999999953,4.9023,1,0.6704999999999999,0.2987,376832,15,15,7.7266,7712,0,0,21.585800170898438,18.924299240112305,14.78499984741211,7.587100028991699,0.041600000113248825,1.0586999654769897,0,0,0,0,0,0,0,0,0,0,0,0,0
35,165.1479949951172,8.435199737548828,110.37229919433594,20.934900283813477,4.26200008392334,12.532299995422363,29.643800735473633,4.356299877166748,10000,10009,20000,10006,20000,20000,10000,1.5549999475479126,35.7864990234375,17.699899673461914,10000,1.2616999999998897,1.3522,1,0.3383,0.1125,376832,15,15,1.9479,16072,0,0,119.38899993896484,29.838300704956055,3.8410000801086426,2.5920000076293945,0.05380000174045563,0.210099995136261,0,0,0,0,0,0,0,0,0,0,0,0,0
36,160.9647979736328,33.16659927368164,97.40139770507812,9.106200218200684,16.225299835205078,7.621500015258789,11.43649959564209,1.0583000183105469,10000,10009,20000,10006,20000,20000,10000,0.4496000111103058,6.145500183105469,9.931599617004395,10000,1.1740999999998927,1.314,1,0.1388,0.0472,376832,15,15,1.3236,694824,0,0,130.7978057861328,12.409000396728516,2.9690001010894775,10.112000465393066,0.9340999722480774,0.20589999854564667,0.0153,7.5655999183654785,0.2158,8.4488,14.0321,4.5834,0.8659,1,1056326,63806,10000,6862,9997
37,88.0282974243164,0.5848000049591064,30.884199142456055,7.603700160980225,1.9593000411987305,2.157900094985962,14.706899642944336,1.4013999700546265,10000,10009,20000,10006,20000,20000,10000,0.3467000126838684,8.204500198364258,4.392499923706055,10000,1.8598999999998265,6.7844,1,0.28759999999999997,0.14500000000000002,376832,15,15,6.8936,7712,0,0,31.665700912475586,14.832300186157227,17.29759979248047,9.145899772644043,0.04170000180602074,0.6437000036239624,0,0,0,0,0,0,0,0,0,0,0,0,0
38,141.4748992919922,8.223899841308594,68.7970962524414,12.868499755859375,3.9110000133514404,7.819399833679199,38.93709945678711,2.9493000507354736,10000,10009,20000,10006,20000,20000,10000,1.3083000183105469,21.668899536132812,9.896499633789062,10000,4.064299999999812,2.5709,1,0.4743,0.15189999999999998,376832,15,15,3.916,16072,0,0,77.5801010131836,39.113800048828125,5.141600131988525,3.3594000339508057,0.05820000171661377,0.807699978351593,0,0,0,0,0,0,0,0,0,0,0,0,0
39,195.40269470214844,7.320300102233887,122.18579864501953,25.355300903320312,25.022499084472656,27.77280044555664,38.7869987487793,12.621700286865234,10000,10009,20000,10006,20000,20000,10000,0.9987999796867371,8.783300399780273,4.397500038146973,10000,0.8354999999999334,0.846,1,0.0935,0.0411,376832,15,15,0.8473,603568,0,0,129.76849365234375,39.360801696777344,10.354599952697754,5.501800060272217,0.46230000257492065,0.14820000529289246,0,0,0,0,0,0,0,0,0,0,0,0,0
40,48.690799713134766,2.970599889755249,18.280500411987305,3.7660999298095703,0.9697999954223633,1.9765000343322754,14.006400108337402,0.8475000262260437,10000,10009,20000,10006,20000,20000,10000,0.3734999895095825,5.841599941253662,1.9663000106811523,10000,1.1713999999998919,2.1327,1,0.18380000000000002,0.0923,376832,15,15,2.3684,162528,0,0,21.37190055847168,14.096099853515625,3.846400022506714,3.421099901199341,0.03590000048279762,0.3043999969959259,0,0,0,0,0,0,0,0,0,0,0,0,0
41,80.06490325927734,0.5383999943733215,30.315000534057617,4.935400009155273,1.9005999565124512,4.328400135040283,32.49589920043945,1.1406999826431274,10000,10009,20000,10006,20000,20000,10000,0.5085999965667725,8.188599586486816,4.469399929046631,10000,1.793199999999835,2.4787,1,0.20939999999999998,0.0845,376832,15,15,2.5707,7712,0,0,31.150100708007812,32.610599517822266,4.91949987411499,3.7367000579833984,0.045099999755620956,0.32330000400543213,0,0,0,0,0,0,0,0,0,0,0,0,0
42,138.45559692382812,4.8078999519348145,84.89749908447266,9.436599731445312,2.113800048828125,6.570400238037109,21.48710060119629,2.760999917984009,10000,10009,20000,10006,20000,20000,10000,0.9753999710083008,18.51300048828125,8.444000244140625,10000,3.2955999999998795,3.7096,1,0.237,0.09029999999999999,376832,15,15,2.8444,16072,0,0,90.00959777832031,21.674999237060547,8.842900276184082,6.438700199127197,0.0794999971985817,0.5221999883651733,0,0,0,0,0,0,0,0,0,0,0,0,0
43,125.7437973022461,8.412599563598633,53.029598236083984,13.965999603271484,2.9260001182556152,8.20110034942627,30.381000518798828,2.7852001190185547,10000,10009,20000,10006,20000,20000,10000,0.9603999853134155,11.391799926757812,5.1072001457214355,10000,2.0669999999998345,3.6623,1,0.2249,0.0938,376832,15,15,2.7563,523984,0,0,61.84640121459961,32.3734016418457,7.736199855804443,15.053199768066406,1.8938000202178955,0.3614000082015991,0,0,0,0,0,0,0,0,0,0,0,0,0
44,156.86489868164062,39.19219970703125,70.4363021850586,9.711600303649902,11.371000289916992,14.79990005493164,34.42649841308594,3.2123000621795654,10000,10009,20000,10006,20000,20000,10000,0.954200029373169,12.99839973449707,9.658900260925293,10000,1.1414999999998945,1.4128,1,0.1387,0.0521,376832,15,15,1.4705,8048,0,0,109.92720031738281,35.00239944458008,2.981300115585327,2.7037999629974365,0.48089998960494995,0.1907999962568283,0.0346,0,0.7627,29.0953,30.9195,0.0038,1.8124,1,1080980,0,0,0,9997
45,67.92030334472656,0.4462999999523163,20.408899307250977,4.001500129699707,1.1758999824523926,2.3385000228881836,16.345300674438477,0.8496999740600586,10000,10009,20000,10006,20000,20000,10000,0.3215999901294708,5.355400085449219,3.1458001136779785,10000,1.7102999999998414,3.6408,1,0.4374,0.1926,376832,15,15,6.5731,7712,0,0,21.031600952148438,16.46380043029785,8.803299903869629,7.130499839782715,0.04259999841451645,0.6000999808311462,0,0,0,0,0,0,0,0,0,0,0,0,0
46,158.8126983642578,7.931600093841553,79.18499755859375,13.993000030517578,3.914900064468384,6.630000114440918,45.300201416015625,2.7952001094818115,10000,10009,20000,10006,20000,20000,10000,1.1900999546051025,11.714599609375,29.91510009765625,10000,3.8544999999999323,3.5456,1,0.4334,0.2104,376832,15,15,4.7082,16072,0,0,87.63510131835938,45.46390151977539,5.900300025939941,3.9465999603271484,0.053700000047683716,0.2759999930858612,0,0,0,0,0,0,0,0,0,0,0,0,0
47,109.44490051269531,6.10699987411499,28.902799606323242,4.891200065612793,1.6634999513626099,5.171599864959717,30.850200653076172,1.143399953842163,10000,10009,20000,10006,20000,20000,10000,0.45010000467300415,5.563000202178955,4.506800174713135,10000,2.5890999999998803,4.3718,1,0.449,0.1315,376832,15,15,4.0747,511376,0,0,35.26250076293945,32.279300689697266,9.42549991607666,20.858200073242188,1.3529000282287598,0.4860999882221222,0,0,0,0,0,0,0,0,0,0,0,0,0
48,134.04409790039062,27.789400100708008,77.15650177001953,12.555899620056152,13.415900230407715,13.369099617004395,17.866199493408203,2.7960000038146973,10000,10009,20000,10006,20000,20000,10000,0.7114999890327454,9.976799964904785,17.43090057373047,10000,1.1387999999998948,1.3287,1,0.1104,0.0468,376832,15,15,1.5125,127768,0,0,105.402099609375,18.29290008544922,2.88070011138916,2.6517999172210693,0.3407999873161316,0.20000000298023224,0.0192,0,0.2589,10.1216,19.3717,8.4871,1.0762,1,1092652,67356,10000,8634,9999
49,53.03879928588867,0.48260000348091125,20.972900390625,4.0142998695373535,1.2488000392913818,2.2630999088287354,12.555800437927246,0.8425999879837036,10000,10009,20000,10006,20000,20000,10000,0.3199999928474426,6.20419979095459,3.061000108718872,10000,1.4483999999998678,2.7952,1,0.16729999999999998,0.0895,376832,15,15,2.6313,7712,0,0,21.642000198364258,12.675399780273438,5.045000076293945,4.3506999015808105,0.04859999939799309,0.35280001163482666,0,0,0,0,0,0,0,0,0,0,0,0,0
50,109.45690155029297,7.195400238037109,53.50740051269531,11.715200424194336,3.8120999336242676,7.297699928283691,18.404199600219727,2.6630001068115234,10000,10009,20000,10006,20000,20000,10000,1.2587000131607056,9.087800025939941,9.608099937438965,10000,3.92119999999996,3.989,1,0.3457,0.11989999999999999,376832,15,15,3.9069,15952,0,0,61.02429962158203,18.550899505615234,8.969900131225586,6.636199951171875,0.05860000103712082,0.5228000283241272,0,0,0,0,0,0,0,0,0,0,0,0,0
51,152.047607421875,10.088299751281738,62.25429916381836,14.759200096130371,3.7379000186920166,9.190999984741211,38.95909881591797,2.7932000160217285,10000,10009,20000,10006,20000,20000,10000,1.1657999753952026,12.456399917602539,9.2253999710083,10000,3.883999999999935,3.9586,1,0.3499,0.1446,376832,15,15,3.671,539144,0,0,72.9032974243164,40.17919921875,9.304900169372559,14.517399787902832,1.1086000204086304,1.7426999807357788,0,0,0,0,0,0,0,0,0,0,0,0,0
52,162.14630126953125,116.33200073242188,26.319799423217773,4.076200008392334,5.95959997177124,4.648799896240234,10.839599609375,0.8657000064849854,10000,10009,20000,10006,20000,20000,10000,0.36090001463890076,3.043800115585327,3.9038000106811523,10000,0.8018999999999281,0.9115,1,0.11209999999999999,0.0329,376832,15,15,1.0288,128168,0,0,143.07650756835938,11.156999588012695,1.9609999656677246,2.3775999546051025,0.28049999475479126,0.16869999468326569,0.0363,12.856900215148926,0.2578,79.1683,89.9727,9.4383,1.3769,1,1125332,69449,10000,9753,9999
53,37.42660140991211,0.32739999890327454,15.241100311279297,3.3729000091552734,0.9229999780654907,1.940999984741211,11.567099571228027,0.8504999876022339,10000,10009,20000,10006,20000,20000,10000,0.3098999857902527,2.966900110244751,2.346299886703491,10000,1.1449999999998954,1.166,1,0.1083,0.044,376832,15,15,1.2456,7712,0,0,15.72249984741211,11.624300003051758,2.72379994392395,2.8506999015808105,0.0203000009059906,0.3111000061035156,0,0,0,0,0,0,0,0,0,0,0,0,0
54,83.63849639892578,4.885200023651123,28.715299606323242,5.129000186920166,2.1314001083374023,3.803100109100342,19.716899871826172,1.1943999528884888,10000,10009,20000,10006,20000,20000,10000,0.5024999976158142,5.880199909210205,4.6041998863220215,10000,3.832199999999947,3.7421,1,0.34800000000000003,0.1105,376832,15,15,4.7414,15952,0,0,33.86220169067383,19.872699737548828,8.893099784851074,5.052999973297119,0.05909999832510948,0.5073000192642212,0,0,0,0,0,0,0,0,0,0,0,0,0
55,125.97720336914062,6.849100112915039,60.36800003051758,15.43019962310791,4.035099983215332,8.130999565124512,33.04669952392578,2.793299913406372,10000,10009,20000,10006,20000,20000,10000,1.0454000234603882,10.76509952545166,9.788200378417969,10000,1.7889999999998336,2.8566,1,0.23509999999999998,0.1138,376832,15,15,2.925,570248,0,0,67.61199951171875,34.057701110839844,5.25629997253418,9.478799819946289,0.8628000020980835,0.39879998564720154,0,0,0,0,0,0,0,0,0,0,0,0,0
56,118.81009674072266,10.8125,48.81209945678711,10.412500381469727,2.502000093460083,7.586599826812744,27.684200286865234,1.6299999952316284,10000,10009,20000,10006,20000,20000,10000,1.256100058555603,10.333900451660156,7.388800144195557,10000,1.9391999999998368,5.0707,1,0.22699999999999998,0.1548,376832,15,15,5.2162,114368,0,0,60.0463981628418,27.814199447631836,10.309000015258789,7.567500114440918,0.04280000180006027,0.5113000273704529,0,0,0,0,0,0,0,0,0,0,0,0,0
