frame,frame_ms,simulation,presentation,behavior,transform_sync,emit,hud,animator,animator_updates,height_samples,terrain_rays,visible,hud_raw,hud_projected,behavior_ticks,minimap_collect,minimap_project,culling,gpu_instances,gpu_build,gpu_draw_cpu,poses,pose_build,upload_ms,upload_bytes,main_draws,shadow_draws,shadow_submit,alloc,gen0,gen1,tick,post,mode3d,overlay,overlay_build,end_draw,nav_target,nav_flow,nav_prep,nav_steering,nav_step,nav_hard,nav_sync,nav_steps,neighbor_candidates,hard_pairs,hard_candidates,hard_penetrating,moved_agents
1,581.7955932617188,0.30219998955726624,112.85250091552734,7.208899974822998,1.9398000240325928,2.3152999877929688,0.5896999835968018,0.007499999832361937,0,5,0,0,0,0,0,7.350200176239014,8.224200248718262,6.853899955749512,0,0,0,0,0,0,0,0,0,0,164477128,6,6,353.3487854003906,6.227200031280518,12.130999565124512,37.83380126953125,3.161600112915039,0.47130000591278076,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8.150300025939941,0.00860000029206276,3.122299909591675,0.01209999993443489,0.019899999722838402,0.019999999552965164,0.01720000058412552,0.0010000000474974513,0,5,0,0,0,0,0,0.1462000012397766,0.09179999679327011,2.0840001106262207,0,0,0,0,0,0,0,0,0,0,12400,0,0,5.261600017547607,1.666100025177002,0.07890000194311142,0.6453999876976013,1.6045000553131104,0.09880000352859497,0,0,0,0,0,0,0,0,0,0,0,0,0
3,104.46790313720703,83.94329833984375,5.600599765777588,0.019600000232458115,0.02160000056028366,2.297800064086914,0.008299999870359898,0.0038999998942017555,0,5,0,5,0,0,0,0.10830000042915344,0.058800000697374344,2.504199981689453,0,0,0,0,0,0,0,0,0,0,3575776,0,0,89.68820190429688,0.048500001430511475,11.958100318908691,0.37529999017715454,0.014499999582767487,0.1347000002861023,0,0,0,0,0,0,0,0,0,0,0,0,0
4,7.9430999755859375,5.8719000816345215,0.8666999936103821,0.010999999940395355,0.019300000742077827,0.010200000368058681,0.01209999993443489,0.0012000000569969416,0,5,0,5,0,0,0,0.13490000367164612,0.07919999957084656,0.3384999930858612,0,0,0,0,0,0,0,0,0,0,9168,0,0,6.908199787139893,0.07460000365972519,0.22540000081062317,0.3952000141143799,0.01850000023841858,0.09369999915361404,0,0,0,0,0,0,0,0,0,0,0,0,0
5,363.6073913574219,282.29229736328125,79.75830078125,51.66469955444336,2.308300018310547,5.925000190734863,0.00800000037997961,2.338200092315674,1000,1009,0,5,0,0,0,0.46369999647140503,0.3797999918460846,1.5312000513076782,0,0,0,0,0,0,0,0,0,0,116128088,5,4,362.18389892578125,0.13459999859333038,0.11299999803304672,0.8461999893188477,0.10029999911785126,0.12070000171661377,0,0,0,0,0,0,0,0,0,0,0,0,0
6,63.24039840698242,25.490299224853516,15.222800254821777,2.7678000926971436,0.6134999990463257,5.216300010681152,0.008200000040233135,0.49869999289512634,1000,1009,0,1006,0,0,1000,0.2752000093460083,0.3968000113964081,3.7709999084472656,0,0,0,0,0,0,0,0,0,0,11426296,0,0,40.90409851074219,0.05420000106096268,19.152099609375,0.37040001153945923,0.01510000042617321,0.12189999967813492,0,0,0,0,0,0,0,0,0,0,0,0,0
7,49.08610153198242,39.07939910888672,8.699700355529785,3.2548000812530518,1.097000002861023,0.45840001106262207,0.009600000455975533,0.125,1000,1009,0,1006,0,0,1000,0.2775000035762787,0.4311000108718872,1.548200011253357,0,0,0,0,0,0,0,0,0,0,18215032,1,0,47.935699462890625,0.05339999869465828,0.19660000503063202,0.40790000557899475,0.015200000256299973,0.18320000171661377,0,0,0,0,0,0,0,0,0,0,0,0,0
8,15.05840015411377,2.3731000423431396,11.396400451660156,3.797800064086914,1.06850004196167,0.873199999332428,0.01119999960064888,0.12049999833106995,1000,1009,0,1006,0,0,1000,0.25049999356269836,0.46779999136924744,1.094499945640564,0,0,0,0,0,0,0,0,0,0,12384,0,0,13.96720027923584,0.057999998331069946,0.19040000438690186,0.3806000053882599,0.015599999576807022,0.15459999442100525,0,0,0,0,0,0,0,0,0,0,0,0,0
9,174.9062042236328,85.31179809570312,41.36130142211914,11.101400375366211,1.2127000093460083,20.478500366210938,8.312399864196777,0.27889999747276306,1000,1009,2000,1006,2000,2000,1000,0.3077000081539154,2.479099988937378,1.718999981880188,1000,3.3011999999999593,0.7496,1,0.8648,0.1488,81920,15,15,0.5982,47895280,2,1,126.82369995117188,14.366900444030762,5.48859977722168,20.82080078125,5.613699913024902,0.13079999387264252,0,0,0,0,0,0,0,0,0,0,0,0,0
10,39.63959884643555,18.534900665283203,13.440299987792969,3.9098000526428223,4.044899940490723,1.7714999914169312,3.476799964904785,0.20900000631809235,1000,1009,2000,1006,2000,2000,1000,0.3246999979019165,0.4973999857902527,1.5746999979019165,1000,0.7664000000000085,0.2515,1,0.0668,0.0343,81920,15,15,0.2451,1086248,0,0,32.18669891357422,3.7611000537872314,0.6233999729156494,1.3975000381469727,0.2556000053882599,0.12269999831914902,0.5656,0,2.1503,9.3546,12.6732,0.0003,0.6095,1,77346,0,0,0,994
11,19.780500411987305,1.6806999444961548,9.96310043334961,2.752000093460083,1.9766000509262085,2.196899890899658,3.510699987411499,0.12290000170469284,1000,1009,2000,1006,2000,2000,1000,0.4162999987602234,0.49939998984336853,1.101699948310852,1000,0.7653000000000081,0.1703,1,0.0666,0.027999999999999997,81920,15,15,0.2329,179224,0,0,11.892000198364258,3.7392001152038574,0.4742000102996826,1.6920000314712524,0.20080000162124634,0.49230000376701355,0,0,0,0,0,0,0,0,0,0,0,0,0
12,24.729700088500977,7.266200065612793,9.429699897766113,2.7704999446868896,2.088399887084961,1.5081000328063965,3.306999921798706,0.12630000710487366,1000,1009,2000,1006,2000,2000,1000,0.33079999685287476,0.4796999990940094,1.1881999969482422,1000,0.7394000000000076,0.1049,1,0.0632,0.0144,81920,15,15,0.142,68248,0,0,16.83329963684082,3.4600000381469727,0.38600000739097595,1.684999942779541,0.12449999898672104,1.0157999992370605,0.0055,0,0.0576,1.4078,3.9546,2.4345,0.1218,1,79530,5918,1000,643,998
13,30.405399322509766,0.0032999999821186066,16.296899795532227,2.669800043106079,2.162600040435791,7.351200103759766,10.541099548339844,0.13500000536441803,1000,1009,2000,1006,2000,2000,1000,0.2784999907016754,1.0022000074386597,1.5226000547409058,1000,0.7865000000000093,0.1495,1,0.0765,0.0239,81920,15,15,0.1696,7760,0,0,16.49090003967285,10.708000183105469,0.5526999831199646,0.8967000246047974,0.10750000178813934,0.12319999933242798,0,0,0,0,0,0,0,0,0,0,0,0,0
14,49.05889892578125,0.003000000026077032,42.76679992675781,2.9783999919891357,13.79580020904541,5.583600044250488,2.9902000427246094,2.680000066757202,1000,1009,2000,1006,2000,2000,1000,0.2728999853134155,0.5490999817848206,7.85260009765625,1000,0.748700000000007,0.1187,1,0.0644,0.0212,81920,15,15,0.1423,7760,0,0,42.95439910888672,3.1092000007629395,0.4587000012397766,0.8375999927520752,0.08699999749660492,0.12319999933242798,0,0,0,0,0,0,0,0,0,0,0,0,0
15,39.461299896240234,10.241900444030762,12.972399711608887,5.1844000816345215,1.6955000162124634,1.361299991607666,3.5243000984191895,0.25440001487731934,1000,1009,2000,1006,2000,2000,1000,0.2992999851703644,0.5706999897956848,2.4820001125335693,1000,0.7719000000000094,0.2661,1,0.0717,0.0368,81920,15,15,0.2025,108864,0,0,23.382400512695312,3.717400074005127,4.765600204467773,1.7929999828338623,0.14869999885559082,0.1160999983549118,0.0055,4.580999851226807,0.0463,1.3543,2.6264,1.1687,0.137,1,81674,6037,1000,771,998
16,16.159700393676758,0.0032999999821186066,8.886899948120117,2.759999990463257,1.8157999515533447,1.0540000200271606,3.593899965286255,0.18199999630451202,1000,1009,2000,1006,2000,2000,1000,0.27480000257492065,0.5515000224113464,1.281000018119812,1000,0.7810000000000119,0.1669,1,0.0748,0.0247,81920,15,15,0.1639,7760,0,0,9.063699722290039,3.731300115585327,0.531000018119812,1.135599970817566,0.10130000114440918,0.1542000025510788,0,0,0,0,0,0,0,0,0,0,0,0,0
17,15.81779956817627,0.0031999999191612005,9.235699653625488,2.8754000663757324,1.8021999597549438,1.4110000133514404,3.3046000003814697,0.17970000207424164,1000,1009,2000,1006,2000,2000,1000,0.24860000610351562,0.555400013923645,1.1953999996185303,1000,0.7888000000000134,0.1088,1,0.0694,0.0207,81920,15,15,0.1438,7760,0,0,9.422200202941895,3.432499885559082,0.4715999960899353,0.8880000114440918,0.09610000252723694,0.13089999556541443,0,0,0,0,0,0,0,0,0,0,0,0,0
18,22.541400909423828,3.8385000228881836,9.637700080871582,2.7780001163482666,1.7588000297546387,1.4702999591827393,3.1389000415802,0.17299999296665192,1000,1009,2000,1006,2000,2000,1000,0.26249998807907104,1.0967999696731567,1.1476999521255493,1000,0.7954000000000119,0.1122,1,1.726,0.0316,81920,15,15,0.1375,19760,0,0,13.63010025024414,3.267400026321411,0.44940000772476196,1.9646999835968018,0.09589999914169312,0.12359999865293503,0,0,0,0,0,0,0,0,0,0,0,0,0
19,15.60669994354248,1.059000015258789,7.456600189208984,2.803299903869629,0.5601999759674072,0.8634999990463257,3.2183001041412354,0.17260000109672546,1000,1009,2000,1006,2000,2000,1000,0.4542999863624573,0.6097999811172485,1.1101000308990479,1000,0.7857000000000122,0.1027,1,0.0639,0.0161,81920,15,15,0.1486,91912,0,0,8.661800384521484,3.354300022125244,0.4117000102996826,1.5785000324249268,0.10660000145435333,0.15520000457763672,0,0,0,0,0,0,0,0,0,0,0,0,0
20,15.24940013885498,0.0031999999191612005,7.6209001541137695,2.8225998878479004,0.5752999782562256,0.6955999732017517,4.369800090789795,0.17599999904632568,1000,1009,2000,1006,2000,2000,1000,0.2551000118255615,0.9559000134468079,1.1469999551773071,1000,0.8095000000000132,0.1559,1,0.0641,0.017699999999999997,81920,15,15,0.1331,7760,0,0,7.801700115203857,4.4278998374938965,0.48010000586509705,0.9355999827384949,0.019500000402331352,0.11959999799728394,0,0,0,0,0,0,0,0,0,0,0,0,0
21,21.656299591064453,3.4658000469207764,10.44849967956543,3.425100088119507,1.9569000005722046,1.141800045967102,3.2506000995635986,0.27720001339912415,1000,1009,2000,1006,2000,2000,1000,0.33090001344680786,1.0607000589370728,1.1820000410079956,1000,0.8839000000000118,0.1544,1,0.0788,0.026099999999999998,81920,15,15,0.1984,10264,0,0,14.098899841308594,3.94350004196167,0.5929999947547913,1.1121000051498413,0.6615999937057495,0.14499999582767487,0.0058,0,0.0496,1.4519,1.5577,0.0003,0.1149,1,85380,0,0,0,997
22,19.135400772094727,1.080299973487854,10.96500015258789,4.597499847412109,1.8732999563217163,1.225600004196167,3.3327999114990234,0.1834000051021576,1000,1009,2000,1006,2000,2000,1000,0.29429998993873596,0.7171000242233276,1.1344000101089478,1000,0.8079000000000137,0.1201,1,0.06609999999999999,0.019600000000000003,81920,15,15,0.1425,85744,0,0,12.185400009155273,3.5381999015808105,0.4334999918937683,1.433500051498413,0.17419999837875366,0.1054999977350235,0,0,0,0,0,0,0,0,0,0,0,0,0
23,19.404600143432617,0.0027000000700354576,12.885299682617188,5.135799884796143,2.591900110244751,1.5778000354766846,3.288599967956543,0.30399999022483826,1000,1009,2000,1006,2000,2000,1000,0.30979999899864197,0.6444000005722046,1.1434999704360962,1000,0.805000000000013,0.1031,1,0.067,0.0193,81920,15,15,0.1444,7760,0,0,13.024399757385254,3.4268999099731445,0.41920000314712524,0.9664000272750854,0.10559999942779541,0.13570000231266022,0,0,0,0,0,0,0,0,0,0,0,0,0
24,21.507999420166016,4.420899868011475,10.211400032043457,2.9091999530792236,2.0072999000549316,1.645400047302246,3.4491000175476074,0.1890999972820282,1000,1009,2000,1006,2000,2000,1000,0.2549000084400177,0.8321999907493591,1.3990000486373901,1000,0.7972000000000127,0.1161,1,0.06810000000000001,0.020300000000000002,81920,15,15,0.14,52208,0,0,14.810500144958496,3.6196999549865723,0.4505000114440918,1.0582000017166138,0.13570000231266022,0.13359999656677246,0.006,0,0.0455,1.5498,1.9463,0.2769,0.1276,1,90222,6744,1000,1058,999
25,15.170499801635742,0.0032999999821186066,8.482500076293945,2.7894999980926514,1.75600004196167,0.9869999885559082,3.3254001140594482,0.18219999969005585,1000,1009,2000,1006,2000,2000,1000,0.21359999477863312,0.5511000156402588,1.1476999521255493,1000,0.8110000000000124,0.146,1,0.07440000000000001,0.015799999999999998,81920,15,15,0.1702,7760,0,0,8.636099815368652,3.456399917602539,0.5370000004768372,0.9413999915122986,0.10170000046491623,0.11909999698400497,0,0,0,0,0,0,0,0,0,0,0,0,0
26,19.10540008544922,0.0035000001080334187,9.235400199890137,2.8062000274658203,1.7746000289916992,1.6096999645233154,3.345400094985962,0.19220000505447388,1000,1009,2000,1006,2000,2000,1000,0.25040000677108765,0.5307999849319458,1.1615999937057495,1000,0.8304000000000128,0.1764,1,0.0741,0.0225,81920,15,15,0.1741,7760,0,0,9.400699615478516,3.487299919128418,0.5533000230789185,3.992799997329712,0.11320000141859055,0.09390000253915787,0,0,0,0,0,0,0,0,0,0,0,0,0
27,37.72959899902344,9.716400146484375,21.4237003326416,13.154800415039062,3.3087000846862793,1.1303999423980713,3.2981998920440674,0.2476000040769577,1000,1009,2000,1006,2000,2000,1000,0.2623000144958496,0.7013000249862671,1.4902000427246094,1000,0.7940000000000098,0.166,1,0.07069999999999999,0.022600000000000002,81920,15,15,0.1387,26736,0,0,31.310400009155273,3.436800003051758,0.5733000040054321,0.8490999937057495,0.07699999958276749,0.09809999912977219,0.0063,3.595099925994873,0.0553,1.9895,3.6846,1.5543,0.1884,1,92590,7221,1000,1265,999
28,17.44770050048828,1.0906000137329102,8.831999778747559,2.787400007247925,1.6229000091552734,1.1995999813079834,3.5139000415802,0.3346000015735626,1000,1009,2000,1006,2000,2000,1000,0.19869999587535858,0.6615999937057495,1.0885000228881836,1000,0.7933000000000133,0.1149,1,0.06659999999999999,0.0194,81920,15,15,0.1344,71976,0,0,10.089699745178223,3.70169997215271,0.48030000925064087,1.5913000106811523,0.14820000529289246,0.11860000342130661,0,0,0,0,0,0,0,0,0,0,0,0,0
29,15.715800285339355,0.003000000026077032,8.673999786376953,2.5032999515533447,1.582800030708313,1.402400016784668,3.7402000427246094,0.19499999284744263,1000,1009,2000,1006,2000,2000,1000,0.24650000035762787,0.6819000244140625,1.157099962234497,1000,0.8230000000000139,0.1164,1,0.07169999999999999,0.0211,81920,15,15,0.1389,7760,0,0,8.840100288391113,3.893399953842163,0.4650999903678894,0.9028000235557556,0.11150000244379044,0.12129999697208405,0,0,0,0,0,0,0,0,0,0,0,0,0
30,27.831499099731445,10.715299606323242,8.918800354003906,2.5257999897003174,1.7856999635696411,1.3918999433517456,3.8729000091552734,0.18060000240802765,1000,1009,2000,1006,2000,2000,1000,0.19509999454021454,0.6345999836921692,1.232100009918213,1000,0.8124000000000133,0.1623,1,0.0789,0.042499999999999996,81920,15,15,0.1488,73488,0,0,19.79450035095215,4.088099956512451,0.6036999821662903,1.6765999794006348,0.17389999330043793,0.11909999698400497,0,0,0,0,0,0,0,0,0,0,0,0,0
31,13.78030014038086,0.003800000064074993,6.915500164031982,2.485300064086914,0.5946999788284302,0.4853000044822693,3.30049991607666,0.19609999656677246,1000,1009,2000,1006,2000,2000,1000,0.2143000066280365,0.6875,1.2798000574111938,1000,0.8256000000000133,0.1527,1,0.08860000000000001,0.0264,81920,15,15,0.1774,7760,0,0,7.1107001304626465,3.359600067138672,0.5864999890327454,1.0111000537872314,0.019999999552965164,0.12710000574588776,0,0,0,0,0,0,0,0,0,0,0,0,0
32,14.28219985961914,0.003599999938160181,7.052299976348877,2.6533000469207764,0.5902000069618225,0.5615000128746033,3.3320999145507812,0.18310000002384186,1000,1009,2000,1006,2000,2000,1000,0.2199999988079071,0.7069000005722046,1.2038999795913696,1000,0.9478000000000076,0.1701,1,0.0932,0.0266,81920,15,15,0.2038,7760,0,0,7.257199764251709,3.3884999752044678,0.6445000171661377,0.9962999820709229,0.019700000062584877,0.1363999992609024,0,0,0,0,0,0,0,0,0,0,0,0,0
33,46.241798400878906,28.951400756835938,10.225000381469727,3.2493999004364014,1.9641000032424927,1.3940999507904053,3.5808000564575195,0.18279999494552612,1000,1009,2000,1006,2000,2000,1000,0.22310000658035278,0.9092000126838684,1.2263000011444092,1000,1.0012000000000194,0.1487,1,0.0711,0.0208,81920,15,15,0.1385,9216,0,0,39.35129928588867,3.6942999362945557,0.5170000195503235,0.8804000020027161,0.062300000339746475,0.0997999981045723,0.0121,0,0.0696,2.2801,2.5885,0.0004,0.1633,1,96340,0,0,0,995
34,34.262298583984375,1.6991000175476074,11.037500381469727,3.4012999534606934,2.3089001178741455,1.6216000318527222,3.9054999351501465,0.18410000205039978,1000,1009,2000,1006,2000,2000,1000,0.22660000622272491,0.9740999937057495,1.1835999488830566,1000,0.820200000000013,0.1206,1,0.0782,0.0246,81920,15,15,0.1978,64528,0,0,12.932900428771973,4.097499847412109,0.5318999886512756,14.976200103759766,0.14270000159740448,0.12839999794960022,0,0,0,0,0,0,0,0,0,0,0,0,0
