frame,frame_ms,simulation,presentation,behavior,transform_sync,emit,hud,animator,animator_updates,height_samples,terrain_rays,visible,hud_raw,hud_projected,behavior_ticks,minimap_collect,minimap_project,culling,gpu_instances,gpu_build,gpu_draw_cpu,poses,pose_build,upload_ms,upload_bytes,main_draws,shadow_draws,shadow_submit,alloc,gen0,gen1,tick,post,mode3d,overlay,overlay_build,end_draw,nav_target,nav_flow,nav_prep,nav_steering,nav_step,nav_hard,nav_sync,nav_steps,neighbor_candidates,hard_pairs,hard_candidates,hard_penetrating,moved_agents
1,568.784423828125,0.2574999928474426,95.40380096435547,6.904699802398682,1.2688000202178955,2.1572999954223633,0.603600025177002,0.0071000000461936,0,5,0,0,0,0,0,5.884500026702881,7.3867998123168945,5.5980000495910645,0,0,0,0,0,0,0,0,0,0,164476744,6,6,319.8902893066406,5.8557000160217285,10.686599731445312,38.30120086669922,2.7672998905181885,0.4514000117778778,0,0,0,0,0,0,0,0,0,0,0,0,0
2,7.29010009765625,0.009499999694526196,2.776900053024292,0.01209999993443489,0.017500000074505806,0.006800000090152025,0.012000000104308128,0.0010999999940395355,0,5,0,0,0,0,0,0.12720000743865967,0.04179999977350235,2.000499963760376,0,0,0,0,0,0,0,0,0,0,12400,0,0,4.920499801635742,1.2455999851226807,0.07989999651908875,0.6146000027656555,1.2106000185012817,0.06840000301599503,0,0,0,0,0,0,0,0,0,0,0,0,0
3,97.50019836425781,76.43579864501953,5.94350004196167,0.019300000742077827,0.022199999541044235,2.355799913406372,0.00800000037997961,0.004000000189989805,0,5,0,5,0,0,0,0.11479999870061874,0.05770000070333481,2.6963999271392822,0,0,0,0,0,0,0,0,0,0,3575776,0,0,82.48970031738281,0.04830000177025795,12.066200256347656,0.3682999908924103,0.014600000344216824,0.11209999769926071,0,0,0,0,0,0,0,0,0,0,0,0,0
4,8.725899696350098,6.9120001792907715,0.7239000201225281,0.010400000028312206,0.015599999576807022,0.006200000178068876,0.009700000286102295,0.0008999999845400453,0,5,0,5,0,0,0,0.09539999812841415,0.07069999724626541,0.2842000126838684,0,0,0,0,0,0,0,0,0,0,9168,0,0,7.804299831390381,0.04740000143647194,0.18690000474452972,0.36309999227523804,0.013299999758601189,0.10809999704360962,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1303.3863525390625,983.3198852539062,317.797607421875,198.84449768066406,8.565400123596191,22.07379913330078,0.027699999511241913,3.5241000652313232,5000,5009,0,5,0,0,0,0.9743000268936157,2.593100070953369,5.867000102996826,0,0,0,0,0,0,0,0,0,0,796618048,42,11,1301.2620849609375,0.30410000681877136,0.18119999766349792,1.2175999879837036,0.21950000524520874,0.1387999951839447,0,0,0,0,0,0,0,0,0,0,0,0,0
6,198.31500244140625,71.60459899902344,99.0458984375,16.42959976196289,9.26990032196045,17.109100341796875,0.01679999940097332,3.1389999389648438,5000,5009,0,5006,0,0,5000,0.975600004196167,2.103600025177002,35.58829879760742,0,0,0,0,0,0,0,0,0,0,91395232,4,1,170.94979858398438,0.08299999684095383,22.277599334716797,0.4442000091075897,0.01860000006854534,0.10790000110864639,0,0,0,0,0,0,0,0,0,0,0,0,0
7,51.849300384521484,6.216300010681152,33.13130187988281,15.409700393676758,1.144700050354004,2.4054999351501465,0.017999999225139618,0.9226999878883362,5000,5009,0,5006,0,0,5000,0.9491000175476074,3.0485000610351562,5.067999839782715,0,0,0,0,0,0,0,0,0,0,326464,0,0,39.631900787353516,0.09160000085830688,5.90910005569458,0.447299987077713,0.02370000071823597,0.21379999816417694,0,0,0,0,0,0,0,0,0,0,0,0,0
8,60.52040100097656,17.11680030822754,26.131900787353516,13.333100318908691,0.7337999939918518,1.7862000465393066,0.010700000450015068,0.554099977016449,5000,5009,0,5006,0,0,5000,0.9301000237464905,2.046600103378296,3.0478999614715576,5000,3.889000000000789,1.0683,1,1.0887,0.1565,212992,15,15,1.1171,6409472,0,0,43.48619842529297,0.06289999932050705,6.7204999923706055,0.3946000039577484,0.017100000753998756,0.13500000536441803,0,0,0,0,0,0,0,0,0,0,0,0,0
9,48.09130096435547,16.2721004486084,24.905899047851562,12.226699829101562,0.7993000149726868,1.801900029182434,0.015200000256299973,0.7727000117301941,5000,5009,0,5006,0,0,5000,0.8274999856948853,2.1347999572753906,2.9482998847961426,5000,1.3665999999999499,0.4235,1,1.8788,0.043300000000000005,212992,15,15,0.391,157440,0,0,41.4182014465332,0.08030000329017639,1.3991999626159668,0.41999998688697815,0.019099999219179153,0.11249999701976776,0,0,0,0,0,0,0,0,0,0,0,0,0
10,37.845699310302734,7.100200176239014,25.14389991760254,12.694299697875977,0.7598000168800354,1.7288000583648682,0.021199999377131462,0.9456999897956848,5000,5009,0,5006,0,0,5000,0.8614000082015991,2.1405999660491943,2.9612998962402344,5000,1.6499999999999364,0.4,1,0.07390000000000001,0.0294,212992,15,15,0.6222,7936,0,0,32.454898834228516,0.10490000247955322,1.3609999418258667,0.4521999955177307,0.028200000524520874,0.12129999697208405,0,0,0,0,0,0,0,0,0,0,0,0,0
