frame,frame_ms,simulation,presentation,behavior,transform_sync,emit,hud,animator,animator_updates,height_samples,terrain_rays,visible,hud_raw,hud_projected,behavior_ticks,minimap_collect,minimap_project,culling,gpu_instances,gpu_build,gpu_draw_cpu,poses,pose_build,upload_ms,upload_bytes,main_draws,shadow_draws,shadow_submit,alloc,gen0,gen1,tick,post,mode3d,overlay,overlay_build,end_draw,nav_target,nav_flow,nav_prep,nav_steering,nav_step,nav_hard,nav_sync,nav_steps,neighbor_candidates,hard_pairs,hard_candidates,hard_penetrating,moved_agents
1,852.4541015625,0.4000000059604645,152.6761932373047,11.86989974975586,1.7999000549316406,4.071899890899658,1.2060999870300293,0.028300000354647636,0,5,0,0,0,0,0,9.944999694824219,12.999199867248535,8.171899795532227,0,0,0,0,0,0,0,0,0,0,164475120,6,6,504.37908935546875,10.384200096130371,16.21940040588379,58.04309844970703,4.721199989318848,0.8912000060081482,0,0,0,0,0,0,0,0,0,0,0,0,0
2,15.091899871826172,0.02449999935925007,6.509399890899658,0.019899999722838402,0.04340000078082085,0.011699999682605267,0.02630000002682209,0.0012000000569969416,0,5,0,0,0,0,0,0.16220000386238098,0.0869000032544136,5.1057000160217285,0,0,0,0,0,0,0,0,0,0,12400,0,0,11.541799545288086,1.541700005531311,0.09880000352859497,0.8822000026702881,1.4507999420166016,0.12549999356269836,0,0,0,0,0,0,0,0,0,0,0,0,0
3,196.3903045654297,173.4438018798828,6.4980998039245605,0.026799999177455902,0.034699998795986176,2.1247000694274902,0.01679999940097332,0.004600000102072954,0,5,0,5,0,0,0,0.10970000177621841,0.09300000220537186,3.3213999271392822,0,0,0,0,0,0,0,0,0,0,3577160,0,0,180.1555938720703,0.07500000298023224,12.80109977722168,0.39320001006126404,0.019500000402331352,0.13850000500679016,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4.9257001876831055,2.527899980545044,0.9053999781608582,0.012000000104308128,0.022199999541044235,0.01510000042617321,0.016499999910593033,0.0007999999797903001,0,5,0,5,0,0,0,0.1324000060558319,0.10209999978542328,0.33309999108314514,0,0,0,0,0,0,0,0,0,0,8480,0,0,3.6345999240875244,0.26759999990463257,0.17820000648498535,0.4645000100135803,0.2061000019311905,0.12809999287128448,0,0,0,0,0,0,0,0,0,0,0,0,0
5,16.55299949645996,5.672599792480469,0.7192000150680542,0.014000000432133675,0.021700000390410423,0.010400000028312206,0.015300000086426735,0.0008999999845400453,0,5,0,5,0,0,0,0.14480000734329224,0.08649999648332596,0.14300000667572021,0,0,0,0,0,0,0,0,0,0,8280,0,0,6.566299915313721,0.0794999971985817,0.14470000565052032,0.4772000014781952,0.022299999371170998,9.011199951171875,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2210.700927734375,1701.781494140625,505.9436950683594,321.30560302734375,8.637499809265137,40.214500427246094,0.01899999938905239,7.368100166320801,5000,5009,0,5,0,0,0,2.1247000694274902,4.676700115203857,6.577400207519531,0,0,0,0,0,0,0,0,0,0,796625552,42,11,2207.988525390625,0.3682999908924103,0.2126999944448471,1.4955999851226807,0.2924000024795532,0.19599999487400055,0,0,0,0,0,0,0,0,0,0,0,0,0
7,268.9790954589844,103.5071029663086,133.65029907226562,28.620399475097656,17.840299606323242,18.02359962463379,0.010999999940395355,5.322700023651123,5000,5009,0,5006,0,0,5000,1.2288999557495117,2.3828999996185303,42.28459930419922,0,0,0,0,0,0,0,0,0,0,91395232,4,1,237.49420166015625,0.06830000132322311,25.266599655151367,0.47380000352859497,0.022199999541044235,0.14059999585151672,0,0,0,0,0,0,0,0,0,0,0,0,0
8,87.30400085449219,11.271400451660156,56.727901458740234,32.26020050048828,1.8971999883651733,3.0434000492095947,0.014000000432133675,1.051900029182434,5000,5009,0,5006,0,0,5000,1.3034000396728516,3.8863000869750977,7.96619987487793,0,0,0,0,0,0,0,0,0,0,326464,0,0,68.28900146484375,0.08100000023841858,9.275899887084961,0.5601999759674072,0.025100000202655792,0.13179999589920044,0,0,0,0,0,0,0,0,0,0,0,0,0
9,112.87449645996094,32.70759963989258,47.26539993286133,23.45479965209961,2.17930006980896,3.5994999408721924,0.015200000256299973,1.075700044631958,5000,5009,0,5006,0,0,5000,1.4134999513626099,4.52370023727417,5.498799800872803,5000,8.212300000000404,2.4255,1,2.0199,0.317,212992,15,15,2.1096,6409472,0,0,80.22599792480469,0.08940000087022781,13.249099731445312,0.595300018787384,0.025699999183416367,0.17509999871253967,0,0,0,0,0,0,0,0,0,0,0,0,0
10,94.89420318603516,30.365400314331055,51.9275016784668,27.879499435424805,1.391800045967102,3.602099895477295,0.014499999582767487,1.468999981880188,5000,5009,0,5006,0,0,5000,1.271399974822998,4.41949987411499,6.015200138092041,5000,2.964100000000351,0.5381,1,3.5821,0.0672,212992,15,15,0.6106,157440,0,0,82.56580352783203,0.08449999988079071,2.447000026702881,0.5730999708175659,0.024900000542402267,0.18250000476837158,0,0,0,0,0,0,0,0,0,0,0,0,0
