frame,frame_ms,simulation,presentation,behavior,transform_sync,emit,hud,animator,animator_updates,height_samples,terrain_rays,visible,hud_raw,hud_projected,behavior_ticks,minimap_collect,minimap_project,culling,gpu_instances,gpu_build,gpu_draw_cpu,poses,pose_build,upload_ms,upload_bytes,main_draws,shadow_draws,shadow_submit,alloc,gen0,gen1,tick,post,mode3d,overlay,overlay_build,end_draw,nav_target,nav_flow,nav_prep,nav_steering,nav_step,nav_hard,nav_sync,nav_steps,neighbor_candidates,hard_pairs,hard_candidates,hard_penetrating,moved_agents
19,60.990699768066406,8.429300308227539,40.33679962158203,6.7606000900268555,0.9466999769210815,5.5879998207092285,0.01860000006854534,2.7585999965667725,10000,10009,0,10006,0,0,10000,1.1467000246047974,7.048799991607666,11.03279972076416,10000,2.5876000000000126,1.2936,1,0.1591,0.0436,376832,15,15,1.1719,7776,0,0,48.967498779296875,0.11580000072717667,4.426300048828125,0.5533000230789185,0.02930000051856041,0.2020999938249588,0,0,0,0,0,0,0,0,0,0,0,0,0
20,54.4010009765625,10.315699577331543,35.1526985168457,3.9242000579833984,0.9588000178337097,5.57420015335083,0.012799999676644802,3.772599935531616,10000,10009,0,10006,0,0,10000,0.41110000014305115,6.794899940490723,8.021100044250488,10000,2.0846999999998554,0.6966,1,0.11059999999999998,0.0367,376832,15,15,0.9471,5558016,0,0,45.7234992980957,0.08609999716281891,2.5383999347686768,0.4101000130176544,0.027899999171495438,0.13899999856948853,0,0,0,0,0,0,0,0,0,0,0,0,0
21,44.33620071411133,12.849800109863281,22.087600708007812,2.523699998855591,0.5694000124931335,5.190299987792969,0.00989999994635582,3.940000057220459,10000,10009,0,10006,0,0,10000,0.28189998865127563,1.1079000234603882,4.759799957275391,10000,2.455199999999934,0.8703,1,0.09380000000000001,0.028499999999999998,376832,15,15,0.8707,14243168,0,0,35.11069869995117,0.07349999994039536,3.254199981689453,0.4677000045776367,0.014999999664723873,0.1501999944448471,0,0,0,0,0,0,0,0,0,0,0,0,0
22,45.67900085449219,20.558300018310547,16.680299758911133,2.5281999111175537,0.59170001745224,4.226500034332275,0.013899999670684338,2.9214000701904297,10000,10009,0,10006,0,0,10000,0.24719999730587006,1.0845999717712402,1.9213999509811401,10000,2.387999999999887,0.7023,1,0.091,0.0259,376832,15,15,0.7382,12070256,0,0,37.41600036621094,0.11729999631643295,2.6865999698638916,0.4016000032424927,0.015599999576807022,0.11550000309944153,0,0,0,0,0,0,0,0,0,0,0,0,0
23,71.45709991455078,49.57389831542969,15.722000122070312,1.9462000131607056,0.6748999953269958,1.5492000579833984,0.008799999952316284,0.41449999809265137,10000,10009,0,10006,0,0,10000,0.27070000767707825,1.2967000007629395,7.588900089263916,10000,1.6316999999998496,0.7112,1,0.082,0.0296,376832,15,15,0.866,31059696,1,1,65.43119812011719,0.06279999762773514,1.881100058555603,0.4074999988079071,0.016100000590085983,0.12430000305175781,0,0,0,0,0,0,0,0,0,0,0,0,0
24,16.497299194335938,3.9147000312805176,7.999800205230713,1.7365000247955322,0.4147999882698059,1.1296000480651855,0.009100000374019146,0.4113999903202057,10000,10009,0,10006,0,0,10000,0.22669999301433563,0.7006000280380249,1.5003000497817993,10000,0.4894999999999624,0.6689,1,0.0718,0.032799999999999996,376832,15,15,0.9122,12424,0,0,12.10219955444336,0.05779999867081642,1.4419000148773193,0.4104999899864197,0.01119999960064888,0.11819999665021896,0,0,0,0,0,0,0,0,0,0,0,0,0
25,29.237899780273438,1.506100058555603,8.226799964904785,1.8033000230789185,0.49320000410079956,1.0687999725341797,0.017100000753998756,0.427700012922287,10000,10009,0,10006,0,0,10000,0.2418999969959259,0.7293000221252441,1.5891000032424927,10000,0.5158999999999601,0.5918,1,0.0708,0.0278,376832,15,15,0.6605,7712,0,0,9.858400344848633,0.07660000026226044,1.4134000539779663,0.46560001373291016,0.013500000350177288,15.26669979095459,0,0,0,0,0,0,0,0,0,0,0,0,0
26,34.767601013183594,7.070400238037109,9.33329963684082,2.242799997329712,0.5291000008583069,1.2247999906539917,0.00989999994635582,0.5048999786376953,10000,10009,0,10006,0,0,10000,0.258899986743927,0.9243999719619751,1.7069000005722046,10000,0.7055999999999387,0.8768,1,0.09190000000000001,0.0361,376832,15,15,1.0913,7712,0,0,16.582199096679688,0.05460000038146973,1.9709999561309814,0.46880000829696655,0.012600000016391277,12.625200271606445,0,0,0,0,0,0,0,0,0,0,0,0,0
27,496.2073059082031,364.4012145996094,48.7400016784668,15.283499717712402,0.6895999908447266,15.958800315856934,25.370500564575195,0.4406999945640564,10000,10009,20000,10006,20000,20000,10000,0.27309998869895935,4.205900192260742,1.632099986076355,10000,0.5013999999999612,0.7276,1,0.0703,0.0351,376832,15,15,0.9016,817734296,42,4,413.345703125,42.16360092163086,1.4678000211715698,36.679298400878906,14.797599792480469,0.1111999973654747,0,0,0,0,0,0,0,0,0,0,0,0,0
28,86.09349822998047,44.62049865722656,20.82509994506836,1.9000999927520752,8.627599716186523,4.168000221252441,10.502799987792969,0.4187000095844269,10000,10009,20000,10006,20000,20000,10000,0.21969999372959137,2.2214999198913574,1.5205999612808228,10000,0.5165999999999595,0.5735,1,0.0736,0.029500000000000002,376832,15,15,0.7905,26584,0,0,65.59220123291016,11.484199523925781,1.3341000080108643,5.228600025177002,0.9473999738693237,0.13050000369548798,0.5147,0,5.1309,20.8787,29.7645,0.0004,2.9203,1,1065516,0,0,0,9994
29,24.61079978942871,0.2824000120162964,9.649200439453125,1.6679999828338623,0.4758000075817108,1.3562999963760376,9.464900016784668,0.3806000053882599,10000,10009,20000,10006,20000,20000,10000,0.22990000247955322,2.152400016784668,1.4905999898910522,10000,0.48539999999996286,0.6724,1,0.0696,0.0266,376832,15,15,0.6334,7712,0,0,10.06149959564209,9.516500473022461,1.4420000314712524,1.4182000160217285,0.013299999758601189,0.12359999865293503,0,0,0,0,0,0,0,0,0,0,0,0,0
30,32.0453987121582,7.552599906921387,9.619099617004395,1.6912000179290771,0.5343999862670898,1.4301999807357788,9.574899673461914,0.5134000182151794,10000,10009,20000,10006,20000,20000,10000,0.22020000219345093,2.096400022506714,1.4433000087738037,10000,0.5184999999999592,0.6286,1,0.0746,0.032,376832,15,15,0.7781,1100776,0,0,17.284000396728516,9.625100135803223,1.4621000289916992,1.2597999572753906,0.01510000042617321,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0
31,50.68659973144531,4.570099830627441,14.063199996948242,2.6796000003814697,0.5888000130653381,3.075900077819824,16.02429962158203,0.538100004196167,10000,10009,20000,10006,20000,20000,10000,0.25040000677108765,3.0731000900268555,1.61489999294281,10000,0.9076999999999181,0.9706,1,0.10860000000000002,0.040999999999999995,376832,15,15,0.9551,666792,0,0,18.768999099731445,17.27239990234375,2.3185999393463135,8.741399765014648,1.2005000114440918,0.18230000138282776,0,0,0,0,0,0,0,0,0,0,0,0,0
32,78.92130279541016,23.132299423217773,29.82069969177246,4.136499881744385,7.910099983215332,5.646299839019775,17.914199829101562,0.8197000026702881,10000,10009,20000,10006,20000,20000,10000,0.35499998927116394,4.64709997177124,3.3564999103546143,10000,0.5047999999999607,0.6283,1,0.0688,0.0293,376832,15,15,0.6275,103904,0,0,53.13759994506836,20.567699432373047,1.3877999782562256,1.5547000169754028,2.6057000160217285,0.12919999659061432,0.0113,0,0.1894,6.7614,17.2408,9.9343,0.5199,1,1063518,61921,10000,6276,9999
33,28.48889923095703,0.2750999927520752,10.239399909973145,1.6746000051498413,0.5181999802589417,1.3960000276565552,11.697099685668945,0.37630000710487366,10000,10009,20000,10006,20000,20000,10000,0.24130000174045563,2.755199909210205,1.501099944114685,10000,0.6660999999999432,0.7006,1,0.0884,0.0326,376832,15,15,0.8558,7712,0,0,10.66919994354248,11.757200241088867,1.708400011062622,1.4319000244140625,0.016300000250339508,0.14569999277591705,0,0,0,0,0,0,0,0,0,0,0,0,0
34,47.696800231933594,2.1133999824523926,14.308899879455566,2.844599962234497,0.7111999988555908,1.5365999937057495,22.899999618530273,0.6420000195503235,10000,10009,20000,10006,20000,20000,10000,0.2775000035762787,3.661099910736084,2.15910005569458,10000,1.1171999999998967,0.8587,1,0.1334,0.0499,376832,15,15,1.0558,16072,0,0,16.564899444580078,23.02560043334961,2.3522000312805176,1.5354000329971313,0.03139999881386757,0.15029999613761902,0,0,0,0,0,0,0,0,0,0,0,0,0
35,62.87049865722656,18.226200103759766,24.188100814819336,3.841399908065796,4.4807000160217285,5.853400230407715,10.92650032043457,0.7297000288963318,10000,10009,20000,10006,20000,20000,10000,0.31439998745918274,3.956399917602539,2.341399908065796,10000,0.48599999999996313,0.6985,1,0.07300000000000001,0.029199999999999997,376832,15,15,0.7685,694824,0,0,42.600799560546875,11.51449966430664,1.4457999467849731,4.882999897003174,0.5392000079154968,0.12330000102519989,0.0083,4.489999771118164,0.1138,4.6176,7.2398,2.2077,0.41,1,1056326,63806,10000,6862,9997
36,26.03459930419922,0.27399998903274536,10.472900390625,1.679900050163269,0.5515999794006348,1.6787999868392944,9.84280014038086,0.37779998779296875,10000,10009,20000,10006,20000,20000,10000,0.23729999363422394,2.609499931335449,1.5441999435424805,10000,0.5193999999999591,0.7498,1,0.0732,0.0306,376832,15,15,0.6707,7712,0,0,10.874699592590332,9.907600402832031,1.6007000207901,1.3382999897003174,0.01590000092983246,0.12700000405311584,0,0,0,0,0,0,0,0,0,0,0,0,0
37,38.5161018371582,2.2780001163482666,11.781100273132324,2.186300039291382,0.6121000051498413,1.2994999885559082,16.751100540161133,0.4821999967098236,10000,10009,20000,10006,20000,20000,10000,0.2612000107765198,3.1914000511169434,1.7797000408172607,10000,0.8534999999999238,0.9701,1,0.1078,0.035500000000000004,376832,15,15,0.9483,16072,0,0,14.190199851989746,16.842599868774414,2.3714001178741455,1.6618000268936157,0.017899999395012856,0.1574999988079071,0,0,0,0,0,0,0,0,0,0,0,0,0
38,62.66619873046875,6.950200080871582,19.627500534057617,4.249100208282471,0.8934999704360962,3.3882999420166016,24.239900588989258,0.8079000115394592,10000,10009,20000,10006,20000,20000,10000,0.296999990940094,4.598800182342529,2.6610000133514404,10000,1.0413999999999064,0.7828,1,0.11029999999999998,0.0463,376832,15,15,0.919,758384,0,0,26.74449920654297,24.903099060058594,1.9118000268936157,5.282899856567383,0.618399977684021,0.13529999554157257,0,0,0,0,0,0,0,0,0,0,0,0,0
39,33.39350128173828,0.3172000050544739,12.172499656677246,2.850800037384033,0.5953999757766724,1.5556999444961548,13.957200050354004,0.45879998803138733,10000,10009,20000,10006,20000,20000,10000,0.24289999902248383,2.6475000381469727,1.771399974822998,10000,0.7599999999999333,0.896,1,0.10079999999999999,0.0286,376832,15,15,0.9361,7712,0,0,12.616499900817871,14.01099967956543,2.014899969100952,1.5857000350952148,0.016599999740719795,0.14010000228881836,0,0,0,0,0,0,0,0,0,0,0,0,0
40,43.537200927734375,2.1658999919891357,14.590900421142578,2.799299955368042,0.7419000267982483,1.656599998474121,18.94379997253418,0.6119999885559082,10000,10009,20000,10006,20000,20000,10000,0.30309998989105225,4.052599906921387,2.191699981689453,10000,1.0584999999999056,0.8802,1,0.1218,0.048299999999999996,376832,15,15,1.0165,16072,0,0,16.87849998474121,19.018800735473633,2.145400047302246,1.5236999988555908,0.023399999365210533,0.14910000562667847,0,0,0,0,0,0,0,0,0,0,0,0,0
41,57.915199279785156,9.554900169372559,22.066299438476562,3.2585999965667725,3.7667999267578125,5.6666998863220215,15.94950008392334,0.7373999953269958,10000,10009,20000,10006,20000,20000,10000,0.29919999837875366,4.094699859619141,1.9785000085830688,10000,0.5481999999999561,0.6391,1,0.0735,0.033600000000000005,376832,15,15,0.7094,524320,0,0,31.74690055847168,16.621000289916992,1.4105000495910645,5.68179988861084,0.6315000057220459,0.14399999380111694,0.0076,0,0.1097,4.1042,4.4599,0.0005,0.437,1,1080980,0,0,0,9997
42,28.597700119018555,0.38909998536109924,11.337200164794922,1.8522000312805176,0.5907999873161316,1.263800024986267,10.776700019836426,0.40119999647140503,10000,10009,20000,10006,20000,20000,10000,0.23270000517368317,2.627000093460083,2.363600015640259,10000,0.5942999999999509,0.8057,1,0.0784,0.0334,376832,15,15,0.7408,7712,0,0,11.884499549865723,10.825799942016602,1.7003999948501587,1.61489999294281,0.013399999588727951,0.13729999959468842,0,0,0,0,0,0,0,0,0,0,0,0,0
43,38.94990158081055,2.4755001068115234,14.515000343322754,2.690500020980835,1.0973000526428223,1.6061999797821045,14.541000366210938,0.5256999731063843,10000,10009,20000,10006,20000,20000,10000,0.28450000286102295,3.058300018310547,2.8213000297546387,10000,0.7729999999999313,0.9552,1,0.10590000000000002,0.0326,376832,15,15,1.0628,16072,0,0,17.128299713134766,14.59689998626709,2.110300064086914,1.7583999633789062,0.01549999974668026,0.14319999516010284,0,0,0,0,0,0,0,0,0,0,0,0,0
44,65.59100341796875,15.000300407409668,24.2549991607666,3.6786000728607178,4.474299907684326,6.055600166320801,16.551000595092773,0.7878999710083008,10000,10009,20000,10006,20000,20000,10000,0.33739998936653137,4.0269999504089355,2.3299999237060547,10000,0.5975999999999508,0.6362,1,0.0757,0.03,376832,15,15,0.6801,631432,0,0,39.38719940185547,17.11590003967285,1.4378000497817993,5.20959997177124,0.520799994468689,0.13600000739097595,0.0092,0,0.1262,4.679,7.7312,2.7022,0.4607,1,1092652,67356,10000,8634,9999
45,29.818599700927734,0.3871000111103058,11.36709976196289,1.8188999891281128,0.5827999711036682,1.5748000144958496,11.787300109863281,0.46779999136924744,10000,10009,20000,10006,20000,20000,10000,0.24210000038146973,2.2560999393463135,2.3968000411987305,10000,0.6319999999999467,0.6941,1,0.09889999999999999,0.041,376832,15,15,1.0109,7712,0,0,11.893500328063965,11.833999633789062,1.6058000326156616,1.5305999517440796,0.014999999664723873,0.13699999451637268,0,0,0,0,0,0,0,0,0,0,0,0,0
46,35.80849838256836,2.228600025177002,12.07610034942627,2.4488000869750977,0.7615000009536743,1.320199966430664,14.206600189208984,0.5194000005722046,10000,10009,20000,10006,20000,20000,10000,0.23260000348091125,2.679500102996826,1.9914000034332275,10000,0.7491999999999339,1.0015,1,0.09380000000000001,0.0359,376832,15,15,0.9842,16072,0,0,14.439800262451172,14.262800216674805,2.2309999465942383,1.6757999658584595,0.015699999406933784,0.14730000495910645,0,0,0,0,0,0,0,0,0,0,0,0,0
47,73.74359893798828,21.569299697875977,32.26150131225586,7.817299842834473,6.829500198364258,5.7316999435424805,10.782899856567383,1.2417999505996704,10000,10009,20000,10006,20000,20000,10000,0.2913999855518341,3.779900074005127,2.7943999767303467,10000,0.5208999999999591,0.6247,1,0.0702,0.0232,376832,15,15,0.6967,659888,0,0,53.968299865722656,11.374500274658203,1.354099988937378,4.731299877166748,0.5580000281333923,0.12160000205039978,0.0089,4.370999813079834,0.1224,6.4129,9.5517,2.7818,0.4501,1,1125332,69449,10000,9753,9999
48,26.17639923095703,0.2556000053882599,10.238800048828125,1.6978000402450562,0.5896000266075134,1.5074000358581543,8.494999885559082,0.4636000096797943,10000,10009,20000,10006,20000,20000,10000,0.24570000171661377,2.396399974822998,1.5966999530792236,10000,0.547699999999956,0.7579,1,1.5009,0.0414,376832,15,15,0.7382,7712,0,0,10.600899696350098,8.542099952697754,1.593999981880188,1.5468000173568726,0.014000000432133675,0.15139999985694885,0,0,0,0,0,0,0,0,0,0,0,0,0
49,35.97999954223633,2.901900053024292,13.748100280761719,2.28629994392395,0.7358999848365784,1.3767000436782837,12.385299682617188,0.5016000270843506,10000,10009,20000,10006,20000,20000,10000,0.25040000677108765,3.8085999488830566,2.5274999141693115,10000,0.749799999999934,0.9305,1,0.10750000000000001,0.0429,376832,15,15,1.0426,16072,0,0,16.79960060119629,12.439900398254395,2.012500047683716,1.4805999994277954,0.016300000250339508,0.14399999380111694,0,0,0,0,0,0,0,0,0,0,0,0,0
50,101.26290130615234,6.338200092315674,61.74679946899414,9.203100204467773,12.453100204467773,8.981300354003906,14.112899780273438,4.555200099945068,10000,10009,20000,10006,20000,20000,10000,0.26829999685287476,2.8124001026153564,7.009500026702881,10000,0.48409999999996367,0.7529,1,0.06839999999999999,0.033600000000000005,376832,15,15,0.776,677144,0,0,68.21189880371094,14.589099884033203,6.68209981918335,4.5177001953125,0.4327000081539154,0.1289999932050705,0,0,0,0,0,0,0,0,0,0,0,0,0
51,26.443199157714844,0.5115000009536743,11.385700225830078,1.8169000148773193,0.8432000279426575,1.3473999500274658,9.384400367736816,0.3968000113964081,10000,10009,20000,10006,20000,20000,10000,0.23029999434947968,3.012200117111206,1.8615000247955322,10000,0.5104999999999604,0.6418,1,0.0706,0.0229,376832,15,15,0.701,7712,0,0,12.05739974975586,9.435099601745605,1.437000036239624,1.2340999841690063,0.015399999916553497,0.1111999973654747,0,0,0,0,0,0,0,0,0,0,0,0,0
52,34.38209915161133,4.137400150299072,11.914299964904785,2.3508999347686768,0.8210999965667725,1.7942999601364136,8.992300033569336,0.41019999980926514,10000,10009,20000,10006,20000,20000,10000,0.21739999949932098,2.8406999111175537,1.5463999509811401,10000,0.5530999999999554,0.7526,1,0.0722,0.0314,376832,15,15,0.9424,582608,0,0,16.169599533081055,9.526200294494629,1.539199948310852,4.553100109100342,0.5029000043869019,0.12099999934434891,0,0,0,0,0,0,0,0,0,0,0,0,0
53,52.196800231933594,11.250399589538574,20.45709991455078,3.865600109100342,4.317500114440918,3.518399953842163,12.748499870300293,0.49970000982284546,10000,10009,20000,10006,20000,20000,10000,0.23360000550746918,3.907599925994873,1.8910000324249268,10000,0.7001999999999391,1.0125,1,0.086,0.0315,376832,15,15,0.8844,8048,0,0,31.82830047607422,13.054699897766113,2.0485000610351562,2.3620998859405518,0.2678999900817871,0.13269999623298645,0.0065,0,0.0898,8.1057,8.3828,0.0002,0.3534,1,1150076,0,0,0,9995
54,32.18550109863281,0.48019999265670776,14.557499885559082,2.742000102996826,0.8891000151634216,1.2964999675750732,10.013099670410156,0.5289999842643738,10000,10009,20000,10006,20000,20000,10000,0.2574999928474426,4.454100131988525,2.1828999519348145,10000,0.7937999999999297,0.838,1,0.0929,0.032600000000000004,376832,15,15,0.8956,7712,0,0,15.179400444030762,10.066900253295898,2.1092000007629395,1.627500057220459,0.01730000041425228,0.14839999377727509,0,0,0,0,0,0,0,0,0,0,0,0,0
55,44.71039962768555,2.092400074005127,24.93910026550293,4.0731000900268555,1.4426000118255615,1.6297999620437622,9.503299713134766,0.9581999778747559,10000,10009,20000,10006,20000,20000,10000,0.31949999928474426,4.699399948120117,2.509999990463257,10000,0.9307999999999211,0.8785,1,0.11599999999999999,0.045899999999999996,376832,15,15,1.1791,16072,0,0,27.1781005859375,9.560700416564941,2.0553998947143555,1.7372000217437744,0.017500000074505806,0.612500011920929,0,0,0,0,0,0,0,0,0,0,0,0,0
